cells,time,name,model_name
0.0,0.0,Null,Null
4.414130473856202e-07,0.1,Null,Null
0.00018210286735947817,0.2,Null,Null
0.0042621069871880135,0.30000000000000004,Null,Null
0.031011896638830284,0.4,Null,Null
0.11996254330221334,0.5,Null,Null
0.31445824108630677,0.6000000000000001,Null,Null
0.6373687097030712,0.7000000000000001,Null,Null
1.0818957763415744,0.8,Null,Null
1.6196023998674316,0.9,Null,Null
2.2155309687523994,1.0,Null,Null
2.841159254453213,1.1,Null,Null
3.480801845048598,1.2000000000000002,Null,Null
4.131798825135243,1.3,Null,Null
4.801338089863496,1.4000000000000001,Null,Null
5.502559605288677,1.5,Null,Null
6.2513751992109245,1.6,Null,Null
7.064480478028291,1.7000000000000002,Null,Null
7.958463882820178,1.8,Null,Null
8.949666966849,1.9000000000000001,Null,Null
10.054457921666229,2.0,Null,Null
11.289684889435069,2.1,Null,Null
12.6731721277652,2.2,Null,Null
14.224194336096117,2.3000000000000003,Null,Null
15.963914828854389,2.4000000000000004,Null,Null
17.915794775772998,2.5,Null,Null
20.10599179428571,2.6,Null,Null
22.563760011708567,2.7,Null,Null
25.32187396294304,2.8000000000000003,Null,Null
28.417080660838028,2.9000000000000004,Null,Null
31.890604095428298,3.0,Null,Null
35.788695967188104,3.1,Null,Null
40.16325838208203,3.2,Null,Null
45.072533364523814,3.3000000000000003,Null,Null
50.58188254133363,3.4000000000000004,Null,Null
56.76465475520097,3.5,Null,Null
63.703165507417125,3.6,Null,Null
71.48979024060168,3.7,Null,Null
80.2281973152957,3.8000000000000003,Null,Null
90.03472483927519,3.9000000000000004,Null,Null
101.03993357033956,4.0,Null,Null
113.3903405190098,4.1000000000000005,Null,Null
127.25037469767454,4.2,Null,Null
142.80456085616717,4.3,Null,Null
160.2599813327518,4.4,Null,Null
179.8490283856978,4.5,Null,Null
201.83250375037122,4.6000000000000005,Null,Null
226.5030816983485,4.7,Null,Null
254.18921771423118,4.800000000000001,Null,Null
285.25951064690355,4.9,Null,Null
320.1276183895154,5.0,Null,Null
359.25775897050204,5.1000000000000005,Null,Null
403.17088740845503,5.2,Null,Null
452.4516467361216,5.300000000000001,Null,Null
507.7561393001498,5.4,Null,Null
569.820660774729,5.5,Null,Null
639.4715112282234,5.6000000000000005,Null,Null
717.6359879431582,5.7,Null,Null
805.3547425694062,5.800000000000001,Null,Null
903.795617868716,5.9,Null,Null
1014.2692061022941,6.0,Null,Null
1138.2463042221411,6.1000000000000005,Null,Null
1277.3774887490222,6.2,Null,Null
1433.5150857136787,6.300000000000001,Null,Null
1608.7378364310441,6.4,Null,Null
1805.3785812299323,6.5,Null,Null
2026.0552982835877,6.6000000000000005,Null,Null
2273.7059775416524,6.7,Null,Null
2551.6277288704123,6.800000000000001,Null,Null
2863.520668305859,6.9,Null,Null
3213.5371987973963,7.0,Null,Null
3606.3372697633295,7.1000000000000005,Null,Null
4047.1504569539784,7.2,Null,Null
4541.845520246299,7.300000000000001,Null,Null
5097.008625067447,7.4,Null,Null
5720.030925053175,7.5,Null,Null
6419.207096004765,7.6000000000000005,Null,Null
7203.845586000943,7.7,Null,Null
8084.3927820815725,7.800000000000001,Null,Null
9072.571795670407,7.9,Null,Null
10181.538885923645,8.0,Null,Null
11426.05809163623,8.1,Null,Null
12822.698855147606,8.200000000000001,Null,Null
14390.054832881642,8.3,Null,Null
16148.993554948169,8.4,Null,Null
18122.93231445213,8.5,Null,Null
20338.151571957693,8.6,Null,Null
22824.143378711087,8.700000000000001,Null,Null
25614.005471911325,8.8,Null,Null
28744.880345229845,8.9,Null,Null
32258.451495149093,9.0,Null,Null
36201.49647631748,9.1,Null,Null
40626.511691889886,9.200000000000001,Null,Null
45592.40919202405,9.3,Null,Null
51165.30319836553,9.4,Null,Null
57419.388111638706,9.5,Null,Null
64437.92839566074,9.600000000000001,Null,Null
72314.3652566465,9.700000000000001,Null,Null
81153.56222141354,9.8,Null,Null
91073.20009901073,9.9,Null,Null
0.0,0.0,Carrying Capacity,Carrying Capacity
4.414130473856202e-07,0.1,Carrying Capacity,Carrying Capacity
0.00018210286735947817,0.2,Carrying Capacity,Carrying Capacity
0.0042621069871880135,0.30000000000000004,Carrying Capacity,Carrying Capacity
0.031011896638830284,0.4,Carrying Capacity,Carrying Capacity
0.11996254330221334,0.5,Carrying Capacity,Carrying Capacity
0.31445824108630677,0.6000000000000001,Carrying Capacity,Carrying Capacity
0.6373687097030712,0.7000000000000001,Carrying Capacity,Carrying Capacity
1.0818957763415744,0.8,Carrying Capacity,Carrying Capacity
1.6196023998674316,0.9,Carrying Capacity,Carrying Capacity
2.2155309687523994,1.0,Carrying Capacity,Carrying Capacity
2.841159254453213,1.1,Carrying Capacity,Carrying Capacity
3.480801845048598,1.2000000000000002,Carrying Capacity,Carrying Capacity
4.131798825135243,1.3,Carrying Capacity,Carrying Capacity
4.801338089863496,1.4000000000000001,Carrying Capacity,Carrying Capacity
5.502559605288677,1.5,Carrying Capacity,Carrying Capacity
6.2513751992109245,1.6,Carrying Capacity,Carrying Capacity
7.064480478028291,1.7000000000000002,Carrying Capacity,Carrying Capacity
7.958463882820178,1.8,Carrying Capacity,Carrying Capacity
8.949666966849,1.9000000000000001,Carrying Capacity,Carrying Capacity
10.054457921666229,2.0,Carrying Capacity,Carrying Capacity
11.289684889435069,2.1,Carrying Capacity,Carrying Capacity
12.6731721277652,2.2,Carrying Capacity,Carrying Capacity
14.127519549327989,2.3000000000000003,Carrying Capacity,Carrying Capacity
12.894998564073395,2.4000000000000004,Carrying Capacity,Carrying Capacity
11.668653855876608,2.5,Carrying Capacity,Carrying Capacity
10.558642040368346,2.6,Carrying Capacity,Carrying Capacity
9.55406643719938,2.7,Carrying Capacity,Carrying Capacity
8.64498574008174,2.8000000000000003,Carrying Capacity,Carrying Capacity
7.82236187913025,2.9000000000000004,Carrying Capacity,Carrying Capacity
7.077993494024971,3.0,Carrying Capacity,Carrying Capacity
6.404447113737393,3.1,Carrying Capacity,Carrying Capacity
5.794990115021151,3.2,Carrying Capacity,Carrying Capacity
5.243527158284189,3.3000000000000003,Carrying Capacity,Carrying Capacity
4.7445412292734535,3.4000000000000004,Carrying Capacity,Carrying Capacity
4.293039208705299,3.5,Carrying Capacity,Carrying Capacity
3.884502884059522,3.6,Carrying Capacity,Carrying Capacity
3.514843752216127,3.7,Carrying Capacity,Carrying Capacity
3.1803622453914033,3.8000000000000003,Carrying Capacity,Carrying Capacity
2.8777108132384117,3.9000000000000004,Carrying Capacity,Carrying Capacity
2.603860452778845,4.0,Carrying Capacity,Carrying Capacity
2.3560704113231234,4.1000000000000005,Carrying Capacity,Carrying Capacity
2.13186069883729,4.2,Carrying Capacity,Carrying Capacity
1.9289872615190018,4.3,Carrying Capacity,Carrying Capacity
1.7454198203021967,4.4,Carrying Capacity,Carrying Capacity
1.579321158979949,4.5,Carrying Capacity,Carrying Capacity
1.4290288765038486,4.6000000000000005,Carrying Capacity,Carrying Capacity
1.2930387943561183,4.7,Carrying Capacity,Carrying Capacity
1.169989875626056,4.800000000000001,Carrying Capacity,Carrying Capacity
1.0586506184861157,4.9,Carrying Capacity,Carrying Capacity
0.9579066914702847,5.0,Carrying Capacity,Carrying Capacity
0.8667498175422228,5.1000000000000005,Carrying Capacity,Carrying Capacity
0.784267666673923,5.2,Carrying Capacity,Carrying Capacity
0.7096347782593604,5.300000000000001,Carrying Capacity,Carrying Capacity
0.6421041471429506,5.4,Carrying Capacity,Carrying Capacity
0.5809997442888266,5.5,Carrying Capacity,Carrying Capacity
0.5257102826703339,5.6000000000000005,Carrying Capacity,Carrying Capacity
0.4756823112339374,5.7,Carrying Capacity,Carrying Capacity
0.4304150724109877,5.800000000000001,Carrying Capacity,Carrying Capacity
0.38945581146378205,5.9,Carrying Capacity,Carrying Capacity
0.3523941631544528,6.0,Carrying Capacity,Carrying Capacity
0.3188594398173225,6.1000000000000005,Carrying Capacity,Carrying Capacity
0.28851595708595706,6.2,Carrying Capacity,Carrying Capacity
0.26106003643104747,6.300000000000001,Carrying Capacity,Carrying Capacity
