param_val1,param_val2,readout,value,name,pname1,pname2
30.0,0.0,Area,19.646931509011598,Timer_IL2,beta_p,b
30.0,0.006896551724137932,Area,30.900343141559617,Timer_IL2,beta_p,b
30.0,0.013793103448275864,Area,44.72392406814682,Timer_IL2,beta_p,b
30.0,0.020689655172413796,Area,56.435599309281976,Timer_IL2,beta_p,b
30.0,0.027586206896551727,Area,66.86957394068324,Timer_IL2,beta_p,b
30.0,0.03448275862068966,Area,76.8363594489607,Timer_IL2,beta_p,b
30.0,0.04137931034482759,Area,84.98111398858448,Timer_IL2,beta_p,b
30.0,0.048275862068965524,Area,92.75126692108104,Timer_IL2,beta_p,b
30.0,0.055172413793103454,Area,99.73978548252713,Timer_IL2,beta_p,b
30.0,0.062068965517241385,Area,107.15212934477917,Timer_IL2,beta_p,b
30.0,0.06896551724137932,Area,115.329677877619,Timer_IL2,beta_p,b
30.0,0.07586206896551725,Area,119.50560807562873,Timer_IL2,beta_p,b
30.0,0.08275862068965519,Area,127.49127515182794,Timer_IL2,beta_p,b
30.0,0.08965517241379312,Area,134.97532823752383,Timer_IL2,beta_p,b
30.0,0.09655172413793105,Area,137.70543588615533,Timer_IL2,beta_p,b
30.0,0.10344827586206898,Area,144.651175933084,Timer_IL2,beta_p,b
30.0,0.11034482758620691,Area,150.01948642074805,Timer_IL2,beta_p,b
30.0,0.11724137931034484,Area,154.6115368189604,Timer_IL2,beta_p,b
30.0,0.12413793103448277,Area,160.12016505396872,Timer_IL2,beta_p,b
30.0,0.1310344827586207,Area,166.37219203386067,Timer_IL2,beta_p,b
30.0,0.13793103448275865,Area,172.92229070871812,Timer_IL2,beta_p,b
30.0,0.14482758620689656,Area,175.48270214872224,Timer_IL2,beta_p,b
30.0,0.1517241379310345,Area,180.64459256160694,Timer_IL2,beta_p,b
30.0,0.15862068965517243,Area,185.34123393271494,Timer_IL2,beta_p,b
30.0,0.16551724137931037,Area,190.69120553973917,Timer_IL2,beta_p,b
30.0,0.1724137931034483,Area,196.1191606959106,Timer_IL2,beta_p,b
30.0,0.17931034482758623,Area,202.52360785414427,Timer_IL2,beta_p,b
30.0,0.18620689655172415,Area,210.3492083461084,Timer_IL2,beta_p,b
30.0,0.1931034482758621,Area,212.20040135128912,Timer_IL2,beta_p,b
30.0,0.2,Area,214.09946068100587,Timer_IL2,beta_p,b
32.41379310344828,0.0,Area,22.286591883365926,Timer_IL2,beta_p,b
32.41379310344828,0.006896551724137932,Area,33.67065856467258,Timer_IL2,beta_p,b
32.41379310344828,0.013793103448275864,Area,49.34574752231526,Timer_IL2,beta_p,b
32.41379310344828,0.020689655172413796,Area,64.92813366198993,Timer_IL2,beta_p,b
32.41379310344828,0.027586206896551727,Area,76.82378186225422,Timer_IL2,beta_p,b
32.41379310344828,0.03448275862068966,Area,86.60203996717101,Timer_IL2,beta_p,b
32.41379310344828,0.04137931034482759,Area,96.24897809688036,Timer_IL2,beta_p,b
32.41379310344828,0.048275862068965524,Area,105.68718880329777,Timer_IL2,beta_p,b
32.41379310344828,0.055172413793103454,Area,114.67722816592152,Timer_IL2,beta_p,b
32.41379310344828,0.062068965517241385,Area,122.93086670954966,Timer_IL2,beta_p,b
32.41379310344828,0.06896551724137932,Area,132.92022164728257,Timer_IL2,beta_p,b
32.41379310344828,0.07586206896551725,Area,138.78298509393034,Timer_IL2,beta_p,b
32.41379310344828,0.08275862068965519,Area,145.72145833213185,Timer_IL2,beta_p,b
32.41379310344828,0.08965517241379312,Area,155.81409241973668,Timer_IL2,beta_p,b
32.41379310344828,0.09655172413793105,Area,160.78451280864593,Timer_IL2,beta_p,b
32.41379310344828,0.10344827586206898,Area,166.73496022812498,Timer_IL2,beta_p,b
32.41379310344828,0.11034482758620691,Area,175.75251633026775,Timer_IL2,beta_p,b
32.41379310344828,0.11724137931034484,Area,181.30770993755328,Timer_IL2,beta_p,b
32.41379310344828,0.12413793103448277,Area,186.81700976622398,Timer_IL2,beta_p,b
32.41379310344828,0.1310344827586207,Area,194.8285452825816,Timer_IL2,beta_p,b
32.41379310344828,0.13793103448275865,Area,199.9532108214461,Timer_IL2,beta_p,b
32.41379310344828,0.14482758620689656,Area,206.88775008135377,Timer_IL2,beta_p,b
32.41379310344828,0.1517241379310345,Area,211.4526664410843,Timer_IL2,beta_p,b
32.41379310344828,0.15862068965517243,Area,218.0880000549301,Timer_IL2,beta_p,b
32.41379310344828,0.16551724137931037,Area,222.8908167815054,Timer_IL2,beta_p,b
32.41379310344828,0.1724137931034483,Area,230.34999822935964,Timer_IL2,beta_p,b
32.41379310344828,0.17931034482758623,Area,234.46058855149312,Timer_IL2,beta_p,b
32.41379310344828,0.18620689655172415,Area,241.09706958289894,Timer_IL2,beta_p,b
32.41379310344828,0.1931034482758621,Area,248.6856452681167,Timer_IL2,beta_p,b
32.41379310344828,0.2,Area,251.46349989013152,Timer_IL2,beta_p,b
34.827586206896555,0.0,Area,25.756958217701346,Timer_IL2,beta_p,b
34.827586206896555,0.006896551724137932,Area,37.95555847989354,Timer_IL2,beta_p,b
34.827586206896555,0.013793103448275864,Area,53.97027907506692,Timer_IL2,beta_p,b
34.827586206896555,0.020689655172413796,Area,69.97808127351146,Timer_IL2,beta_p,b
34.827586206896555,0.027586206896551727,Area,84.69018071121326,Timer_IL2,beta_p,b
34.827586206896555,0.03448275862068966,Area,96.96222056241095,Timer_IL2,beta_p,b
34.827586206896555,0.04137931034482759,Area,106.5196012871515,Timer_IL2,beta_p,b
34.827586206896555,0.048275862068965524,Area,118.71759650956659,Timer_IL2,beta_p,b
34.827586206896555,0.055172413793103454,Area,128.52054025566017,Timer_IL2,beta_p,b
