param_val1,param_val2,readout,value,name,pname1,pname2
10000.0,0.1,Area,304.74475762663263,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.11721022975334802,Area,304.7447577256614,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.1373823795883263,Area,304.7447575055493,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.16102620275609392,Area,304.74475769363505,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.18873918221350972,Area,304.7447571810257,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.2212216291070449,Area,304.74475617407495,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.2592943797404667,Area,304.74475070064443,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.30391953823131973,Area,304.74471368809975,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.3562247890262442,Area,304.7443496568796,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.41753189365604015,Area,304.74224769961086,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.4893900918477494,Area,304.6747426995776,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.5736152510448679,Area,302.101822107507,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.6723357536499337,Area,235.14380117463836,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.7880462815669912,Area,121.73504323448716,Timer_IL2_2,rate_il2,deg_myc
10000.0,0.9236708571873861,Area,67.83929883199795,Timer_IL2_2,rate_il2,deg_myc
10000.0,1.0826367338740546,Area,41.43225939703989,Timer_IL2_2,rate_il2,deg_myc
10000.0,1.2689610031679222,Area,27.965564618927658,Timer_IL2_2,rate_il2,deg_myc
10000.0,1.487352107293511,Area,21.33872645686541,Timer_IL2_2,rate_il2,deg_myc
10000.0,1.743328822199988,Area,18.356506224612072,Timer_IL2_2,rate_il2,deg_myc
10000.0,2.0433597178569416,Area,17.185330446551156,Timer_IL2_2,rate_il2,deg_myc
10000.0,2.395026619987486,Area,16.799174608084847,Timer_IL2_2,rate_il2,deg_myc
10000.0,2.807216203941177,Area,16.693731736005166,Timer_IL2_2,rate_il2,deg_myc
10000.0,3.2903445623126677,Area,16.669513253915685,Timer_IL2_2,rate_il2,deg_myc
10000.0,3.856620421163472,Area,16.665031084689257,Timer_IL2_2,rate_il2,deg_myc
10000.0,4.520353656360243,Area,16.664472992254566,Timer_IL2_2,rate_il2,deg_myc
10000.0,5.298316906283707,Area,16.664350997062087,Timer_IL2_2,rate_il2,deg_myc
10000.0,6.2101694189156165,Area,16.664358868991727,Timer_IL2_2,rate_il2,deg_myc
10000.0,7.27895384398315,Area,16.66423373834934,Timer_IL2_2,rate_il2,deg_myc
10000.0,8.531678524172806,Area,16.663967680879942,Timer_IL2_2,rate_il2,deg_myc
10000.0,10.0,Area,16.663826261342795,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.1,Area,364.4226741918374,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.11721022975334802,Area,364.4226742716687,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.1373823795883263,Area,364.4226739930832,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.16102620275609392,Area,364.42267400659694,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.18873918221350972,Area,364.4226734007102,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.2212216291070449,Area,364.42267146191267,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.2592943797404667,Area,364.42266067970866,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.30391953823131973,Area,364.4246688611559,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.3562247890262442,Area,364.42391011168667,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.41753189365604015,Area,364.41774278187415,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.4893900918477494,Area,364.2145518503079,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.5736152510448679,Area,356.8685039341793,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.6723357536499337,Area,239.03928113874989,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.7880462815669912,Area,121.73651913945388,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,0.9236708571873861,Area,67.83918502056567,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,1.0826367338740546,Area,41.432315091402316,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,1.2689610031679222,Area,27.965562949537922,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,1.487352107293511,Area,21.338726456848516,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,1.743328822199988,Area,18.356505958092924,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,2.0433597178569416,Area,17.185330437614937,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,2.395026619987486,Area,16.799174562276253,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,2.807216203941177,Area,16.693731735707132,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,3.2903445623126677,Area,16.66951325338359,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,3.856620421163472,Area,16.66503108435419,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,4.520353656360243,Area,16.66447299152551,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,5.298316906283707,Area,16.664350997274237,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,6.2101694189156165,Area,16.664358890550005,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,7.27895384398315,Area,16.66423373764994,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,8.531678524172806,Area,16.663967680141997,Timer_IL2_2,rate_il2,deg_myc
22122.1629107045,10.0,Area,16.663826261065687,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.1,Area,434.8598148093042,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.11721022975334802,Area,434.8598150412997,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.1373823795883263,Area,434.8598149972298,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.16102620275609392,Area,434.85981457168066,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.18873918221350972,Area,434.8598133900405,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.2212216291070449,Area,434.8598098375151,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.2592943797404667,Area,434.861905463555,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.30391953823131973,Area,434.8617332811705,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.3562247890262442,Area,434.8602972017469,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.41753189365604015,Area,434.8384027575424,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.4893900918477494,Area,434.30268503681305,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.5736152510448679,Area,414.2475477807544,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.6723357536499337,Area,240.06077605954718,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.7880462815669912,Area,121.7310523170953,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,0.9236708571873861,Area,67.8554306761866,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,1.0826367338740546,Area,41.4300934840485,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,1.2689610031679222,Area,27.964048776749504,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,1.487352107293511,Area,21.35025642864028,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,1.743328822199988,Area,18.35816445335736,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,2.0433597178569416,Area,17.185976711254384,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,2.395026619987486,Area,16.799264244033047,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,2.807216203941177,Area,16.693797889889236,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,3.2903445623126677,Area,16.66969939603392,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,3.856620421163472,Area,16.665247050235575,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,4.520353656360243,Area,16.66446983990506,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,5.298316906283707,Area,16.664354634328078,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,6.2101694189156165,Area,16.66435999282641,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,7.27895384398315,Area,16.664063380723398,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,8.531678524172806,Area,16.663824432914616,Timer_IL2_2,rate_il2,deg_myc
48939.00918477499,10.0,Area,16.663899137962847,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.1,Area,518.131231046746,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.11721022975334802,Area,518.1312309878259,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.1373823795883263,Area,518.1312308518529,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.16102620275609392,Area,518.1312304515354,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.18873918221350972,Area,518.131229022528,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.2212216291070449,Area,518.13122273555,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.2592943797404667,Area,518.1311623551965,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.30391953823131973,Area,518.1308568747024,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.3562247890262442,Area,518.1278652209863,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.41753189365604015,Area,518.0808863342565,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.4893900918477494,Area,516.7224696207336,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.5736152510448679,Area,465.31220732162467,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.6723357536499337,Area,240.28298991324436,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.7880462815669912,Area,121.72506437932927,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,0.9236708571873861,Area,67.85141271667419,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,1.0826367338740546,Area,41.41951226939659,Timer_IL2_2,rate_il2,deg_myc
108263.6733874054,1.2689610031679222,Area,27.979979230950445,Timer_IL2_2,rate_il2,deg_myc
