param_val1,param_val2,readout,value,name,pname1,pname2
30.0,0.0,Area,24.892392742498416,IL2,beta_p,b
30.0,0.006896551724137932,Area,195.98644060824805,IL2,beta_p,b
30.0,0.013793103448275864,Area,392.30266125193253,IL2,beta_p,b
30.0,0.020689655172413796,Area,585.2168791019277,IL2,beta_p,b
30.0,0.027586206896551727,Area,788.9905972347505,IL2,beta_p,b
30.0,0.03448275862068966,Area,980.6679590035003,IL2,beta_p,b
30.0,0.04137931034482759,Area,1161.5019017606737,IL2,beta_p,b
30.0,0.048275862068965524,Area,1374.0672274178844,IL2,beta_p,b
30.0,0.055172413793103454,Area,1569.0119002842816,IL2,beta_p,b
30.0,0.062068965517241385,Area,1783.2020351268886,IL2,beta_p,b
30.0,0.06896551724137932,Area,1929.1765086051223,IL2,beta_p,b
30.0,0.07586206896551725,Area,2153.1687665063455,IL2,beta_p,b
30.0,0.08275862068965519,Area,2367.52283966342,IL2,beta_p,b
30.0,0.08965517241379312,Area,2523.8540270847516,IL2,beta_p,b
30.0,0.09655172413793105,Area,2736.5644999501096,IL2,beta_p,b
30.0,0.10344827586206898,Area,2909.627695063859,IL2,beta_p,b
30.0,0.11034482758620691,Area,3101.209590384365,IL2,beta_p,b
30.0,0.11724137931034484,Area,3296.6570447900667,IL2,beta_p,b
30.0,0.12413793103448277,Area,3459.1358999216054,IL2,beta_p,b
30.0,0.1310344827586207,Area,3643.0534008308023,IL2,beta_p,b
30.0,0.13793103448275865,Area,3889.174631815179,IL2,beta_p,b
30.0,0.14482758620689656,Area,4033.102385947653,IL2,beta_p,b
30.0,0.1517241379310345,Area,4223.689568393799,IL2,beta_p,b
30.0,0.15862068965517243,Area,4428.4970955831695,IL2,beta_p,b
30.0,0.16551724137931037,Area,4642.29040545919,IL2,beta_p,b
30.0,0.1724137931034483,Area,4819.654457294726,IL2,beta_p,b
30.0,0.17931034482758623,Area,4979.983712520496,IL2,beta_p,b
30.0,0.18620689655172415,Area,5149.310558954622,IL2,beta_p,b
30.0,0.1931034482758621,Area,5380.179031096069,IL2,beta_p,b
30.0,0.2,Area,5546.85462119657,IL2,beta_p,b
32.41379310344828,0.0,Area,29.451821000789796,IL2,beta_p,b
32.41379310344828,0.006896551724137932,Area,180.24972864427681,IL2,beta_p,b
32.41379310344828,0.013793103448275864,Area,365.97817800401526,IL2,beta_p,b
32.41379310344828,0.020689655172413796,Area,552.2931364760151,IL2,beta_p,b
32.41379310344828,0.027586206896551727,Area,732.5794174323078,IL2,beta_p,b
32.41379310344828,0.03448275862068966,Area,915.2730658264305,IL2,beta_p,b
32.41379310344828,0.04137931034482759,Area,1105.1854297749346,IL2,beta_p,b
32.41379310344828,0.048275862068965524,Area,1287.0606590880673,IL2,beta_p,b
32.41379310344828,0.055172413793103454,Area,1461.326945009363,IL2,beta_p,b
32.41379310344828,0.062068965517241385,Area,1656.1969469579683,IL2,beta_p,b
32.41379310344828,0.06896551724137932,Area,1844.8360664417353,IL2,beta_p,b
32.41379310344828,0.07586206896551725,Area,2024.4701707355255,IL2,beta_p,b
32.41379310344828,0.08275862068965519,Area,2194.970852376658,IL2,beta_p,b
32.41379310344828,0.08965517241379312,Area,2388.749978021098,IL2,beta_p,b
32.41379310344828,0.09655172413793105,Area,2552.2179565638285,IL2,beta_p,b
32.41379310344828,0.10344827586206898,Area,2749.635996909591,IL2,beta_p,b
32.41379310344828,0.11034482758620691,Area,2915.912194644629,IL2,beta_p,b
32.41379310344828,0.11724137931034484,Area,3120.3390594451616,IL2,beta_p,b
32.41379310344828,0.12413793103448277,Area,3283.830926593314,IL2,beta_p,b
32.41379310344828,0.1310344827586207,Area,3479.1221626907827,IL2,beta_p,b
32.41379310344828,0.13793103448275865,Area,3692.7644879650234,IL2,beta_p,b
32.41379310344828,0.14482758620689656,Area,3871.825471700392,IL2,beta_p,b
32.41379310344828,0.1517241379310345,Area,4113.519948896343,IL2,beta_p,b
32.41379310344828,0.15862068965517243,Area,4223.760000847943,IL2,beta_p,b
32.41379310344828,0.16551724137931037,Area,4400.472204443653,IL2,beta_p,b
32.41379310344828,0.1724137931034483,Area,4649.634915685068,IL2,beta_p,b
32.41379310344828,0.17931034482758623,Area,4810.745742400524,IL2,beta_p,b
32.41379310344828,0.18620689655172415,Area,4959.23699252533,IL2,beta_p,b
32.41379310344828,0.1931034482758621,Area,5114.387236386859,IL2,beta_p,b
32.41379310344828,0.2,Area,5330.360344867546,IL2,beta_p,b
34.827586206896555,0.0,Area,34.79941738679385,IL2,beta_p,b
34.827586206896555,0.006896551724137932,Area,173.15799537258297,IL2,beta_p,b
34.827586206896555,0.013793103448275864,Area,347.3721234540903,IL2,beta_p,b
34.827586206896555,0.020689655172413796,Area,532.5084933180017,IL2,beta_p,b
34.827586206896555,0.027586206896551727,Area,706.3191130634449,IL2,beta_p,b
34.827586206896555,0.03448275862068966,Area,895.2488790687817,IL2,beta_p,b
34.827586206896555,0.04137931034482759,Area,1059.128904761856,IL2,beta_p,b
34.827586206896555,0.048275862068965524,Area,1223.0748747512596,IL2,beta_p,b
34.827586206896555,0.055172413793103454,Area,1412.484364696753,IL2,beta_p,b
34.827586206896555,0.062068965517241385,Area,1595.7482760312728,IL2,beta_p,b
34.827586206896555,0.06896551724137932,Area,1753.5782485444959,IL2,beta_p,b
34.827586206896555,0.07586206896551725,Area,1930.6680669217117,IL2,beta_p,b
34.827586206896555,0.08275862068965519,Area,2132.86321456235,IL2,beta_p,b
34.827586206896555,0.08965517241379312,Area,2291.386514616342,IL2,beta_p,b
34.827586206896555,0.09655172413793105,Area,2490.6993156352673,IL2,beta_p,b
34.827586206896555,0.10344827586206898,Area,2640.5501974021277,IL2,beta_p,b
34.827586206896555,0.11034482758620691,Area,2795.665537709792,IL2,beta_p,b
34.827586206896555,0.11724137931034484,Area,2972.1415629945013,IL2,beta_p,b
34.827586206896555,0.12413793103448277,Area,3203.9677440960077,IL2,beta_p,b
34.827586206896555,0.1310344827586207,Area,3408.6535336757975,IL2,beta_p,b
34.827586206896555,0.13793103448275865,Area,3496.1261130715247,IL2,beta_p,b
34.827586206896555,0.14482758620689656,Area,3674.673409416979,IL2,beta_p,b
34.827586206896555,0.1517241379310345,Area,3937.2913571073536,IL2,beta_p,b
34.827586206896555,0.15862068965517243,Area,4004.033870032877,IL2,beta_p,b
34.827586206896555,0.16551724137931037,Area,4225.093809988936,IL2,beta_p,b
34.827586206896555,0.1724137931034483,Area,4454.4049069729135,IL2,beta_p,b
34.827586206896555,0.17931034482758623,Area,4539.221071843323,IL2,beta_p,b
34.827586206896555,0.18620689655172415,Area,4738.95230086748,IL2,beta_p,b
34.827586206896555,0.1931034482758621,Area,4998.5242809069905,IL2,beta_p,b
34.827586206896555,0.2,Area,5102.437321950895,IL2,beta_p,b
37.241379310344826,0.0,Area,40.544442205581504,IL2,beta_p,b
37.241379310344826,0.006896551724137932,Area,166.4007724073257,IL2,beta_p,b
37.241379310344826,0.013793103448275864,Area,338.7662581600595,IL2,beta_p,b
37.241379310344826,0.020689655172413796,Area,507.8585263010427,IL2,beta_p,b
37.241379310344826,0.027586206896551727,Area,673.979841594523,IL2,beta_p,b
37.241379310344826,0.03448275862068966,Area,836.7265757450655,IL2,beta_p,b
37.241379310344826,0.04137931034482759,Area,1018.6842205030262,IL2,beta_p,b
37.241379310344826,0.048275862068965524,Area,1183.6697593918163,IL2,beta_p,b
37.241379310344826,0.055172413793103454,Area,1352.7338750544882,IL2,beta_p,b
37.241379310344826,0.062068965517241385,Area,1526.3277032728943,IL2,beta_p,b
37.241379310344826,0.06896551724137932,Area,1707.481363022221,IL2,beta_p,b
37.241379310344826,0.07586206896551725,Area,1851.7887886281035,IL2,beta_p,b
37.241379310344826,0.08275862068965519,Area,2017.1185897402227,IL2,beta_p,b
37.241379310344826,0.08965517241379312,Area,2191.258010965558,IL2,beta_p,b
37.241379310344826,0.09655172413793105,Area,2370.5576086182223,IL2,beta_p,b
37.241379310344826,0.10344827586206898,Area,2569.124031800576,IL2,beta_p,b
37.241379310344826,0.11034482758620691,Area,2691.539541726677,IL2,beta_p,b
37.241379310344826,0.11724137931034484,Area,2883.5730009601534,IL2,beta_p,b
37.241379310344826,0.12413793103448277,Area,3037.495916599367,IL2,beta_p,b
37.241379310344826,0.1310344827586207,Area,3255.069102128384,IL2,beta_p,b
37.241379310344826,0.13793103448275865,Area,3375.381348908496,IL2,beta_p,b
37.241379310344826,0.14482758620689656,Area,3540.646456744833,IL2,beta_p,b
37.241379310344826,0.1517241379310345,Area,3693.0831802279213,IL2,beta_p,b
37.241379310344826,0.15862068965517243,Area,3882.177132268592,IL2,beta_p,b
37.241379310344826,0.16551724137931037,Area,4057.3075010525786,IL2,beta_p,b
37.241379310344826,0.1724137931034483,Area,4203.033893086868,IL2,beta_p,b
37.241379310344826,0.17931034482758623,Area,4372.311648100591,IL2,beta_p,b
37.241379310344826,0.18620689655172415,Area,4531.13384917014,IL2,beta_p,b
37.241379310344826,0.1931034482758621,Area,4710.440144757493,IL2,beta_p,b
37.241379310344826,0.2,Area,4904.065505509219,IL2,beta_p,b
39.6551724137931,0.0,Area,48.02546516527521,IL2,beta_p,b
39.6551724137931,0.006896551724137932,Area,160.3451819829354,IL2,beta_p,b
39.6551724137931,0.013793103448275864,Area,326.81317866606935,IL2,beta_p,b
39.6551724137931,0.020689655172413796,Area,493.33621755387964,IL2,beta_p,b
39.6551724137931,0.027586206896551727,Area,647.6880584507554,IL2,beta_p,b
39.6551724137931,0.03448275862068966,Area,812.4706186756351,IL2,beta_p,b
39.6551724137931,0.04137931034482759,Area,975.2004295430994,IL2,beta_p,b
39.6551724137931,0.048275862068965524,Area,1170.0828769501363,IL2,beta_p,b
39.6551724137931,0.055172413793103454,Area,1320.6320555789569,IL2,beta_p,b
39.6551724137931,0.062068965517241385,Area,1512.3885433723237,IL2,beta_p,b
39.6551724137931,0.06896551724137932,Area,1649.9770289737405,IL2,beta_p,b
39.6551724137931,0.07586206896551725,Area,1785.2742890095496,IL2,beta_p,b
39.6551724137931,0.08275862068965519,Area,2003.5595658662487,IL2,beta_p,b
39.6551724137931,0.08965517241379312,Area,2118.208972842727,IL2,beta_p,b
39.6551724137931,0.09655172413793105,Area,2287.3019237989693,IL2,beta_p,b
39.6551724137931,0.10344827586206898,Area,2441.237267050515,IL2,beta_p,b
39.6551724137931,0.11034482758620691,Area,2623.475050271252,IL2,beta_p,b
39.6551724137931,0.11724137931034484,Area,2756.025229779343,IL2,beta_p,b
39.6551724137931,0.12413793103448277,Area,3009.0680920614955,IL2,beta_p,b
39.6551724137931,0.1310344827586207,Area,3086.02205974503,IL2,beta_p,b
39.6551724137931,0.13793103448275865,Area,3244.9719040861896,IL2,beta_p,b
39.6551724137931,0.14482758620689656,Area,3424.7695682950744,IL2,beta_p,b
39.6551724137931,0.1517241379310345,Area,3605.405297722673,IL2,beta_p,b
39.6551724137931,0.15862068965517243,Area,3796.0202077752247,IL2,beta_p,b
39.6551724137931,0.16551724137931037,Area,3908.5842800488726,IL2,beta_p,b
39.6551724137931,0.1724137931034483,Area,4088.1963675945185,IL2,beta_p,b
39.6551724137931,0.17931034482758623,Area,4257.533341763365,IL2,beta_p,b
39.6551724137931,0.18620689655172415,Area,4383.4765784337515,IL2,beta_p,b
39.6551724137931,0.1931034482758621,Area,4606.401783647658,IL2,beta_p,b
39.6551724137931,0.2,Area,4805.551847880805,IL2,beta_p,b
42.06896551724138,0.0,Area,56.94100483776699,IL2,beta_p,b
42.06896551724138,0.006896551724137932,Area,158.89006582822262,IL2,beta_p,b
42.06896551724138,0.013793103448275864,Area,313.14283264093086,IL2,beta_p,b
42.06896551724138,0.020689655172413796,Area,471.2469112756037,IL2,beta_p,b
42.06896551724138,0.027586206896551727,Area,639.4137493693387,IL2,beta_p,b
42.06896551724138,0.03448275862068966,Area,804.5528532681425,IL2,beta_p,b
42.06896551724138,0.04137931034482759,Area,978.9629083587263,IL2,beta_p,b
42.06896551724138,0.048275862068965524,Area,1120.7547677652487,IL2,beta_p,b
42.06896551724138,0.055172413793103454,Area,1266.4411663576473,IL2,beta_p,b
42.06896551724138,0.062068965517241385,Area,1421.4759322170908,IL2,beta_p,b
42.06896551724138,0.06896551724137932,Area,1619.9426073683603,IL2,beta_p,b
42.06896551724138,0.07586206896551725,Area,1748.066937618897,IL2,beta_p,b
42.06896551724138,0.08275862068965519,Area,1902.0960032779174,IL2,beta_p,b
42.06896551724138,0.08965517241379312,Area,2047.5324122381237,IL2,beta_p,b
42.06896551724138,0.09655172413793105,Area,2245.185645695986,IL2,beta_p,b
42.06896551724138,0.10344827586206898,Area,2407.261127953234,IL2,beta_p,b
42.06896551724138,0.11034482758620691,Area,2531.966420125896,IL2,beta_p,b
42.06896551724138,0.11724137931034484,Area,2723.3608173204498,IL2,beta_p,b
42.06896551724138,0.12413793103448277,Area,2898.0839291978336,IL2,beta_p,b
42.06896551724138,0.1310344827586207,Area,3079.7362760335463,IL2,beta_p,b
42.06896551724138,0.13793103448275865,Area,3156.9836276113406,IL2,beta_p,b
42.06896551724138,0.14482758620689656,Area,3394.348231504826,IL2,beta_p,b
42.06896551724138,0.1517241379310345,Area,3489.7327976634783,IL2,beta_p,b
42.06896551724138,0.15862068965517243,Area,3683.437017607432,IL2,beta_p,b
42.06896551724138,0.16551724137931037,Area,3857.8635431388393,IL2,beta_p,b
42.06896551724138,0.1724137931034483,Area,3970.4901467523378,IL2,beta_p,b
42.06896551724138,0.17931034482758623,Area,4196.906002943471,IL2,beta_p,b
42.06896551724138,0.18620689655172415,Area,4372.590071062637,IL2,beta_p,b
42.06896551724138,0.1931034482758621,Area,4424.913322216595,IL2,beta_p,b
42.06896551724138,0.2,Area,4625.6721707677225,IL2,beta_p,b
44.48275862068965,0.0,Area,65.39132390610423,IL2,beta_p,b
44.48275862068965,0.006896551724137932,Area,159.8428669955402,IL2,beta_p,b
44.48275862068965,0.013793103448275864,Area,306.8260953791505,IL2,beta_p,b
44.48275862068965,0.020689655172413796,Area,467.4052241959302,IL2,beta_p,b
44.48275862068965,0.027586206896551727,Area,621.4955277951433,IL2,beta_p,b
44.48275862068965,0.03448275862068966,Area,774.7410011101068,IL2,beta_p,b
44.48275862068965,0.04137931034482759,Area,940.1803257850047,IL2,beta_p,b
44.48275862068965,0.048275862068965524,Area,1095.8157381732185,IL2,beta_p,b
44.48275862068965,0.055172413793103454,Area,1259.8775197694665,IL2,beta_p,b
44.48275862068965,0.062068965517241385,Area,1416.5477329853204,IL2,beta_p,b
44.48275862068965,0.06896551724137932,Area,1545.325474220427,IL2,beta_p,b
44.48275862068965,0.07586206896551725,Area,1743.4032925229897,IL2,beta_p,b
44.48275862068965,0.08275862068965519,Area,1849.1795155473908,IL2,beta_p,b
44.48275862068965,0.08965517241379312,Area,2051.3844845533254,IL2,beta_p,b
44.48275862068965,0.09655172413793105,Area,2194.152831246196,IL2,beta_p,b
44.48275862068965,0.10344827586206898,Area,2303.9340093603932,IL2,beta_p,b
44.48275862068965,0.11034482758620691,Area,2548.252707304085,IL2,beta_p,b
44.48275862068965,0.11724137931034484,Area,2649.6502850155675,IL2,beta_p,b
44.48275862068965,0.12413793103448277,Area,2870.201279036236,IL2,beta_p,b
44.48275862068965,0.1310344827586207,Area,2941.325705648019,IL2,beta_p,b
44.48275862068965,0.13793103448275865,Area,3122.7313341484246,IL2,beta_p,b
44.48275862068965,0.14482758620689656,Area,3244.543510132331,IL2,beta_p,b
44.48275862068965,0.1517241379310345,Area,3477.4391061089495,IL2,beta_p,b
44.48275862068965,0.15862068965517243,Area,3598.451458249939,IL2,beta_p,b
44.48275862068965,0.16551724137931037,Area,3689.2539938188197,IL2,beta_p,b
44.48275862068965,0.1724137931034483,Area,3895.6264754324257,IL2,beta_p,b
44.48275862068965,0.17931034482758623,Area,4019.439399723039,IL2,beta_p,b
44.48275862068965,0.18620689655172415,Area,4224.814550294846,IL2,beta_p,b
44.48275862068965,0.1931034482758621,Area,4325.900304055925,IL2,beta_p,b
44.48275862068965,0.2,Area,4550.735247373991,IL2,beta_p,b
46.89655172413793,0.0,Area,76.27140640150232,IL2,beta_p,b
46.89655172413793,0.006896551724137932,Area,159.81393652776046,IL2,beta_p,b
46.89655172413793,0.013793103448275864,Area,301.5945318783896,IL2,beta_p,b
46.89655172413793,0.020689655172413796,Area,456.5897822010895,IL2,beta_p,b
46.89655172413793,0.027586206896551727,Area,610.7273087601862,IL2,beta_p,b
46.89655172413793,0.03448275862068966,Area,754.3194451994692,IL2,beta_p,b
46.89655172413793,0.04137931034482759,Area,900.7018611522934,IL2,beta_p,b
46.89655172413793,0.048275862068965524,Area,1073.3438904931045,IL2,beta_p,b
46.89655172413793,0.055172413793103454,Area,1202.8901442363735,IL2,beta_p,b
46.89655172413793,0.062068965517241385,Area,1367.679465123485,IL2,beta_p,b
46.89655172413793,0.06896551724137932,Area,1524.3999044314462,IL2,beta_p,b
46.89655172413793,0.07586206896551725,Area,1658.2599382865774,IL2,beta_p,b
46.89655172413793,0.08275862068965519,Area,1851.115346592235,IL2,beta_p,b
46.89655172413793,0.08965517241379312,Area,1965.0414149439705,IL2,beta_p,b
46.89655172413793,0.09655172413793105,Area,2136.102941064454,IL2,beta_p,b
46.89655172413793,0.10344827586206898,Area,2280.5777477249403,IL2,beta_p,b
46.89655172413793,0.11034482758620691,Area,2438.927306326982,IL2,beta_p,b
46.89655172413793,0.11724137931034484,Area,2603.5747654190322,IL2,beta_p,b
46.89655172413793,0.12413793103448277,Area,2711.627789275812,IL2,beta_p,b
46.89655172413793,0.1310344827586207,Area,2936.5135795272117,IL2,beta_p,b
46.89655172413793,0.13793103448275865,Area,3024.704208451339,IL2,beta_p,b
46.89655172413793,0.14482758620689656,Area,3213.2601830902067,IL2,beta_p,b
46.89655172413793,0.1517241379310345,Area,3372.38829990966,IL2,beta_p,b
46.89655172413793,0.15862068965517243,Area,3476.217042255174,IL2,beta_p,b
46.89655172413793,0.16551724137931037,Area,3637.881455740365,IL2,beta_p,b
46.89655172413793,0.1724137931034483,Area,3778.9062194771655,IL2,beta_p,b
46.89655172413793,0.17931034482758623,Area,3929.4249990989865,IL2,beta_p,b
46.89655172413793,0.18620689655172415,Area,4108.131480990968,IL2,beta_p,b
46.89655172413793,0.1931034482758621,Area,4362.892880942841,IL2,beta_p,b
46.89655172413793,0.2,Area,4374.218595539099,IL2,beta_p,b
49.310344827586206,0.0,Area,88.2228047983167,IL2,beta_p,b
49.310344827586206,0.006896551724137932,Area,164.26511754116558,IL2,beta_p,b
49.310344827586206,0.013793103448275864,Area,311.5215035561195,IL2,beta_p,b
49.310344827586206,0.020689655172413796,Area,455.9577272444412,IL2,beta_p,b
49.310344827586206,0.027586206896551727,Area,597.994107564788,IL2,beta_p,b
49.310344827586206,0.03448275862068966,Area,741.1743397763772,IL2,beta_p,b
49.310344827586206,0.04137931034482759,Area,891.1959187692801,IL2,beta_p,b
49.310344827586206,0.048275862068965524,Area,1080.8576372367554,IL2,beta_p,b
49.310344827586206,0.055172413793103454,Area,1212.076410992025,IL2,beta_p,b
49.310344827586206,0.062068965517241385,Area,1342.616628376736,IL2,beta_p,b
49.310344827586206,0.06896551724137932,Area,1504.4119836428924,IL2,beta_p,b
49.310344827586206,0.07586206896551725,Area,1651.8587044673125,IL2,beta_p,b
49.310344827586206,0.08275862068965519,Area,1791.9462753923535,IL2,beta_p,b
49.310344827586206,0.08965517241379312,Area,1943.987538183708,IL2,beta_p,b
49.310344827586206,0.09655172413793105,Area,2069.4419423238605,IL2,beta_p,b
49.310344827586206,0.10344827586206898,Area,2225.1004999688066,IL2,beta_p,b
49.310344827586206,0.11034482758620691,Area,2429.357437788889,IL2,beta_p,b
49.310344827586206,0.11724137931034484,Area,2588.7557666784055,IL2,beta_p,b
49.310344827586206,0.12413793103448277,Area,2721.6166371396093,IL2,beta_p,b
49.310344827586206,0.1310344827586207,Area,2870.9713488406574,IL2,beta_p,b
49.310344827586206,0.13793103448275865,Area,2983.26846764646,IL2,beta_p,b
49.310344827586206,0.14482758620689656,Area,3122.4636674262206,IL2,beta_p,b
49.310344827586206,0.1517241379310345,Area,3356.663695158241,IL2,beta_p,b
49.310344827586206,0.15862068965517243,Area,3448.674332655371,IL2,beta_p,b
49.310344827586206,0.16551724137931037,Area,3594.560996325015,IL2,beta_p,b
49.310344827586206,0.1724137931034483,Area,3713.989036216266,IL2,beta_p,b
49.310344827586206,0.17931034482758623,Area,3967.335639413219,IL2,beta_p,b
49.310344827586206,0.18620689655172415,Area,4004.431614625238,IL2,beta_p,b
49.310344827586206,0.1931034482758621,Area,4213.224898445827,IL2,beta_p,b
49.310344827586206,0.2,Area,4367.94233013591,IL2,beta_p,b
51.724137931034484,0.0,Area,99.82530360479086,IL2,beta_p,b
51.724137931034484,0.006896551724137932,Area,173.2500300488678,IL2,beta_p,b
51.724137931034484,0.013793103448275864,Area,300.0982564875017,IL2,beta_p,b
51.724137931034484,0.020689655172413796,Area,438.1797929439157,IL2,beta_p,b
51.724137931034484,0.027586206896551727,Area,602.0283503111376,IL2,beta_p,b
51.724137931034484,0.03448275862068966,Area,735.8567489717612,IL2,beta_p,b
