param_val1,param_val2,readout,value,name,pname1,pname2
0.001,0.1,Area,593596921.8305553,Timer_IL2_1,up_il2,deg_myc
0.001,0.11721022975334802,Area,95310237.71694459,Timer_IL2_1,up_il2,deg_myc
0.001,0.1373823795883263,Area,19886883.137902185,Timer_IL2_1,up_il2,deg_myc
0.001,0.16102620275609392,Area,5187672.910690682,Timer_IL2_1,up_il2,deg_myc
0.001,0.18873918221350972,Area,1629355.9766336286,Timer_IL2_1,up_il2,deg_myc
0.001,0.2212216291070449,Area,592332.4754443797,Timer_IL2_1,up_il2,deg_myc
0.001,0.2592943797404667,Area,238291.86124532382,Timer_IL2_1,up_il2,deg_myc
0.001,0.30391953823131973,Area,116555.74980244401,Timer_IL2_1,up_il2,deg_myc
0.001,0.3562247890262442,Area,89878.9040813408,Timer_IL2_1,up_il2,deg_myc
0.001,0.41753189365604015,Area,84241.98851810239,Timer_IL2_1,up_il2,deg_myc
0.001,0.4893900918477494,Area,82932.68232490966,Timer_IL2_1,up_il2,deg_myc
0.001,0.5736152510448679,Area,82429.53974021423,Timer_IL2_1,up_il2,deg_myc
0.001,0.6723357536499337,Area,82302.29524610154,Timer_IL2_1,up_il2,deg_myc
0.001,0.7880462815669912,Area,82372.11060302545,Timer_IL2_1,up_il2,deg_myc
0.001,0.9236708571873861,Area,82250.82063962164,Timer_IL2_1,up_il2,deg_myc
0.001,1.0826367338740546,Area,82205.1266912642,Timer_IL2_1,up_il2,deg_myc
0.001,1.2689610031679222,Area,82194.54243933104,Timer_IL2_1,up_il2,deg_myc
0.001,1.487352107293511,Area,82147.15941796638,Timer_IL2_1,up_il2,deg_myc
0.001,1.743328822199988,Area,82100.79565895321,Timer_IL2_1,up_il2,deg_myc
0.001,2.0433597178569416,Area,82091.19458995988,Timer_IL2_1,up_il2,deg_myc
0.001,2.395026619987486,Area,82094.04381647258,Timer_IL2_1,up_il2,deg_myc
0.001,2.807216203941177,Area,82134.60566341177,Timer_IL2_1,up_il2,deg_myc
0.001,3.2903445623126677,Area,82135.26633530679,Timer_IL2_1,up_il2,deg_myc
0.001,3.856620421163472,Area,82121.98014612973,Timer_IL2_1,up_il2,deg_myc
0.001,4.520353656360243,Area,82114.80002479858,Timer_IL2_1,up_il2,deg_myc
0.001,5.298316906283707,Area,82098.54558221808,Timer_IL2_1,up_il2,deg_myc
0.001,6.2101694189156165,Area,82231.96803595763,Timer_IL2_1,up_il2,deg_myc
0.001,7.27895384398315,Area,82078.56686577915,Timer_IL2_1,up_il2,deg_myc
0.001,8.531678524172806,Area,82123.94213312313,Timer_IL2_1,up_il2,deg_myc
0.001,10.0,Area,82089.19001513397,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.1,Area,428120299.61506665,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.11721022975334802,Area,68653401.65075113,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.1373823795883263,Area,14313416.804669177,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.16102620275609392,Area,3739707.670923702,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.18873918221350972,Area,1178477.0063142069,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.2212216291070449,Area,431704.6878591345,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.2592943797404667,Area,176180.69706818752,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.30391953823131973,Area,80879.75209475809,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.3562247890262442,Area,54782.62048892318,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.41753189365604015,Area,49273.28278219427,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.4893900918477494,Area,47929.877259738016,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.5736152510448679,Area,47427.001444245776,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.6723357536499337,Area,47289.77828444487,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.7880462815669912,Area,47232.194103918184,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,0.9236708571873861,Area,47203.052550695036,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,1.0826367338740546,Area,47149.139168757254,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,1.2689610031679222,Area,47149.21942221462,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,1.487352107293511,Area,47162.352836509825,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,1.743328822199988,Area,47180.10383010606,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,2.0433597178569416,Area,47097.390291014206,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,2.395026619987486,Area,47117.55328608384,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,2.807216203941177,Area,47180.87478822992,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,3.2903445623126677,Area,47076.93392347236,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,3.856620421163472,Area,47148.85756803874,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,4.520353656360243,Area,47131.922593151525,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,5.298316906283707,Area,47082.85149902015,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,6.2101694189156165,Area,47178.01668191214,Timer_IL2_1,up_il2,deg_myc
0.0017433288221999873,7.27895384398315,Area,47021.33272300476,Timer_IL2_1,up_il2,deg_myc
