param_val1,param_val2,readout,value,name,pname1,pname2
10000.0,0.1,Area,281.20418270631296,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.11721022975334802,Area,277.40869176164176,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.1373823795883263,Area,273.0408201564524,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.16102620275609392,Area,268.0338290483461,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.18873918221350972,Area,262.2244563004066,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.2212216291070449,Area,255.82115605989281,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.2592943797404667,Area,248.43628806661278,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.30391953823131973,Area,240.29006283481968,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.3562247890262442,Area,231.4050425411989,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.41753189365604015,Area,220.92319348528076,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.4893900918477494,Area,210.092889840936,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.5736152510448679,Area,197.84711318607043,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.6723357536499337,Area,184.87190744279124,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.7880462815669912,Area,171.14792819489196,Timer_IL2_3,rate_il2,deg_myc
10000.0,0.9236708571873861,Area,156.8430425283234,Timer_IL2_3,rate_il2,deg_myc
10000.0,1.0826367338740546,Area,142.10612454519884,Timer_IL2_3,rate_il2,deg_myc
10000.0,1.2689610031679222,Area,127.35479889660722,Timer_IL2_3,rate_il2,deg_myc
10000.0,1.487352107293511,Area,112.7241898423281,Timer_IL2_3,rate_il2,deg_myc
10000.0,1.743328822199988,Area,98.5869031904957,Timer_IL2_3,rate_il2,deg_myc
10000.0,2.0433597178569416,Area,85.34127755739098,Timer_IL2_3,rate_il2,deg_myc
10000.0,2.395026619987486,Area,72.85201444194394,Timer_IL2_3,rate_il2,deg_myc
10000.0,2.807216203941177,Area,61.7076047967513,Timer_IL2_3,rate_il2,deg_myc
10000.0,3.2903445623126677,Area,51.70495785729945,Timer_IL2_3,rate_il2,deg_myc
10000.0,3.856620421163472,Area,42.815294198623484,Timer_IL2_3,rate_il2,deg_myc
10000.0,4.520353656360243,Area,34.98335382213868,Timer_IL2_3,rate_il2,deg_myc
10000.0,5.298316906283707,Area,28.43263345915184,Timer_IL2_3,rate_il2,deg_myc
10000.0,6.2101694189156165,Area,23.334593700927346,Timer_IL2_3,rate_il2,deg_myc
10000.0,7.27895384398315,Area,19.84183472198137,Timer_IL2_3,rate_il2,deg_myc
10000.0,8.531678524172806,Area,17.87296064787698,Timer_IL2_3,rate_il2,deg_myc
10000.0,10.0,Area,17.008494181799264,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.1,Area,335.5786985405289,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.11721022975334802,Area,330.98085940725855,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.1373823795883263,Area,325.57832101058443,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.16102620275609392,Area,319.49032659160156,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.18873918221350972,Area,312.4924108322399,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.2212216291070449,Area,304.5824013462209,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.2592943797404667,Area,295.6723491982593,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.30391953823131973,Area,285.59770388505757,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.3562247890262442,Area,274.44097404663324,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.41753189365604015,Area,262.0937438959959,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.4893900918477494,Area,248.57327813715008,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.5736152510448679,Area,233.82128569998022,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.6723357536499337,Area,218.0644163071452,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.7880462815669912,Area,201.52585250068077,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,0.9236708571873861,Area,184.21892828561002,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,1.0826367338740546,Area,166.4965239409688,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,1.2689610031679222,Area,148.57019219714942,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,1.487352107293511,Area,130.85732453170638,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,1.743328822199988,Area,113.99278375928796,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,2.0433597178569416,Area,97.89636943914908,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,2.395026619987486,Area,83.22357259696422,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,2.807216203941177,Area,69.94389637039495,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,3.2903445623126677,Area,58.30854448867344,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,3.856620421163472,Area,47.95429456622777,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,4.520353656360243,Area,39.197782426747615,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,5.298316906283707,Area,31.626703339950826,Timer_IL2_3,rate_il2,deg_myc
22122.1629107045,6.2101694189156165,Area,25.589265643028824,Timer_IL2_3,rate_il2,deg_myc
