index,readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
53,Area,4888.396201781604,Carry,thres,14.844827586206897,-0.011867014780204754,0.9930795847750865,beta_naive
54,Peaktime,5.707202075568022,Carry,thres,14.844827586206897,0.00015008520712540897,0.9930795847750865,beta_naive
55,Decay,63.2,Carry,thres,14.844827586206897,0.0,0.9930795847750865,beta_naive
56,Peak,993.194046637731,Carry,thres,14.948275862068966,0.0,1.0,beta_naive
57,Area,4928.771963654411,Carry,thres,14.948275862068966,0.0,1.0,beta_naive
58,Peaktime,5.706608379722338,Carry,thres,14.948275862068966,0.0,1.0,beta_naive
59,Decay,63.2,Carry,thres,14.948275862068966,0.0,1.0,beta_naive
60,Peak,985.341658003287,Carry,thres,15.051724137931034,-0.011451561471466018,1.0069204152249134,beta_naive
61,Area,4902.6422255001535,Carry,thres,15.051724137931034,-0.007668750739585676,1.0069204152249134,beta_naive
62,Peaktime,5.69350689900481,Carry,thres,15.051724137931034,-0.00331601025406263,1.0069204152249134,beta_naive
63,Decay,63.2,Carry,thres,15.051724137931034,0.0,1.0069204152249134,beta_naive
64,Peak,979.7449214090883,Carry,thres,15.155172413793103,-0.019669424283579425,1.013840830449827,beta_naive
65,Area,4876.267334524451,Carry,thres,15.155172413793103,-0.015451012442295279,1.013840830449827,beta_naive
66,Peaktime,5.671410455457801,Carry,thres,15.155172413793103,-0.00892598852334312,1.013840830449827,beta_naive
67,Decay,63.1,Carry,thres,15.155172413793103,-0.002284553194553931,1.013840830449827,beta_naive
68,Peak,987.5948009234744,Carry,thres,15.258620689655173,-0.008156372195776628,1.0207612456747404,beta_naive
69,Area,4914.860130694912,Carry,thres,15.258620689655173,-0.004077874018600055,1.0207612456747404,beta_naive
70,Peaktime,5.6698869673524275,Carry,thres,15.258620689655173,-0.00931358593230894,1.0207612456747404,beta_naive
71,Decay,63.2,Carry,thres,15.258620689655173,0.0,1.0207612456747404,beta_naive
72,Peak,986.2075235743979,Carry,thres,15.362068965517242,-0.01018435489350758,1.027681660899654,beta_naive
73,Area,4887.517033876417,Carry,thres,15.362068965517242,-0.01212650382225436,1.027681660899654,beta_naive
74,Peaktime,5.647712960657359,Carry,thres,15.362068965517242,-0.014966793437881003,1.027681660899654,beta_naive
75,Decay,63.1,Carry,thres,15.362068965517242,-0.002284553194553931,1.027681660899654,beta_naive
76,Peak,994.1616052126549,Carry,thres,15.46551724137931,0.0014047732893726292,1.0346020761245673,beta_naive
77,Area,4925.12788758955,Carry,thres,15.46551724137931,-0.0010670477245403585,1.0346020761245673,beta_naive
78,Peaktime,5.646663820259624,Carry,thres,15.46551724137931,-0.015234818789385027,1.0346020761245673,beta_naive
79,Decay,63.1,Carry,thres,15.46551724137931,-0.002284553194553931,1.0346020761245673,beta_naive
80,Peak,996.3589423239849,Carry,thres,15.568965517241379,0.0045899588382357585,1.041522491349481,beta_naive
81,Area,4896.868727028717,Carry,thres,15.568965517241379,-0.009368712833084974,1.041522491349481,beta_naive
82,Peaktime,5.632519525070316,Carry,thres,15.568965517241379,-0.018853150826065285,1.041522491349481,beta_naive
83,Decay,63.1,Carry,thres,15.568965517241379,-0.002284553194553931,1.041522491349481,beta_naive
84,Peak,1004.3454511458285,Carry,thres,15.672413793103448,0.016108060073440674,1.0484429065743943,beta_naive
85,Area,4933.521663506135,Carry,thres,15.672413793103448,0.0013896096000840514,1.0484429065743943,beta_naive
86,Peaktime,5.631864430546892,Carry,thres,15.672413793103448,-0.019020954342892717,1.0484429065743943,beta_naive
87,Decay,63.1,Carry,thres,15.672413793103448,-0.002284553194553931,1.0484429065743943,beta_naive
88,Peak,1004.7629894750016,Carry,thres,15.775862068965518,0.016707709622835243,1.055363321799308,beta_naive
89,Area,4903.968417299204,Carry,thres,15.775862068965518,-0.00727854653690807,1.055363321799308,beta_naive
90,Peaktime,5.624084639452031,Carry,thres,15.775862068965518,-0.02101525402374418,1.055363321799308,beta_naive
91,Decay,63.1,Carry,thres,15.775862068965518,-0.002284553194553931,1.055363321799308,beta_naive
92,Peak,1011.9892250309049,Carry,thres,15.879310344827587,0.02704641037301096,1.0622837370242215,beta_naive
93,Area,4939.603989582133,Carry,thres,15.879310344827587,0.0031671505907110704,1.0622837370242215,beta_naive
94,Peaktime,5.623904917914004,Carry,thres,15.879310344827587,-0.02106135708426933,1.0622837370242215,beta_naive
95,Decay,63.1,Carry,thres,15.879310344827587,-0.002284553194553931,1.0622837370242215,beta_naive
96,Peak,1000.8363690068808,Carry,thres,15.982758620689655,0.01105860219674615,1.069204152249135,beta_naive
97,Area,4907.902066054756,Carry,thres,15.982758620689655,-0.006121773041802294,1.069204152249135,beta_naive
98,Peaktime,5.622107108523951,Carry,thres,15.982758620689655,-0.021522621167481975,1.069204152249135,beta_naive
99,Decay,63.1,Carry,thres,15.982758620689655,-0.002284553194553931,1.069204152249135,beta_naive
100,Peak,1007.6832598832596,Carry,thres,16.086206896551722,0.02089471595361262,1.0761245674740483,beta_naive
101,Area,4942.5997808173315,Carry,thres,16.086206896551722,0.004041856960135027,1.0761245674740483,beta_naive
102,Peaktime,5.621971200248691,Carry,thres,16.086206896551722,-0.02155749715986832,1.0761245674740483,beta_naive
103,Decay,63.1,Carry,thres,16.086206896551722,-0.002284553194553931,1.0761245674740483,beta_naive
104,Peak,997.1460890104261,Carry,thres,16.189655172413794,0.005729271417987465,1.0830449826989619,beta_naive
105,Area,4910.192301201054,Carry,thres,16.189655172413794,-0.005448707409232478,1.0830449826989619,beta_naive
106,Peaktime,5.619011495572177,Carry,thres,16.189655172413794,-0.022317208561178668,1.0830449826989619,beta_naive
107,Decay,63.1,Carry,thres,16.189655172413794,-0.002284553194553931,1.0830449826989619,beta_naive
108,Peak,986.7833796632144,Carry,thres,16.29310344827586,-0.009342197186820791,1.0899653979238753,beta_naive
109,Area,4877.7224283404,Carry,thres,16.29310344827586,-0.01502057183308668,1.0899653979238753,beta_naive
110,Peaktime,5.614694080143062,Carry,thres,16.29310344827586,-0.023426141689919654,1.0899653979238753,beta_naive
111,Decay,63.1,Carry,thres,16.29310344827586,-0.002284553194553931,1.0899653979238753,beta_naive
112,Peak,993.2836445522631,Carry,thres,16.396551724137932,0.00013014237978129135,1.0968858131487889,beta_naive
113,Area,4910.858726940315,Carry,thres,16.396551724137932,-0.005252913882068503,1.0968858131487889,beta_naive
114,Peaktime,5.614409732195586,Carry,thres,16.396551724137932,-0.02349920671463657,1.0968858131487889,beta_naive
115,Decay,63.1,Carry,thres,16.396551724137932,-0.002284553194553931,1.0968858131487889,beta_naive
116,Peak,983.1365345427148,Carry,thres,16.5,-0.014683826907675133,1.1038062283737025,beta_naive
117,Area,4877.688886320534,Carry,thres,16.5,-0.015030492666593722,1.1038062283737025,beta_naive
118,Peaktime,5.607399931904277,Carry,thres,16.5,-0.02530159077495531,1.1038062283737025,beta_naive
119,Decay,63.0,Carry,thres,16.5,-0.004572729789824131,1.1038062283737025,beta_naive
0,Peak,988.4460741182237,Carry,thres,13.68,0.01061761453251509,0.903114186851211,beta_prec
1,Area,4905.440861903062,Carry,thres,13.68,0.006995801071859553,0.903114186851211,beta_prec
2,Peaktime,5.706306546156496,Carry,thres,13.68,0.003103498501413479,0.903114186851211,beta_prec
3,Decay,63.2,Carry,thres,13.68,0.0022845531945538543,0.903114186851211,beta_prec
4,Peak,989.1843349195516,Carry,thres,13.784827586206896,0.011694747288531333,0.9100346020761245,beta_prec
5,Area,4909.12681808261,Carry,thres,13.784827586206896,0.008079437381592041,0.9100346020761245,beta_prec
6,Peaktime,5.706306546115277,Carry,thres,13.784827586206896,0.00310349849099243,0.9100346020761245,beta_prec
7,Decay,63.2,Carry,thres,13.784827586206896,0.0022845531945538543,0.9100346020761245,beta_prec
8,Peak,989.9000825667879,Carry,thres,13.889655172413793,0.01273826581365546,0.916955017301038,beta_prec
9,Area,4912.700583095578,Carry,thres,13.889655172413793,0.009129313963301801,0.916955017301038,beta_prec
10,Peaktime,5.706306546116082,Carry,thres,13.889655172413793,0.00310349849119573,0.916955017301038,beta_prec
11,Decay,63.2,Carry,thres,13.889655172413793,0.0022845531945538543,0.916955017301038,beta_prec
12,Peak,990.5939615447935,Carry,thres,13.99448275862069,0.013749181049156269,0.9238754325259515,beta_prec
13,Area,4916.165405237996,Carry,thres,13.99448275862069,0.010146457128224063,0.9238754325259515,beta_prec
14,Peaktime,5.706306546158467,Carry,thres,13.99448275862069,0.00310349850191182,0.9238754325259515,beta_prec
15,Decay,63.2,Carry,thres,13.99448275862069,0.0022845531945538543,0.9238754325259515,beta_prec
16,Peak,991.2654066262191,Carry,thres,14.099310344827586,0.014726738328771877,0.930795847750865,beta_prec
17,Area,4919.518567924929,Carry,thres,14.099310344827586,0.011130138869188427,0.930795847750865,beta_prec
18,Peaktime,5.706306545889896,Carry,thres,14.099310344827586,0.0031034984340102194,0.930795847750865,beta_prec
19,Decay,63.2,Carry,thres,14.099310344827586,0.0022845531945538543,0.930795847750865,beta_prec
20,Peak,991.9156152959854,Carry,thres,14.204137931034483,0.01567274663225702,0.9377162629757785,beta_prec
21,Area,4922.765962281877,Carry,thres,14.204137931034483,0.01208215359508037,0.9377162629757785,beta_prec
22,Peaktime,5.706306546118452,Carry,thres,14.204137931034483,0.0031034984917950818,0.9377162629757785,beta_prec
23,Decay,63.2,Carry,thres,14.204137931034483,0.0022845531945538543,0.9377162629757785,beta_prec
24,Peak,992.5451745290604,Carry,thres,14.30896551724138,0.016588120741567174,0.944636678200692,beta_prec
25,Area,4925.910527312497,Carry,thres,14.30896551724138,0.013003424292596634,0.944636678200692,beta_prec
26,Peaktime,5.706306546119157,Carry,thres,14.30896551724138,0.0031034984919731294,0.944636678200692,beta_prec
27,Decay,63.2,Carry,thres,14.30896551724138,0.0022845531945538543,0.944636678200692,beta_prec
28,Peak,993.1546527031629,Carry,thres,14.413793103448276,0.01747374419266599,0.9515570934256056,beta_prec
29,Area,4928.955097829545,Carry,thres,14.413793103448276,0.013894839171987479,0.9515570934256056,beta_prec
30,Peaktime,5.706306546161389,Carry,thres,14.413793103448276,0.003103498502650541,0.9515570934256056,beta_prec
31,Decay,63.2,Carry,thres,14.413793103448276,0.0022845531945538543,0.9515570934256056,beta_prec
32,Peak,993.7440010923522,Carry,thres,14.518620689655172,0.01832960065192791,0.9584775086505191,beta_prec
33,Area,4931.899494916371,Carry,thres,14.518620689655172,0.014756400847370406,0.9584775086505191,beta_prec
34,Peaktime,5.706306546120333,Carry,thres,14.518620689655172,0.0031034984922704077,0.9584775086505191,beta_prec
35,Decay,63.2,Carry,thres,14.518620689655172,0.0022845531945538543,0.9584775086505191,beta_prec
36,Peak,994.3155480462311,Carry,thres,14.623448275862069,0.019159121054443697,0.9653979238754326,beta_prec
37,Area,4934.755103954396,Carry,thres,14.623448275862069,0.015591491013266793,0.9653979238754326,beta_prec
38,Peaktime,5.706306546120969,Carry,thres,14.623448275862069,0.0031034984924315136,0.9653979238754326,beta_prec
39,Decay,63.2,Carry,thres,14.623448275862069,0.0022845531945538543,0.9653979238754326,beta_prec
40,Peak,994.868007134458,Carry,thres,14.728275862068966,0.019960485016352707,0.972318339100346,beta_prec
41,Area,4937.515706269784,Carry,thres,14.728275862068966,0.016398338282885623,0.972318339100346,beta_prec
42,Peaktime,5.706306546035344,Carry,thres,14.728275862068966,0.003103498470783247,0.972318339100346,beta_prec
43,Decay,63.2,Carry,thres,14.728275862068966,0.0022845531945538543,0.972318339100346,beta_prec
44,Peak,995.4024941920219,Carry,thres,14.833103448275862,0.02073535641739065,0.9792387543252595,beta_prec
45,Area,4940.186801105557,Carry,thres,14.833103448275862,0.017178595709016378,0.9792387543252595,beta_prec
46,Peaktime,5.706306546035938,Carry,thres,14.833103448275862,0.003103498470933485,0.9792387543252595,beta_prec
47,Decay,63.2,Carry,thres,14.833103448275862,0.0022845531945538543,0.9792387543252595,beta_prec
48,Peak,980.2297516171036,Carry,thres,14.937931034482759,-0.001424709953882691,0.986159169550173,beta_prec
49,Area,4876.857603462046,Carry,thres,14.937931034482759,-0.0014351505512740735,0.986159169550173,beta_prec
50,Peaktime,5.694044440205448,Carry,thres,14.937931034482759,-2.9395602627256304e-11,0.986159169550173,beta_prec
51,Decay,63.1,Carry,thres,14.937931034482759,0.0,0.986159169550173,beta_prec
52,Peak,980.7230282282144,Carry,thres,15.042758620689655,-0.0006988916241802368,0.9930795847750865,beta_prec
53,Area,4879.329491079891,Carry,thres,15.042758620689655,-0.0007040903430899777,0.9930795847750865,beta_prec
54,Peaktime,5.694044440459634,Carry,thres,15.042758620689655,3.50070448332647e-11,0.9930795847750865,beta_prec
55,Decay,63.1,Carry,thres,15.042758620689655,0.0,0.9930795847750865,beta_prec
56,Peak,981.198239647032,Carry,thres,15.147586206896552,0.0,1.0,beta_prec
57,Area,4881.711371615533,Carry,thres,15.147586206896552,0.0,1.0,beta_prec
58,Peaktime,5.694044440321467,Carry,thres,15.147586206896552,0.0,1.0,beta_prec
59,Decay,63.1,Carry,thres,15.147586206896552,0.0,1.0,beta_prec
60,Peak,981.6581840615546,Carry,thres,15.252413793103447,0.0006761162253604622,1.0069204152249134,beta_prec
61,Area,4884.016955801818,Carry,thres,15.252413793103447,0.0006812098027275356,1.0069204152249134,beta_prec
62,Peaktime,5.694044440461537,Carry,thres,15.252413793103447,3.5489480864727435e-11,1.0069204152249134,beta_prec
63,Decay,63.1,Carry,thres,15.252413793103447,0.0,1.0069204152249134,beta_prec
64,Peak,982.1026847801022,Carry,thres,15.357241379310345,0.001329229344627798,1.013840830449827,beta_prec
65,Area,4886.245418523323,Carry,thres,15.357241379310345,0.0013393276811831034,1.013840830449827,beta_prec
66,Peaktime,5.69404444046243,Carry,thres,15.357241379310345,3.571564277589119e-11,1.013840830449827,beta_prec
67,Decay,63.1,Carry,thres,15.357241379310345,0.0,1.013840830449827,beta_prec
68,Peak,982.5321542128795,Carry,thres,15.46206896551724,0.0019599760039593662,1.0207612456747404,beta_prec
69,Area,4888.398828033086,Carry,thres,15.46206896551724,0.001974995474840926,1.0207612456747404,beta_prec
70,Peaktime,5.694044440324261,Carry,thres,15.46206896551724,7.079572573429231e-13,1.0207612456747404,beta_prec
71,Decay,63.1,Carry,thres,15.46206896551724,0.0,1.0207612456747404,beta_prec
72,Peak,982.9470057852632,Carry,thres,15.566896551724138,0.0025689921942620686,1.027681660899654,beta_prec
73,Area,4890.479243886745,Carry,thres,15.566896551724138,0.002588850286869361,1.027681660899654,beta_prec
74,Peaktime,5.694044440325093,Carry,thres,15.566896551724138,9.187427212938259e-13,1.027681660899654,beta_prec
75,Decay,63.1,Carry,thres,15.566896551724138,0.0,1.027681660899654,beta_prec
76,Peak,983.3476216178051,Carry,thres,15.671724137931033,0.0031568659288003387,1.0346020761245673,beta_prec
77,Area,4892.488582608658,Carry,thres,15.671724137931033,0.0031814849764127693,1.0346020761245673,beta_prec
78,Peaktime,5.694044440325894,Carry,thres,15.671724137931033,1.1215196189851667e-12,1.0346020761245673,beta_prec
79,Decay,63.1,Carry,thres,15.671724137931033,0.0,1.0346020761245673,beta_prec
80,Peak,983.7337887371565,Carry,thres,15.776551724137931,0.0037233106039084012,1.041522491349481,beta_prec
81,Area,4894.425840174055,Carry,thres,15.776551724137931,0.003752629629015104,1.041522491349481,beta_prec
82,Peaktime,5.694044440212637,Carry,thres,15.776551724137931,-2.757429448847637e-11,1.041522491349481,beta_prec
83,Decay,63.1,Carry,thres,15.776551724137931,0.0,1.041522491349481,beta_prec
84,Peak,984.1076445905938,Carry,thres,15.881379310344826,0.004271484845100571,1.0484429065743943,beta_prec
85,Area,4896.301499080372,Carry,thres,15.881379310344826,0.004305398333909526,1.0484429065743943,beta_prec
86,Peaktime,5.694044440327383,Carry,thres,15.881379310344826,1.4988832611342214e-12,1.0484429065743943,beta_prec
87,Decay,63.1,Carry,thres,15.881379310344826,0.0,1.0484429065743943,beta_prec
88,Peak,984.4677740293959,Carry,thres,15.986206896551723,0.0047993355500513075,1.055363321799308,beta_prec
89,Area,4898.1086563624,Carry,thres,15.986206896551723,0.004837778913668237,1.055363321799308,beta_prec
90,Peaktime,5.6940444403281045,Carry,thres,15.986206896551723,1.6817989145018515e-12,1.055363321799308,beta_prec
91,Decay,63.1,Carry,thres,15.986206896551723,0.0,1.055363321799308,beta_prec
92,Peak,984.815119582294,Carry,thres,16.09103448275862,0.005308265692554644,1.0622837370242213,beta_prec
93,Area,4899.851973385325,Carry,thres,16.09103448275862,0.005351166330754899,1.0622837370242213,beta_prec
94,Peaktime,5.694044440467894,Carry,thres,16.09103448275862,3.7100163710805054e-11,1.0622837370242213,beta_prec
95,Decay,63.2,Carry,thres,16.09103448275862,0.0022845531945538543,1.0622837370242213,beta_prec
96,Peak,985.1500038674608,Carry,thres,16.195862068965518,0.005798767677980485,1.069204152249135,beta_prec
97,Area,4901.533059989369,Carry,thres,16.195862068965518,0.005846054618988073,1.069204152249135,beta_prec
98,Peaktime,5.694044440468562,Carry,thres,16.195862068965518,3.7269304630202125e-11,1.069204152249135,beta_prec
99,Decay,63.2,Carry,thres,16.195862068965518,0.0022845531945538543,1.069204152249135,beta_prec
100,Peak,985.4727530300086,Carry,thres,16.300689655172413,0.00627133770062139,1.0761245674740483,beta_prec
101,Area,4903.153545446513,Carry,thres,16.300689655172413,0.00632294214190905,1.0761245674740483,beta_prec
102,Peaktime,5.69404444033016,Carry,thres,16.300689655172413,2.202355721371075e-12,1.0761245674740483,beta_prec
103,Decay,63.2,Carry,thres,16.300689655172413,0.0022845531945538543,1.0761245674740483,beta_prec
104,Peak,985.7836970712785,Carry,thres,16.40551724137931,0.006726476279908694,1.0830449826989619,beta_prec
105,Area,4904.7150731052425,Carry,thres,16.40551724137931,0.006782330071358685,1.0830449826989619,beta_prec
106,Peaktime,5.69404444033078,Carry,thres,16.40551724137931,2.3596439627081386e-12,1.0830449826989619,beta_prec
107,Decay,63.2,Carry,thres,16.40551724137931,0.0022845531945538543,1.0830449826989619,beta_prec
108,Peak,986.0831373294775,Carry,thres,16.510344827586206,0.007164640735367858,1.0899653979238753,beta_prec
109,Area,4906.219156443993,Carry,thres,16.510344827586206,0.007224680114714109,1.0899653979238753,beta_prec
110,Peaktime,5.694044440331376,Carry,thres,16.510344827586206,2.5105253510375668e-12,1.0899653979238753,beta_prec
111,Decay,63.2,Carry,thres,16.510344827586206,0.0022845531945538543,1.0899653979238753,beta_prec
112,Peak,986.3713730107328,Carry,thres,16.615172413793104,0.007586284112930541,1.0968858131487889,beta_prec
113,Area,4907.6672725562685,Carry,thres,16.615172413793104,0.007650442113100571,1.0968858131487889,beta_prec
114,Peaktime,5.6940444403319495,Carry,thres,16.615172413793104,2.6559609143105033e-12,1.0968858131487889,beta_prec
115,Decay,63.2,Carry,thres,16.615172413793104,0.0022845531945538543,1.0968858131487889,beta_prec
116,Peak,986.6492869890265,Carry,thres,16.72,0.007992711809364107,1.1038062283737022,beta_prec
117,Area,4909.063802811558,Carry,thres,16.72,0.008060918323945291,1.1038062283737022,beta_prec
118,Peaktime,5.694044440471533,Carry,thres,16.72,3.8022109858578984e-11,1.1038062283737022,beta_prec
119,Decay,63.2,Carry,thres,16.72,0.0022845531945538543,1.1038062283737022,beta_prec
0,Peak,1006.3515363661423,Carry,thres,0.216,0.0314908326376298,0.903114186851211,d_eff
1,Area,5390.392848957087,Carry,thres,0.216,0.1339332334284498,0.903114186851211,d_eff
2,Peaktime,5.622627516024925,Carry,thres,0.216,-0.018237915079564175,0.903114186851211,d_eff
3,Decay,69.5,Carry,thres,0.216,0.13480747818252842,0.903114186851211,d_eff
4,Peak,999.950614128551,Carry,thres,0.2176551724137931,0.02228523008248758,0.9100346020761245,d_eff
5,Area,5322.119861764362,Carry,thres,0.2176551724137931,0.11554381605896703,0.9100346020761245,d_eff
6,Peaktime,5.622521467705196,Carry,thres,0.2176551724137931,-0.018265125992499607,0.9100346020761245,d_eff
7,Decay,69.0,Carry,thres,0.2176551724137931,0.12439086223719,0.9100346020761245,d_eff
8,Peak,1011.4042793392244,Carry,thres,0.2193103448275862,0.03871626835230627,0.9169550173010381,d_eff
9,Area,5327.820233602036,Carry,thres,0.2193103448275862,0.11708821891816656,0.9169550173010381,d_eff
10,Peaktime,5.624297243325096,Carry,thres,0.2193103448275862,-0.017809547794313048,0.9169550173010381,d_eff
11,Decay,68.60000000000001,Carry,thres,0.2193103448275862,0.11600307674447122,0.9169550173010381,d_eff
12,Peak,1004.969368923684,Carry,thres,0.2209655172413793,0.02950800988313543,0.9238754325259515,d_eff
13,Area,5260.8786880758435,Carry,thres,0.2209655172413793,0.098846596762303,0.9238754325259515,d_eff
14,Peaktime,5.624205270051804,Carry,thres,0.2209655172413793,-0.017833140158740022,0.9238754325259515,d_eff
15,Decay,68.10000000000001,Carry,thres,0.2209655172413793,0.10544929858373,0.9238754325259515,d_eff
16,Peak,998.5758423975532,Carry,thres,0.22262068965517243,0.02030039103767003,0.9307958477508651,d_eff
17,Area,5195.078337167655,Carry,thres,0.22262068965517243,0.08068831762714969,0.9307958477508651,d_eff
18,Peaktime,5.624113410521951,Carry,thres,0.22262068965517243,-0.01785670373156252,0.9307958477508651,d_eff
19,Decay,67.60000000000001,Carry,thres,0.22262068965517243,0.0948177468538431,0.9307958477508651,d_eff
20,Peak,1006.2872092033742,Carry,thres,0.22427586206896552,0.03139861094215067,0.9377162629757786,d_eff
21,Area,5200.944780181891,Carry,thres,0.22427586206896552,0.08231653431099226,0.9377162629757786,d_eff
22,Peaktime,5.6273746571435685,Carry,thres,0.22427586206896552,-0.017020372673556983,0.9377162629757786,d_eff
23,Decay,67.2,Carry,thres,0.22427586206896552,0.08625573335041908,0.9377162629757786,d_eff
24,Peak,999.8808827865947,Carry,thres,0.2259310344827586,0.022184620544703222,0.9446366782006921,d_eff
25,Area,5136.392715271534,Carry,thres,0.2259310344827586,0.06429832517371196,0.9446366782006921,d_eff
26,Peaktime,5.627286024988729,Carry,thres,0.2259310344827586,-0.017043095556789782,0.9446366782006921,d_eff
27,Decay,66.7,Carry,thres,0.2259310344827586,0.07548126175624373,0.9446366782006921,d_eff
28,Peak,998.5427500734742,Carry,thres,0.22758620689655173,0.020252580024318453,0.9515570934256056,d_eff
