index,readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
24,Peak,1140.4618183916639,IL2,thres,0.2259310344827586,0.022815113992622895,0.9446366782006921,d_eff
25,Area,6654.185104994181,IL2,thres,0.2259310344827586,0.0821712689479257,0.9446366782006921,d_eff
26,Peaktime,6.343076345266133,IL2,thres,0.2259310344827586,-0.00608845093911181,0.9446366782006921,d_eff
27,Decay,68.2,IL2,thres,0.2259310344827586,0.07377792613954776,0.9446366782006921,d_eff
28,Peak,1138.2143550956653,IL2,thres,0.22758620689655173,0.019969246518482878,0.9515570934256056,d_eff
29,Area,6605.791508097885,IL2,thres,0.22758620689655173,0.07164070554330547,0.9515570934256056,d_eff
30,Peaktime,6.346373468726534,IL2,thres,0.22758620689655173,-0.005338734624804683,0.9515570934256056,d_eff
31,Decay,67.8,IL2,thres,0.22758620689655173,0.06529146025171914,0.9515570934256056,d_eff
32,Peak,1135.9701170725386,IL2,thres,0.22924137931034483,0.01712185031366463,0.9584775086505191,d_eff
33,Area,6558.096803578618,IL2,thres,0.22924137931034483,0.061186466924872715,0.9584775086505191,d_eff
34,Peaktime,6.349686741787295,IL2,thres,0.22924137931034483,-0.004585738397136025,0.9584775086505191,d_eff
35,Decay,67.3,IL2,thres,0.22924137931034483,0.05461269172569244,0.9584775086505191,d_eff
36,Peak,1133.7275575666913,IL2,thres,0.23089655172413792,0.014270959142612836,0.9653979238754326,d_eff
37,Area,6511.077894949476,IL2,thres,0.23089655172413792,0.05080566774789785,0.9653979238754326,d_eff
38,Peaktime,6.353009831966142,IL2,thres,0.23089655172413792,-0.003830905625530127,0.9653979238754326,d_eff
39,Decay,66.9,IL2,thres,0.23089655172413792,0.046012397756836236,0.9653979238754326,d_eff
40,Peak,1131.4894728935772,IL2,thres,0.23255172413793104,0.011420128810475869,0.972318339100346,d_eff
41,Area,6464.737519317606,IL2,thres,0.23255172413793104,0.04050106457499497,0.972318339100346,d_eff
42,Peaktime,6.356371142702808,IL2,thres,0.23255172413793104,-0.0030677927007693364,0.972318339100346,d_eff
43,Decay,66.5,IL2,thres,0.23255172413793104,0.03736052750392723,0.972318339100346,d_eff
44,Peak,1129.254881079604,IL2,thres,0.23420689655172414,0.008568116310559388,0.9792387543252595,d_eff
45,Area,6419.050986295197,IL2,thres,0.23420689655172414,0.030269289834468173,0.9792387543252595,d_eff
46,Peaktime,6.3597330482105825,IL2,thres,0.23420689655172414,-0.0023049482880165713,0.9792387543252595,d_eff
47,Decay,66.0,IL2,thres,0.23420689655172414,0.026472211361191177,0.9792387543252595,d_eff
48,Peak,1127.0234494027081,IL2,thres,0.23586206896551726,0.00571449987464717,0.9861591695501731,d_eff
49,Area,6374.0056592102455,IL2,thres,0.23586206896551726,0.02010956954693772,0.9861591695501731,d_eff
50,Peaktime,6.363110889784969,IL2,thres,0.23586206896551726,-0.0015388938702269761,0.9861591695501731,d_eff
51,Decay,65.60000000000001,IL2,thres,0.23586206896551726,0.01770200173345936,0.9861591695501731,d_eff
52,Peak,1124.7933350430953,IL2,thres,0.23751724137931035,0.0028569174981955257,0.9930795847750865,d_eff
53,Area,6329.578425256275,IL2,thres,0.23751724137931035,0.010018683229018307,0.9930795847750865,d_eff
54,Peaktime,6.3664921458079835,IL2,thres,0.23751724137931035,-0.0007724722626615758,0.9930795847750865,d_eff
55,Decay,65.2,IL2,thres,0.23751724137931035,0.008878151346452865,0.9930795847750865,d_eff
56,Peak,1122.568150900277,IL2,thres,0.23917241379310344,0.0,1.0,d_eff
57,Area,6285.775430653134,IL2,thres,0.23917241379310344,0.0,1.0,d_eff
58,Peaktime,6.369901913854425,IL2,thres,0.23917241379310344,0.0,1.0,d_eff
59,Decay,64.8,IL2,thres,0.23917241379310344,0.0,1.0,d_eff
60,Peak,1120.3491850965775,IL2,thres,0.24082758620689657,-0.0028545786810333664,1.0069204152249136,d_eff
61,Area,6242.589977867505,IL2,thres,0.24082758620689657,-0.009946019820425934,1.0069204152249136,d_eff
62,Peaktime,6.37334035385549,IL2,thres,0.24082758620689657,0.0007785491877348722,1.0069204152249136,d_eff
63,Decay,64.4,IL2,thres,0.24082758620689657,-0.008933124770007624,1.0069204152249136,d_eff
64,Peak,1118.1302244106307,IL2,thres,0.24248275862068966,-0.00571481015112277,1.013840830449827,d_eff
65,Area,6199.978941868531,IL2,thres,0.24248275862068966,-0.0198274150606516,1.013840830449827,d_eff
66,Peaktime,6.376780332945372,IL2,thres,0.24248275862068966,0.0015570266650957953,1.013840830449827,d_eff
67,Decay,64.0,IL2,thres,0.24248275862068966,-0.017921907997262294,1.013840830449827,d_eff
68,Peak,1115.9143457997363,IL2,thres,0.24413793103448278,-0.008576738846844224,1.0207612456747406,d_eff
69,Area,6157.945312263995,IL2,thres,0.24413793103448278,-0.029641675383656037,1.0207612456747406,d_eff
70,Peaktime,6.380235425790368,IL2,thres,0.24413793103448278,0.0023385018203262273,1.0207612456747406,d_eff
71,Decay,63.6,IL2,thres,0.24413793103448278,-0.02696704760026932,1.0207612456747406,d_eff
72,Peak,1113.700043400641,IL2,thres,0.24579310344827587,-0.01144231430774552,1.027681660899654,d_eff
73,Area,6116.4710958973765,IL2,thres,0.24579310344827587,-0.0393912018785812,1.027681660899654,d_eff
74,Peaktime,6.383693052533038,IL2,thres,0.24579310344827587,0.003120126550577845,1.027681660899654,d_eff
75,Decay,63.2,IL2,thres,0.24579310344827587,-0.036069254707521634,1.027681660899654,d_eff
76,Peak,1111.4902484146553,IL2,thres,0.24744827586206897,-0.014307742336460885,1.0346020761245676,d_eff
77,Area,6075.55840187315,IL2,thres,0.24744827586206897,-0.04907371820490167,1.0346020761245676,d_eff
78,Peaktime,6.387178687726654,IL2,thres,0.24744827586206897,0.003907654424214593,1.0346020761245676,d_eff
79,Decay,62.800000000000004,IL2,thres,0.24744827586206897,-0.04522925399299759,1.0346020761245676,d_eff
80,Peak,1109.283490735461,IL2,thres,0.2491034482758621,-0.017174922681730206,1.0415224913494812,d_eff
81,Area,6035.189749454931,IL2,thres,0.2491034482758621,-0.058691599713432505,1.0415224913494812,d_eff
82,Peaktime,6.39067896670187,IL2,thres,0.2491034482758621,0.004698058478189125,1.0415224913494812,d_eff
83,Decay,62.400000000000006,IL2,thres,0.2491034482758621,-0.054447784022376135,1.0415224913494812,d_eff
84,Peak,1107.0796925563702,IL2,thres,0.25075862068965515,-0.020043955858137126,1.0484429065743943,d_eff
85,Area,5995.353779357445,IL2,thres,0.25075862068965515,-0.06824584244831097,1.0484429065743943,d_eff
86,Peaktime,6.394193719678122,IL2,thres,0.25075862068965515,0.0054912954451767,1.0484429065743943,d_eff
87,Decay,62.1,IL2,thres,0.25075862068965515,-0.061400544664143256,1.0484429065743943,d_eff
88,Peak,1104.8789586367006,IL2,thres,0.2524137931034483,-0.022914704782966335,1.0553633217993081,d_eff
89,Area,5956.040449320756,IL2,thres,0.2524137931034483,-0.0777371787339171,1.0553633217993081,d_eff
90,Peaktime,6.397722866263366,IL2,thres,0.2524137931034483,0.006287342288051814,1.0553633217993081,d_eff
91,Decay,61.7,IL2,thres,0.2524137931034483,-0.07072332373520665,1.0553633217993081,d_eff
92,Peak,1102.6799251455304,IL2,thres,0.2540689655172414,-0.0257889527000904,1.0622837370242215,d_eff
93,Area,5917.234077836314,IL2,thres,0.2540689655172414,-0.08716776318154892,1.0622837370242215,d_eff
94,Peaktime,6.4012673414843935,IL2,thres,0.2540689655172414,0.007086404850278228,1.0622837370242215,d_eff
95,Decay,61.300000000000004,IL2,thres,0.2540689655172414,-0.08010673919384308,1.0622837370242215,d_eff
96,Peak,1100.4879304820984,IL2,thres,0.2557241379310345,-0.028659710700642403,1.069204152249135,d_eff
97,Area,5878.94738229569,IL2,thres,0.2557241379310345,-0.09653286492014636,1.069204152249135,d_eff
98,Peaktime,6.404832345108342,IL2,thres,0.2557241379310345,0.00788964913351113,1.069204152249135,d_eff
99,Decay,61.0,IL2,thres,0.2557241379310345,-0.087184570434376,1.069204152249135,d_eff
100,Peak,1098.2946411904593,IL2,thres,0.2573793103448276,-0.03153789308623565,1.0761245674740485,d_eff
101,Area,5841.134266310115,IL2,thres,0.2573793103448276,-0.10584218303518174,1.0761245674740485,d_eff
102,Peaktime,6.408394591837263,IL2,thres,0.2573793103448276,0.008691825797973984,1.0761245674740485,d_eff
103,Decay,60.6,IL2,thres,0.2573793103448276,-0.09667601941167374,1.0761245674740485,d_eff
104,Peak,1096.1057461333387,IL2,thres,0.25903448275862073,-0.034416045231612465,1.083044982698962,d_eff
105,Area,5803.811209851284,IL2,thres,0.25903448275862073,-0.11509013923278007,1.083044982698962,d_eff
106,Peaktime,6.411979788856512,IL2,thres,0.25903448275862073,0.009498720501907264,1.083044982698962,d_eff
107,Decay,60.300000000000004,IL2,thres,0.25903448275862073,-0.10383581098453971,1.083044982698962,d_eff
108,Peak,1093.9197136959804,IL2,thres,0.2606896551724138,-0.03729617540532753,1.0899653979238755,d_eff
109,Area,5766.961821550736,IL2,thres,0.2606896551724138,-0.12427925898256931,1.0899653979238755,d_eff
110,Peaktime,6.415578903909223,IL2,thres,0.2606896551724138,0.010308293967717017,1.0899653979238755,d_eff
111,Decay,59.900000000000006,IL2,thres,0.2606896551724138,-0.11343781009583889,1.0899653979238755,d_eff
112,Peak,1091.736629817949,IL2,thres,0.2623448275862069,-0.04017817041007654,1.096885813148789,d_eff
113,Area,5730.577685543985,IL2,thres,0.2623448275862069,-0.13341014959982042,1.096885813148789,d_eff
114,Peaktime,6.4191917357189245,IL2,thres,0.2623448275862069,0.011120496198584025,1.096885813148789,d_eff
115,Decay,59.6,IL2,thres,0.2623448275862069,-0.12068148242246302,1.096885813148789,d_eff
116,Peak,1089.5573593275362,IL2,thres,0.264,-0.043060884790608725,1.1038062283737025,d_eff
117,Area,5694.6562254405935,IL2,thres,0.264,-0.1424819784161044,1.1038062283737025,d_eff
118,Peaktime,6.422828506517169,IL2,thres,0.264,0.011937618619631222,1.1038062283737025,d_eff
119,Decay,59.300000000000004,IL2,thres,0.264,-0.12796170833862097,1.1038062283737025,d_eff
