index,readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
18,Peaktime,6.42883950631423,IL2,thres,320573.7931034483,0.01230122310543359,0.930795847750865,up_il2
19,Decay,65.0,IL2,thres,320573.7931034483,0.008905553221891738,0.930795847750865,up_il2
20,Peak,1199.6607223751969,IL2,thres,322957.2413793104,0.09229192777249945,0.9377162629757786,up_il2
21,Area,6701.50212069957,IL2,thres,322957.2413793104,0.09241044310982544,0.9377162629757786,up_il2
22,Peaktime,6.42320946885855,IL2,thres,322957.2413793104,0.011037233580870349,0.9377162629757786,up_il2
23,Decay,64.9,IL2,thres,322957.2413793104,0.00668431330521369,0.9377162629757786,up_il2
24,Peak,1190.9162721903808,IL2,thres,325340.6896551724,0.08173746229242995,0.944636678200692,up_il2
25,Area,6652.593796563614,IL2,thres,325340.6896551724,0.08184288202453334,0.944636678200692,up_il2
26,Peaktime,6.417616691159547,IL2,thres,325340.6896551724,0.009780511768612074,0.944636678200692,up_il2
27,Decay,64.9,IL2,thres,325340.6896551724,0.00668431330521369,0.944636678200692,up_il2
28,Peak,1182.299366638575,IL2,thres,327724.1379310345,0.07126085718782485,0.9515570934256055,up_il2
29,Area,6604.398402309362,IL2,thres,327724.1379310345,0.07135308742152499,0.9515570934256055,up_il2
30,Peaktime,6.412062924493464,IL2,thres,327724.1379310345,0.00853147167284602,0.9515570934256055,up_il2
31,Decay,64.9,IL2,thres,327724.1379310345,0.00668431330521369,0.9515570934256055,up_il2
32,Peak,1173.8064520391583,IL2,thres,330107.5862068966,0.060860018017778676,0.9584775086505191,up_il2
33,Area,6556.89656341779,IL2,thres,330107.5862068966,0.06093907190838586,0.9584775086505191,up_il2
34,Peaktime,6.406548429850677,IL2,thres,330107.5862068966,0.007290192981259429,0.9584775086505191,up_il2
35,Decay,64.8,IL2,thres,330107.5862068966,0.004459648190699556,0.9584775086505191,up_il2
36,Peak,1165.4351529564537,IL2,thres,332491.03448275867,0.050534207119652244,0.9653979238754326,up_il2
37,Area,6510.075271928302,IL2,thres,332491.03448275867,0.05060016018750468,0.9653979238754326,up_il2
38,Peaktime,6.401064185439178,IL2,thres,332491.03448275867,0.006054663310471765,0.9653979238754326,up_il2
39,Decay,64.8,IL2,thres,332491.03448275867,0.004459648190699556,0.9653979238754326,up_il2
40,Peak,1157.1849425060138,IL2,thres,334874.4827586207,0.040284930634956195,0.9723183391003459,up_il2
41,Area,6463.929391757918,IL2,thres,334874.4827586207,0.04033737472581265,0.9723183391003459,up_il2
42,Peaktime,6.395635166990949,IL2,thres,334874.4827586207,0.004830532267558022,0.9723183391003459,up_il2
43,Decay,64.7,IL2,thres,334874.4827586207,0.0022315472985826594,0.9723183391003459,up_il2
44,Peak,1149.0479921091762,IL2,thres,337257.9310344828,0.030104530796594132,0.9792387543252595,up_il2
45,Area,6418.420177590015,IL2,thres,337257.9310344828,0.030144173498320326,0.9792387543252595,up_il2
46,Peaktime,6.39022317764225,IL2,thres,337257.9310344828,0.003609206260252991,0.9792387543252595,up_il2
47,Decay,64.7,IL2,thres,337257.9310344828,0.0022315472985826594,0.9792387543252595,up_il2
48,Peak,1141.0269416204799,IL2,thres,339641.37931034487,0.019998331289330398,0.986159169550173,up_il2
49,Area,6373.557859909376,IL2,thres,339641.37931034487,0.020024877107214855,0.986159169550173,up_il2
50,Peaktime,6.384858946112381,IL2,thres,339641.37931034487,0.002397636642745542,0.986159169550173,up_il2
51,Decay,64.7,IL2,thres,339641.37931034487,0.0022315472985826594,0.986159169550173,up_il2
52,Peak,1133.119211916592,IL2,thres,342024.8275862069,0.0099651252956005,0.9930795847750864,up_il2
53,Area,6329.3280212320515,IL2,thres,342024.8275862069,0.009978273936200828,0.9930795847750864,up_il2
54,Peaktime,6.379545499586822,IL2,thres,342024.8275862069,0.0011965334611850353,0.9930795847750864,up_il2
55,Decay,64.60000000000001,IL2,thres,342024.8275862069,0.0,0.9930795847750864,up_il2
56,Peak,1125.3193881476814,IL2,thres,344408.275862069,0.0,1.0,up_il2
57,Area,6285.702816992887,IL2,thres,344408.275862069,0.0,1.0,up_il2
58,Peaktime,6.374256665238505,IL2,thres,344408.275862069,0.0,1.0,up_il2
59,Decay,64.60000000000001,IL2,thres,344408.275862069,0.0,1.0,up_il2
60,Peak,1117.6237256171885,IL2,thres,346791.7241379311,-0.009899972645747046,1.0069204152249136,up_il2
61,Area,6242.6620940814255,IL2,thres,346791.7241379311,-0.009912687287080012,1.0069204152249136,up_il2
62,Peaktime,6.368990880606008,IL2,thres,346791.7241379311,-0.0011923054591475189,1.0069204152249136,up_il2
63,Decay,64.60000000000001,IL2,thres,346791.7241379311,0.0,1.0069204152249136,up_il2
64,Peak,1110.0366972938452,IL2,thres,349175.17241379316,-0.019727153078907825,1.0138408304498272,up_il2
65,Area,6200.225874893912,IL2,thres,349175.17241379316,-0.019753290288175115,1.0138408304498272,up_il2
66,Peaktime,6.363774628167378,IL2,thres,349175.17241379316,-0.0023743679012859006,1.0138408304498272,up_il2
67,Decay,64.5,IL2,thres,349175.17241379316,-0.00223500438330862,1.0138408304498272,up_il2
68,Peak,1102.5520877813674,IL2,thres,351558.6206896552,-0.02948771074482543,1.0207612456747406,up_il2
69,Area,6158.36309055838,IL2,thres,351558.6206896552,-0.029527134619860666,1.0207612456747406,up_il2
70,Peaktime,6.358595512095239,IL2,thres,351558.6206896552,-0.0035489737968594556,1.0207612456747406,up_il2
71,Decay,64.5,IL2,thres,351558.6206896552,-0.00223500438330862,1.0207612456747406,up_il2
72,Peak,1095.1706704816252,IL2,thres,353942.0689655173,-0.039178809529979666,1.027681660899654,up_il2
73,Area,6117.0773671819115,IL2,thres,353942.0689655173,-0.03923154126259106,1.027681660899654,up_il2
74,Peaktime,6.353468517541583,IL2,thres,353942.0689655173,-0.0047127014182811,1.027681660899654,up_il2
75,Decay,64.5,IL2,thres,353942.0689655173,-0.00223500438330862,1.027681660899654,up_il2
76,Peak,1087.8846825630449,IL2,thres,356325.51724137936,-0.0488088884492948,1.0346020761245676,up_il2
77,Area,6076.323800576993,IL2,thres,356325.51724137936,-0.04887531276810668,1.0346020761245676,up_il2
78,Peaktime,6.348345536004361,IL2,thres,356325.51724137936,-0.005876456520965544,1.0346020761245676,up_il2
79,Decay,64.4,IL2,thres,356325.51724137936,-0.004473476579307974,1.0346020761245676,up_il2
80,Peak,1080.6964446499658,IL2,thres,358708.9655172414,-0.058373181932525796,1.041522491349481,up_il2
81,Area,6036.118884340106,IL2,thres,358708.9655172414,-0.0584528435450064,1.041522491349481,up_il2
82,Peaktime,6.343275041237401,IL2,thres,358708.9655172414,-0.00702921364915475,1.041522491349481,up_il2
83,Decay,64.4,IL2,thres,358708.9655172414,-0.004473476579307974,1.041522491349481,up_il2
84,Peak,1073.6030734002386,IL2,thres,361092.4137931035,-0.06787381861039796,1.0484429065743945,up_il2
85,Area,5996.444714620184,IL2,thres,361092.4137931035,-0.06796668236441297,1.0484429065743945,up_il2
86,Peaktime,6.3382386950920235,IL2,thres,361092.4137931035,-0.008175119751722972,1.0484429065743945,up_il2
87,Decay,64.4,IL2,thres,361092.4137931035,-0.004473476579307974,1.0484429065743945,up_il2
88,Peak,1066.602751850144,IL2,thres,363475.86206896557,-0.07731156995382928,1.0553633217993081,up_il2
89,Area,5957.290892112503,IL2,thres,363475.86206896557,-0.0774176572615203,1.0553633217993081,up_il2
90,Peaktime,6.333235993193087,IL2,thres,363475.86206896557,-0.00931427265589095,1.0553633217993081,up_il2
91,Decay,64.3,IL2,thres,363475.86206896557,-0.006715427365977823,1.0553633217993081,up_il2
92,Peak,1059.693972253242,IL2,thres,365859.31034482765,-0.08668683449357024,1.0622837370242215,up_il2
93,Area,5918.654058092983,IL2,thres,365859.31034482765,-0.08680492972414372,1.0622837370242215,up_il2
94,Peaktime,6.3282822302826665,IL2,thres,365859.31034482765,-0.010443168799800756,1.0622837370242215,up_il2
95,Decay,64.3,IL2,thres,365859.31034482765,-0.006715427365977823,1.0622837370242215,up_il2
96,Peak,1052.874134463803,IL2,thres,368242.75862068974,-0.09600154515875352,1.0692041522491351,up_il2
97,Area,5880.510609861529,IL2,thres,368242.75862068974,-0.09613263331175549,1.0692041522491351,up_il2
98,Peaktime,6.323342536896061,IL2,thres,368242.75862068974,-0.011569738966975236,1.0692041522491351,up_il2
99,Decay,64.3,IL2,thres,368242.75862068974,-0.006715427365977823,1.0692041522491351,up_il2
100,Peak,1046.1417845028018,IL2,thres,370626.20689655177,-0.10525613072016882,1.0761245674740485,up_il2
101,Area,5842.851145176164,IL2,thres,370626.20689655177,-0.10540152920769566,1.0761245674740485,up_il2
102,Peaktime,6.318419093874973,IL2,thres,370626.20689655177,-0.012693479059093127,1.0761245674740485,up_il2
103,Decay,64.2,IL2,thres,370626.20689655177,-0.008960867571621876,1.0761245674740485,up_il2
104,Peak,1039.4957563002579,IL2,thres,373009.65517241386,-0.11445065680207833,1.083044982698962,up_il2
105,Area,5805.679396163771,IL2,thres,373009.65517241386,-0.11460915926971604,1.083044982698962,up_il2
106,Peaktime,6.313541630045945,IL2,thres,373009.65517241386,-0.013807588480701323,1.083044982698962,up_il2
107,Decay,64.2,IL2,thres,373009.65517241386,-0.008960867571621876,1.083044982698962,up_il2
108,Peak,1032.9341202621295,IL2,thres,375393.10344827594,-0.12358628210049688,1.0899653979238757,up_il2
109,Area,5768.979963565765,IL2,thres,375393.10344827594,-0.12375781154416612,1.0899653979238757,up_il2
110,Peaktime,6.308694108050099,IL2,thres,375393.10344827594,-0.014915711705927951,1.0899653979238757,up_il2
111,Decay,64.2,IL2,thres,375393.10344827594,-0.008960867571621876,1.0899653979238757,up_il2
112,Peak,1026.4540897356803,IL2,thres,377776.551724138,-0.13266542387072514,1.096885813148789,up_il2
113,Area,5732.74438033006,IL2,thres,377776.551724138,-0.13284811272524985,1.096885813148789,up_il2
114,Peaktime,6.30388793327627,IL2,thres,377776.551724138,-0.016015224053954006,1.096885813148789,up_il2
115,Decay,64.2,IL2,thres,377776.551724138,-0.008960867571621876,1.096885813148789,up_il2
116,Peak,1020.0564283045362,IL2,thres,380160.00000000006,-0.14168556269311713,1.1038062283737025,up_il2
117,Area,5696.9653095689755,IL2,thres,380160.00000000006,-0.14188044302250816,1.1038062283737025,up_il2
118,Peaktime,6.299100293319137,IL2,thres,380160.00000000006,-0.017111329934842934,1.1038062283737025,up_il2
119,Decay,64.10000000000001,IL2,thres,380160.00000000006,-0.011209808075183843,1.1038062283737025,up_il2
0,Peak,1120.8909176498094,IL2,thres,77760.0,-0.0007029708987153747,0.903114186851211,rate_il2_naive
1,Area,6261.31290865708,IL2,thres,77760.0,-0.0006200610841417326,0.903114186851211,rate_il2_naive
2,Peaktime,6.371699595442001,IL2,thres,77760.0,1.901409973718795e-05,0.903114186851211,rate_il2_naive
3,Decay,64.60000000000001,IL2,thres,77760.0,0.0,0.903114186851211,rate_il2_naive
4,Peak,1120.9299409139087,IL2,thres,78355.86206896552,-0.0006527450571758059,0.9100346020761245,rate_il2_naive
5,Area,6261.505178623418,IL2,thres,78355.86206896552,-0.0005757600450247391,0.9100346020761245,rate_il2_naive
6,Peaktime,6.371693585636817,IL2,thres,78355.86206896552,1.7653345028717008e-05,0.9100346020761245,rate_il2_naive
7,Decay,64.60000000000001,IL2,thres,78355.86206896552,0.0,0.9100346020761245,rate_il2_naive
8,Peak,1120.9689639062744,IL2,thres,78951.72413793103,-0.0006025213138559601,0.9169550173010379,rate_il2_naive
9,Area,6261.697447175354,IL2,thres,78951.72413793103,-0.0005314606921024285,0.9169550173010379,rate_il2_naive
10,Peaktime,6.3716875776080215,IL2,thres,78951.72413793103,1.629299125190325e-05,0.9169550173010379,rate_il2_naive
11,Decay,64.60000000000001,IL2,thres,78951.72413793103,0.0,0.9169550173010379,rate_il2_naive
12,Peak,1121.0079866268993,IL2,thres,79547.58620689655,-0.0005522996686068727,0.9238754325259515,rate_il2_naive
13,Area,6261.889714312854,IL2,thres,79547.58620689655,-0.0004871630252690965,0.9238754325259515,rate_il2_naive
14,Peaktime,6.3716815713553805,IL2,thres,79547.58620689655,1.4933038354065034e-05,0.9238754325259515,rate_il2_naive
15,Decay,64.60000000000001,IL2,thres,79547.58620689655,0.0,0.9238754325259515,rate_il2_naive
16,Peak,1121.0470090758101,IL2,thres,80143.44827586207,-0.0005020801212356944,0.930795847750865,rate_il2_naive
17,Area,6262.0819800360705,IL2,thres,80143.44827586207,-0.00044286704437611,0.930795847750865,rate_il2_naive
18,Peaktime,6.371675566878661,IL2,thres,80143.44827586207,1.3573486284442202e-05,0.930795847750865,rate_il2_naive
