readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peak,901.8098521582943,Carry,thres,900.0,-0.12206321771106228,0.903114186851211,n_crit
Area,4444.923477138781,Carry,thres,900.0,-0.1355727999918839,0.903114186851211,n_crit
Peaktime,5.61798906786573,Carry,thres,900.0,-0.0193999358777991,0.903114186851211,n_crit
Decay,62.7,Carry,thres,900.0,-0.009174562180509974,0.903114186851211,n_crit
Peak,901.8098521582943,Carry,thres,906.8965517241379,-0.12206321771106228,0.9100346020761245,n_crit
Area,4444.923477138781,Carry,thres,906.8965517241379,-0.1355727999918839,0.9100346020761245,n_crit
Peaktime,5.61798906786573,Carry,thres,906.8965517241379,-0.0193999358777991,0.9100346020761245,n_crit
Decay,62.7,Carry,thres,906.8965517241379,-0.009174562180509974,0.9100346020761245,n_crit
Peak,917.4616418099577,Carry,thres,913.7931034482758,-0.09723864751024892,0.916955017301038,n_crit
Area,4505.430993376791,Carry,thres,913.7931034482758,-0.11606626004837486,0.916955017301038,n_crit
Peaktime,5.621103020780271,Carry,thres,913.7931034482758,-0.018600496829361608,0.916955017301038,n_crit
Decay,62.7,Carry,thres,913.7931034482758,-0.009174562180509974,0.916955017301038,n_crit
Peak,917.4616418099577,Carry,thres,920.6896551724138,-0.09723864751024892,0.9238754325259516,n_crit
Area,4505.430993376791,Carry,thres,920.6896551724138,-0.11606626004837486,0.9238754325259516,n_crit
Peaktime,5.621103020780271,Carry,thres,920.6896551724138,-0.018600496829361608,0.9238754325259516,n_crit
Decay,62.7,Carry,thres,920.6896551724138,-0.009174562180509974,0.9238754325259516,n_crit
Peak,933.8762788123582,Carry,thres,927.5862068965517,-0.07165505662136318,0.9307958477508651,n_crit
Area,4566.948850690252,Carry,thres,927.5862068965517,-0.09650075034270553,0.9307958477508651,n_crit
Peaktime,5.623155558055742,Carry,thres,927.5862068965517,-0.018073795071181505,0.9307958477508651,n_crit
Decay,62.800000000000004,Carry,thres,927.5862068965517,-0.006875446090921964,0.9307958477508651,n_crit
Peak,933.8762788123582,Carry,thres,934.4827586206897,-0.07165505662136318,0.9377162629757785,n_crit
Area,4566.948850690252,Carry,thres,934.4827586206897,-0.09650075034270553,0.9377162629757785,n_crit
Peaktime,5.623155558055742,Carry,thres,934.4827586206897,-0.018073795071181505,0.9377162629757785,n_crit
Decay,62.800000000000004,Carry,thres,934.4827586206897,-0.006875446090921964,0.9377162629757785,n_crit
Peak,947.0651559245313,Carry,thres,941.3793103448276,-0.051422805793785345,0.944636678200692,n_crit
Area,4629.0492671970105,Carry,thres,941.3793103448276,-0.07701546474327331,0.944636678200692,n_crit
Peaktime,5.626537360961179,Carry,thres,941.3793103448276,-0.01720640954110055,0.944636678200692,n_crit
Decay,62.900000000000006,Carry,thres,941.3793103448276,-0.004579988103259685,0.944636678200692,n_crit
Peak,947.0651559245313,Carry,thres,948.2758620689655,-0.051422805793785345,0.9515570934256055,n_crit
Area,4629.0492671970105,Carry,thres,948.2758620689655,-0.07701546474327331,0.9515570934256055,n_crit
Peaktime,5.626537360961179,Carry,thres,948.2758620689655,-0.01720640954110055,0.9515570934256055,n_crit
Decay,62.900000000000006,Carry,thres,948.2758620689655,-0.004579988103259685,0.9515570934256055,n_crit
Peak,951.737053296046,Carry,thres,955.1724137931035,-0.04432344943340643,0.9584775086505191,n_crit
Area,4691.054138716726,Carry,thres,955.1724137931035,-0.057819231282299655,0.9584775086505191,n_crit
Peaktime,5.636577810931348,Carry,thres,955.1724137931035,-0.01463424171786075,0.9584775086505191,n_crit
Decay,62.900000000000006,Carry,thres,955.1724137931035,-0.004579988103259685,0.9584775086505191,n_crit
Peak,958.0983320279705,Carry,thres,962.0689655172414,-0.034712758072602413,0.9653979238754326,n_crit
Area,4753.986106226426,Carry,thres,962.0689655172414,-0.038593695193804164,0.9653979238754326,n_crit
Peaktime,5.651757422119913,Carry,thres,962.0689655172414,-0.010754207588416142,0.9653979238754326,n_crit
Decay,63.0,Carry,thres,962.0689655172414,-0.0022881765952702826,0.9653979238754326,n_crit
Peak,958.0983320279705,Carry,thres,968.9655172413793,-0.034712758072602413,0.972318339100346,n_crit
Area,4753.986106226426,Carry,thres,968.9655172413793,-0.038593695193804164,0.972318339100346,n_crit
Peaktime,5.651757422119913,Carry,thres,968.9655172413793,-0.010754207588416142,0.972318339100346,n_crit
Decay,63.0,Carry,thres,968.9655172413793,-0.0022881765952702826,0.972318339100346,n_crit
Peak,967.9101881463826,Carry,thres,975.8620689655172,-0.02001330220157165,0.9792387543252594,n_crit
Area,4817.921643603915,Carry,thres,975.8620689655172,-0.01932045167021498,0.9792387543252594,n_crit
Peaktime,5.6737302967931935,Carry,thres,975.8620689655172,-0.005156179867906809,0.9792387543252594,n_crit
Decay,63.1,Carry,thres,975.8620689655172,0.0,0.9792387543252594,n_crit
Peak,967.9101881463826,Carry,thres,982.7586206896551,-0.02001330220157165,0.9861591695501729,n_crit
Area,4817.921643603915,Carry,thres,982.7586206896551,-0.01932045167021498,0.9861591695501729,n_crit
Peaktime,5.6737302967931935,Carry,thres,982.7586206896551,-0.005156179867906809,0.9861591695501729,n_crit
Decay,63.1,Carry,thres,982.7586206896551,0.0,0.9861591695501729,n_crit
Peak,981.4307599826572,Carry,thres,989.6551724137931,0.0,0.9930795847750865,n_crit
Area,4882.876814798803,Carry,thres,989.6551724137931,0.0,0.9930795847750865,n_crit
Peaktime,5.694044440527748,Carry,thres,989.6551724137931,0.0,0.9930795847750865,n_crit
Decay,63.1,Carry,thres,989.6551724137931,0.0,0.9930795847750865,n_crit
Peak,981.4307599826572,Carry,thres,996.551724137931,0.0,1.0,n_crit
Area,4882.876814798803,Carry,thres,996.551724137931,0.0,1.0,n_crit
Peaktime,5.694044440527748,Carry,thres,996.551724137931,0.0,1.0,n_crit
Decay,63.1,Carry,thres,996.551724137931,0.0,1.0,n_crit
Peak,997.1391231454614,Carry,thres,1003.448275862069,0.022908317766464972,1.0069204152249134,n_crit
Area,4948.867850528526,Carry,thres,1003.448275862069,0.019367136347925373,1.0069204152249134,n_crit
Peaktime,5.706306546165533,Carry,thres,1003.448275862069,0.0031034984514329757,1.0069204152249134,n_crit
Decay,63.2,Carry,thres,1003.448275862069,0.0022845531945538543,1.0069204152249134,n_crit
Peak,997.1391231454614,Carry,thres,1010.3448275862069,0.022908317766464972,1.013840830449827,n_crit
Area,4948.867850528526,Carry,thres,1010.3448275862069,0.019367136347925373,1.013840830449827,n_crit
Peaktime,5.706306546165533,Carry,thres,1010.3448275862069,0.0031034984514329757,1.013840830449827,n_crit
Decay,63.2,Carry,thres,1010.3448275862069,0.0022845531945538543,1.013840830449827,n_crit
Peak,1013.9209528698781,Carry,thres,1017.2413793103449,0.04698678743829808,1.0207612456747406,n_crit
Area,5015.911262984089,Carry,thres,1017.2413793103449,0.03878044336693634,1.0207612456747406,n_crit
Peaktime,5.713452141219219,Carry,thres,1017.2413793103449,0.004908950944041685,1.0207612456747406,n_crit
Decay,63.300000000000004,Carry,thres,1017.2413793103449,0.0045654944457925,1.0207612456747406,n_crit
Peak,1013.9209528698781,Carry,thres,1024.1379310344828,0.04698678743829808,1.027681660899654,n_crit
Area,5015.911262984089,Carry,thres,1024.1379310344828,0.03878044336693634,1.027681660899654,n_crit
Peaktime,5.713452141219219,Carry,thres,1024.1379310344828,0.004908950944041685,1.027681660899654,n_crit
Decay,63.300000000000004,Carry,thres,1024.1379310344828,0.0045654944457925,1.027681660899654,n_crit
Peak,1031.3457331869986,Carry,thres,1031.0344827586207,0.0715696475244105,1.0346020761245676,n_crit
Area,5084.023856906024,Carry,thres,1031.0344827586207,0.05823941811200646,1.0346020761245676,n_crit
Peaktime,5.717989068161638,Carry,thres,1031.0344827586207,0.006054108798503197,1.0346020761245676,n_crit
Decay,63.300000000000004,Carry,thres,1031.0344827586207,0.0045654944457925,1.0346020761245676,n_crit
Peak,1031.3457331869986,Carry,thres,1037.9310344827586,0.0715696475244105,1.041522491349481,n_crit
Area,5084.023856906024,Carry,thres,1037.9310344827586,0.05823941811200646,1.041522491349481,n_crit
Peaktime,5.717989068161638,Carry,thres,1037.9310344827586,0.006054108798503197,1.041522491349481,n_crit
Decay,63.300000000000004,Carry,thres,1037.9310344827586,0.0045654944457925,1.041522491349481,n_crit
Peak,1049.2457444130637,Carry,thres,1044.8275862068965,0.09639421773044753,1.0484429065743943,n_crit
Area,5153.222661494155,Carry,thres,1044.8275862068965,0.07774354797037757,1.0484429065743943,n_crit
Peaktime,5.721103020982168,Carry,thres,1044.8275862068965,0.006839570506076042,1.0484429065743943,n_crit
Decay,63.400000000000006,Carry,thres,1044.8275862068965,0.006842835156858374,1.0484429065743943,n_crit
Peak,1049.2457444130637,Carry,thres,1051.7241379310344,0.09639421773044753,1.055363321799308,n_crit
Area,5153.222661494155,Carry,thres,1051.7241379310344,0.07774354797037757,1.055363321799308,n_crit
Peaktime,5.721103020982168,Carry,thres,1051.7241379310344,0.006839570506076042,1.055363321799308,n_crit
Decay,63.400000000000006,Carry,thres,1051.7241379310344,0.006842835156858374,1.055363321799308,n_crit
Peak,1068.0181780616822,Carry,thres,1058.6206896551723,0.12197780828831616,1.0622837370242213,n_crit
Area,5223.576904107006,Carry,thres,1058.6206896551723,0.09730666501120844,1.0622837370242213,n_crit
Peaktime,5.723155558314391,Carry,thres,1058.6206896551723,0.0073570676321103355,1.0622837370242213,n_crit
Decay,63.5,Carry,thres,1058.6206896551723,0.009116586676979255,1.0622837370242213,n_crit
Peak,1068.0181780616822,Carry,thres,1065.5172413793102,0.12197780828831616,1.069204152249135,n_crit
Area,5223.576904107006,Carry,thres,1065.5172413793102,0.09730666501120844,1.069204152249135,n_crit
Peaktime,5.723155558314391,Carry,thres,1065.5172413793102,0.0073570676321103355,1.069204152249135,n_crit
Decay,63.5,Carry,thres,1065.5172413793102,0.009116586676979255,1.069204152249135,n_crit
Peak,1083.1015042227305,Carry,thres,1072.4137931034484,0.14221005912070125,1.0761245674740485,n_crit
Area,5294.597418496984,Carry,thres,1072.4137931034484,0.11678960909230501,1.0761245674740485,n_crit
Peaktime,5.72653736117885,Carry,thres,1072.4137931034484,0.008209301905640566,1.0761245674740485,n_crit
Decay,63.5,Carry,thres,1072.4137931034484,0.009116586676979255,1.0761245674740485,n_crit
Peak,1083.1015042227305,Carry,thres,1079.3103448275863,0.14221005912070125,1.083044982698962,n_crit
Area,5294.597418496984,Carry,thres,1079.3103448275863,0.11678960909230501,1.083044982698962,n_crit
Peaktime,5.72653736117885,Carry,thres,1079.3103448275863,0.008209301905640566,1.083044982698962,n_crit
Decay,63.5,Carry,thres,1079.3103448275863,0.009116586676979255,1.083044982698962,n_crit
Peak,1088.444472529088,Carry,thres,1086.2068965517242,0.14930941553915925,1.0899653979238755,n_crit
Area,5365.508681118705,Carry,thres,1086.2068965517242,0.13598357113455548,1.0899653979238755,n_crit
Peaktime,5.736577811130884,Carry,thres,1086.2068965517242,0.010736592409254755,1.0899653979238755,n_crit
Decay,63.6,Carry,thres,1086.2068965517242,0.01138676030180635,1.0899653979238755,n_crit
Peak,1088.444472529088,Carry,thres,1093.103448275862,0.14930941553915925,1.0968858131487889,n_crit
Area,5365.508681118705,Carry,thres,1093.103448275862,0.13598357113455548,1.0968858131487889,n_crit
Peaktime,5.736577811130884,Carry,thres,1093.103448275862,0.010736592409254755,1.0968858131487889,n_crit
Decay,63.6,Carry,thres,1093.103448275862,0.01138676030180635,1.0968858131487889,n_crit
Peak,1088.444472529088,Carry,thres,1100.0,0.14930941553915925,1.1038062283737025,n_crit
Area,5365.508681118705,Carry,thres,1100.0,0.13598357113455548,1.1038062283737025,n_crit
Peaktime,5.736577811130884,Carry,thres,1100.0,0.010736592409254755,1.1038062283737025,n_crit
Decay,63.6,Carry,thres,1100.0,0.01138676030180635,1.1038062283737025,n_crit
