readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Decay,68.0,Timer,thres,0.3610689655172414,0.019221979937518015,0.9792387543252594,deg_myc
Peak,2155.182390873399,Timer,thres,0.3636206896551724,0.16663642381310703,0.9861591695501729,deg_myc
Area,12077.086314188617,Timer,thres,0.3636206896551724,0.16898563746658174,0.9861591695501729,deg_myc
Peaktime,6.726915840025473,Timer,thres,0.3636206896551724,0.020108618278183325,0.9861591695501729,deg_myc
Decay,67.7,Timer,thres,0.3636206896551724,0.012843067374812972,0.9861591695501729,deg_myc
Peak,2033.4268204403031,Timer,thres,0.36617241379310345,0.08273952713455578,0.9930795847750864,deg_myc
Area,11385.476946399696,Timer,thres,0.36617241379310345,0.08390792995026135,0.9930795847750864,deg_myc
Peaktime,6.680032331977051,Timer,thres,0.36617241379310345,0.010018494947211794,0.9930795847750864,deg_myc
Decay,67.4,Timer,thres,0.36617241379310345,0.0064358249816749685,0.9930795847750864,deg_myc
Peak,1920.089479319059,Timer,thres,0.36872413793103453,0.0,1.0,deg_myc
Area,10742.17997951277,Timer,thres,0.36872413793103453,0.0,1.0,deg_myc
Peaktime,6.63380493409285,Timer,thres,0.36872413793103453,0.0,1.0,deg_myc
Decay,67.10000000000001,Timer,thres,0.36872413793103453,0.0,1.0,deg_myc
Peak,1814.5055236313385,Timer,thres,0.37127586206896557,-0.08159709586074948,1.0069204152249134,deg_myc
Area,10143.340204469756,Timer,thres,0.37127586206896557,-0.08275398797807385,1.0069204152249134,deg_myc
Peaktime,6.58821120087648,Timer,thres,0.37127586206896557,-0.009949785699350481,1.0069204152249134,deg_myc
Decay,66.8,Timer,thres,0.37127586206896557,-0.0064646637261315055,1.0069204152249134,deg_myc
Peak,1716.0502688470153,Timer,thres,0.3738275862068966,-0.16208172965288992,1.013840830449827,deg_myc
Area,9585.347112986596,Timer,thres,0.3738275862068966,-0.16438421630806033,1.013840830449827,deg_myc
Peaktime,6.543210569917412,Timer,thres,0.3738275862068966,-0.019837891100863612,1.013840830449827,deg_myc
Decay,66.5,Timer,thres,0.3738275862068966,-0.012958425811631818,1.013840830449827,deg_myc
Peak,1624.1650591896994,Timer,thres,0.37637931034482763,-0.24147528757706244,1.0207612456747404,deg_myc
Area,9064.96736447406,Timer,thres,0.37637931034482763,-0.24491306726902923,1.0207612456747404,deg_myc
Peaktime,6.498860645036676,Timer,thres,0.37637931034482763,-0.029649777918895708,1.0207612456747404,deg_myc
Decay,66.3,Timer,thres,0.37637931034482763,-0.017303896087596096,1.0207612456747404,deg_myc
Peak,1538.319566021063,Timer,thres,0.37893103448275867,-0.3198183087736198,1.027681660899654,deg_myc
Area,8579.126318182534,Timer,thres,0.37893103448275867,-0.3243841593826515,1.027681660899654,deg_myc
Peaktime,6.455081392735811,Timer,thres,0.37893103448275867,-0.03940130382076646,1.027681660899654,deg_myc
Decay,66.0,Timer,thres,0.37893103448275867,-0.023846741954367937,1.027681660899654,deg_myc
Peak,1458.106338567215,Timer,thres,0.3814827586206897,-0.3970776063334019,1.0346020761245673,deg_myc
Area,8125.5057222642445,Timer,thres,0.3814827586206897,-0.40275728575751746,1.0346020761245673,deg_myc
Peaktime,6.411921520518084,Timer,thres,0.3814827586206897,-0.04907982298537167,1.0346020761245673,deg_myc
Decay,65.7,Timer,thres,0.3814827586206897,-0.030419395877854003,1.0346020761245673,deg_myc
Peak,1383.0409421770555,Timer,thres,0.38403448275862073,-0.4733296792296519,1.041522491349481,deg_myc
Area,7701.314489738556,Timer,thres,0.38403448275862073,-0.4801101817655544,1.041522491349481,deg_myc
Peaktime,6.369301532167074,Timer,thres,0.38403448275862073,-0.05870141764606531,1.041522491349481,deg_myc
Decay,65.5,Timer,thres,0.38403448275862073,-0.03481785977537105,1.041522491349481,deg_myc
Peak,1312.7738107208888,Timer,thres,0.38658620689655177,-0.5485551813692908,1.0484429065743943,deg_myc
Area,7304.515025778561,Timer,thres,0.38658620689655177,-0.5564264030247531,1.0484429065743943,deg_myc
Peaktime,6.327271441363996,Timer,thres,0.38658620689655177,-0.06825310142580855,1.0484429065743943,deg_myc
Decay,65.2,Timer,thres,0.38658620689655177,-0.04144080196910616,1.0484429065743943,deg_myc
Peak,1246.9141396375637,Timer,thres,0.3891379310344828,-0.6228114173790499,1.055363321799308,deg_myc
Area,6932.864995338025,Timer,thres,0.3891379310344828,-0.6317632262887426,1.055363321799308,deg_myc
Peaktime,6.2857790898756445,Timer,thres,0.3891379310344828,-0.07774502021457115,1.055363321799308,deg_myc
Decay,65.0,Timer,thres,0.3891379310344828,-0.04587304828436694,1.055363321799308,deg_myc
Peak,1185.1552594411205,Timer,thres,0.39168965517241383,-0.6960974749200298,1.0622837370242213,deg_myc
Area,6584.592215049955,Timer,thres,0.39168965517241383,-0.7061207963925812,1.0622837370242213,deg_myc
Peaktime,6.244820803238346,Timer,thres,0.39168965517241383,-0.08717641663031067,1.0622837370242213,deg_myc
Decay,64.7,Timer,thres,0.39168965517241383,-0.05254705420767613,1.0622837370242213,deg_myc
Peak,1127.1959725894026,Timer,thres,0.39424137931034486,-0.7684351823706548,1.069204152249135,deg_myc
Area,6257.972961364532,Timer,thres,0.39424137931034486,-0.7795194681008627,1.069204152249135,deg_myc
Peaktime,6.2044175846813125,Timer,thres,0.39424137931034486,-0.09654080116291919,1.069204152249135,deg_myc
Decay,64.4,Timer,thres,0.39424137931034486,-0.05925207808556656,1.069204152249135,deg_myc
Peak,1072.7627554039805,Timer,thres,0.3967931034482759,-0.8398424892932389,1.0761245674740483,deg_myc
Area,5951.430896055189,Timer,thres,0.3967931034482759,-0.8519783175595564,1.0761245674740483,deg_myc
Peaktime,6.164498606882819,Timer,thres,0.3967931034482759,-0.10585303359617167,1.0761245674740483,deg_myc
Decay,64.2,Timer,thres,0.3967931034482759,-0.06373946907788049,1.0761245674740483,deg_myc
Peak,1021.6035989003389,Timer,thres,0.39934482758620693,-0.9103380319867368,1.0830449826989619,deg_myc
Area,5663.518787292322,Timer,thres,0.39934482758620693,-0.9235162042544548,1.0830449826989619,deg_myc
Peaktime,6.125124556853636,Timer,thres,0.39934482758620693,-0.11509740835379947,1.0830449826989619,deg_myc
Decay,64.0,Timer,thres,0.39934482758620693,-0.06824086131282135,1.0830449826989619,deg_myc
Peak,973.4882948904351,Timer,thres,0.40189655172413796,-0.9799380071024333,1.0899653979238753,deg_myc
Area,5392.917920312313,Timer,thres,0.40189655172413796,-0.9941488169471392,1.0899653979238753,deg_myc
Peaktime,6.086230572403108,Timer,thres,0.40189655172413796,-0.12428760021055943,1.0899653979238753,deg_myc
Decay,63.7,Timer,thres,0.40189655172413796,-0.0750193939438832,1.0899653979238753,deg_myc
Peak,928.2045592741359,Timer,thres,0.404448275862069,-1.0486588554156677,1.0968858131487889,deg_myc
Area,5138.4047636750765,Timer,thres,0.404448275862069,-1.0638943542430055,1.0968858131487889,deg_myc
Peaktime,6.047820653507761,Timer,thres,0.404448275862069,-0.13342123308649356,1.0968858131487889,deg_myc
Decay,63.5,Timer,thres,0.404448275862069,-0.07955617454065546,1.0968858131487889,deg_myc
Peak,885.5556173472606,Timer,thres,0.40700000000000003,-1.116518721027404,1.1038062283737022,deg_myc
Area,4898.861215661439,Timer,thres,0.40700000000000003,-1.1327684725172216,1.1038062283737022,deg_myc
Peaktime,6.0099236248440775,Timer,thres,0.40700000000000003,-0.1424899335138744,1.1038062283737022,deg_myc
Decay,63.2,Timer,thres,0.40700000000000003,-0.08638820802308077,1.1038062283737022,deg_myc
