cells,time,name,model_name,ID,dur
0.92978849997071,0.47000000000000003,IL2,il2_menten_prolif,0,0.1
0.9997422439535399,0.48,IL2,il2_menten_prolif,0,0.1
1.073164558472015,0.49,IL2,il2_menten_prolif,0,0.1
1.1501357625863806,0.5,IL2,il2_menten_prolif,0,0.1
1.2307355417804473,0.51,IL2,il2_menten_prolif,0,0.1
1.315042963267334,0.52,IL2,il2_menten_prolif,0,0.1
1.4031364804251198,0.53,IL2,il2_menten_prolif,0,0.1
1.495093947607483,0.54,IL2,il2_menten_prolif,0,0.1
1.5909926307416073,0.55,IL2,il2_menten_prolif,0,0.1
1.6909092237593155,0.56,IL2,il2_menten_prolif,0,0.1
1.7949198666417325,0.5700000000000001,IL2,il2_menten_prolif,0,0.1
1.9031001639808287,0.58,IL2,il2_menten_prolif,0,0.1
2.015525206426637,0.59,IL2,il2_menten_prolif,0,0.1
2.132269590720297,0.6,IL2,il2_menten_prolif,0,0.1
2.253407447532048,0.61,IL2,il2_menten_prolif,0,0.1
2.379012466215903,0.62,IL2,il2_menten_prolif,0,0.1
2.5091579135668987,0.63,IL2,il2_menten_prolif,0,0.1
2.6439166688954865,0.64,IL2,il2_menten_prolif,0,0.1
2.7833612529633984,0.65,IL2,il2_menten_prolif,0,0.1
2.9275638522691816,0.66,IL2,il2_menten_prolif,0,0.1
3.076596353267246,0.67,IL2,il2_menten_prolif,0,0.1
3.2305303760612407,0.68,IL2,il2_menten_prolif,0,0.1
3.3894373026379006,0.6900000000000001,IL2,il2_menten_prolif,0,0.1
3.553388310970953,0.7000000000000001,IL2,il2_menten_prolif,0,0.1
3.722454412607213,0.71,IL2,il2_menten_prolif,0,0.1
3.8967064845374697,0.72,IL2,il2_menten_prolif,0,0.1
4.076215302854691,0.73,IL2,il2_menten_prolif,0,0.1
4.261051583321061,0.74,IL2,il2_menten_prolif,0,0.1
4.451286016254391,0.75,IL2,il2_menten_prolif,0,0.1
4.646989301394535,0.76,IL2,il2_menten_prolif,0,0.1
4.8482321893696865,0.77,IL2,il2_menten_prolif,0,0.1
5.055085519142653,0.78,IL2,il2_menten_prolif,0,0.1
5.267620253803702,0.79,IL2,il2_menten_prolif,0,0.1
5.485907522834941,0.8,IL2,il2_menten_prolif,0,0.1
5.7100186615175135,0.81,IL2,il2_menten_prolif,0,0.1
5.940025248142078,0.8200000000000001,IL2,il2_menten_prolif,0,0.1
6.175999146545784,0.8300000000000001,IL2,il2_menten_prolif,0,0.1
6.4180125474188845,0.84,IL2,il2_menten_prolif,0,0.1
6.666138007796338,0.85,IL2,il2_menten_prolif,0,0.1
6.920448489808949,0.86,IL2,il2_menten_prolif,0,0.1
7.18101740617905,0.87,IL2,il2_menten_prolif,0,0.1
7.447918660904776,0.88,IL2,il2_menten_prolif,0,0.1
7.721226688974994,0.89,IL2,il2_menten_prolif,0,0.1
8.001016499780633,0.9,IL2,il2_menten_prolif,0,0.1
8.287363720389294,0.91,IL2,il2_menten_prolif,0,0.1
8.58034463724335,0.92,IL2,il2_menten_prolif,0,0.1
8.880036237128397,0.93,IL2,il2_menten_prolif,0,0.1
9.186516252341624,0.9400000000000001,IL2,il2_menten_prolif,0,0.1
9.4998632032938,0.9500000000000001,IL2,il2_menten_prolif,0,0.1
9.820156440577854,0.96,IL2,il2_menten_prolif,0,0.1
10.147476188578967,0.97,IL2,il2_menten_prolif,0,0.1
10.481903589755623,0.98,IL2,il2_menten_prolif,0,0.1
10.823520747835573,0.99,IL2,il2_menten_prolif,0,0.1
11.172410770629812,1.0,IL2,il2_menten_prolif,0,0.1
11.528657814950698,1.01,IL2,il2_menten_prolif,0,0.1
11.89234713050938,1.02,IL2,il2_menten_prolif,0,0.1
12.263565103703028,1.03,IL2,il2_menten_prolif,0,0.1
12.642399301822469,1.04,IL2,il2_menten_prolif,0,0.1
13.028938517867498,1.05,IL2,il2_menten_prolif,0,0.1
13.423272814951037,1.06,IL2,il2_menten_prolif,0,0.1
13.825493570856032,1.07,IL2,il2_menten_prolif,0,0.1
14.23569352303586,1.08,IL2,il2_menten_prolif,0,0.1
14.653966813589989,1.09,IL2,il2_menten_prolif,0,0.1
15.080409034378274,1.1,IL2,il2_menten_prolif,0,0.1
15.515117272341769,1.11,IL2,il2_menten_prolif,0,0.1
15.958190154890406,1.12,IL2,il2_menten_prolif,0,0.1
16.409727895456378,1.1300000000000001,IL2,il2_menten_prolif,0,0.1
16.869832339217155,1.1400000000000001,IL2,il2_menten_prolif,0,0.1
17.338607009882786,1.1500000000000001,IL2,il2_menten_prolif,0,0.1
17.816157155544495,1.16,IL2,il2_menten_prolif,0,0.1
18.30258979441939,1.17,IL2,il2_menten_prolif,0,0.1
18.798013761601904,1.18,IL2,il2_menten_prolif,0,0.1
19.30253975663083,1.19,IL2,il2_menten_prolif,0,0.1
19.816280390817205,1.2,IL2,il2_menten_prolif,0,0.1
20.339350233078775,1.21,IL2,il2_menten_prolif,0,0.1
20.871865857833605,1.22,IL2,il2_menten_prolif,0,0.1
21.413945893335644,1.23,IL2,il2_menten_prolif,0,0.1
21.965711070891675,1.24,IL2,il2_menten_prolif,0,0.1
22.52728427086992,1.25,IL2,il2_menten_prolif,0,0.1
23.09879057183813,1.26,IL2,il2_menten_prolif,0,0.1
23.680357299856368,1.27,IL2,il2_menten_prolif,0,0.1
24.272114079922563,1.28,IL2,il2_menten_prolif,0,0.1
24.87419288243509,1.29,IL2,il2_menten_prolif,0,0.1
25.486728073602634,1.3,IL2,il2_menten_prolif,0,0.1
26.109856465899014,1.31,IL2,il2_menten_prolif,0,0.1
26.74371737132175,1.32,IL2,il2_menten_prolif,0,0.1
27.388452649481643,1.33,IL2,il2_menten_prolif,0,0.1
28.044206759011047,1.34,IL2,il2_menten_prolif,0,0.1
28.711126809535013,1.35,IL2,il2_menten_prolif,0,0.1
29.38936261679553,1.36,IL2,il2_menten_prolif,0,0.1
30.079066752981017,1.37,IL2,il2_menten_prolif,0,0.1
30.780394599029833,1.3800000000000001,IL2,il2_menten_prolif,0,0.1
31.493504398547255,1.3900000000000001,IL2,il2_menten_prolif,0,0.1
32.21855731458616,1.4000000000000001,IL2,il2_menten_prolif,0,0.1
32.955717483156974,1.41,IL2,il2_menten_prolif,0,0.1
33.70515206627297,1.42,IL2,il2_menten_prolif,0,0.1
34.46703130826549,1.43,IL2,il2_menten_prolif,0,0.1
35.24152859321388,1.44,IL2,il2_menten_prolif,0,0.1
36.02882050607217,1.45,IL2,il2_menten_prolif,0,0.1
36.82908687956343,1.46,IL2,il2_menten_prolif,0,0.1
37.64251085973204,1.47,IL2,il2_menten_prolif,0,0.1
38.46927896388765,1.48,IL2,il2_menten_prolif,0,0.1
39.309581143294494,1.49,IL2,il2_menten_prolif,0,0.1
40.16361083450724,1.5,IL2,il2_menten_prolif,0,0.1
41.031565021554954,1.51,IL2,il2_menten_prolif,0,0.1
41.91364429526098,1.52,IL2,il2_menten_prolif,0,0.1
42.810052932973136,1.53,IL2,il2_menten_prolif,0,0.1
43.720998959578154,1.54,IL2,il2_menten_prolif,0,0.1
44.64669418102672,1.55,IL2,il2_menten_prolif,0,0.1
45.587354257791056,1.56,IL2,il2_menten_prolif,0,0.1
46.543198766486974,1.57,IL2,il2_menten_prolif,0,0.1
47.51445132740742,1.58,IL2,il2_menten_prolif,0,0.1
48.50133962534679,1.59,IL2,il2_menten_prolif,0,0.1
49.504095443167316,1.6,IL2,il2_menten_prolif,0,0.1
50.52295474724972,1.61,IL2,il2_menten_prolif,0,0.1
51.558157758333785,1.62,IL2,il2_menten_prolif,0,0.1
52.60994911481721,1.6300000000000001,IL2,il2_menten_prolif,0,0.1
53.67857784000783,1.6400000000000001,IL2,il2_menten_prolif,0,0.1
54.764297408197265,1.6500000000000001,IL2,il2_menten_prolif,0,0.1
55.86736583056165,1.6600000000000001,IL2,il2_menten_prolif,0,0.1
56.98804574294709,1.67,IL2,il2_menten_prolif,0,0.1
58.12660457933228,1.68,IL2,il2_menten_prolif,0,0.1
59.28331450379783,1.69,IL2,il2_menten_prolif,0,0.1
60.45845251284389,1.7,IL2,il2_menten_prolif,0,0.1
61.65230051804676,1.71,IL2,il2_menten_prolif,0,0.1
62.86514546106619,1.72,IL2,il2_menten_prolif,0,0.1
64.09727947437639,1.73,IL2,il2_menten_prolif,0,0.1
65.34899979927327,1.74,IL2,il2_menten_prolif,0,0.1
66.62060891710416,1.75,IL2,il2_menten_prolif,0,0.1
67.91241463018386,1.76,IL2,il2_menten_prolif,0,0.1
69.22473021773935,1.77,IL2,il2_menten_prolif,0,0.1
70.55787455007449,1.78,IL2,il2_menten_prolif,0,0.1
71.91217202737738,1.79,IL2,il2_menten_prolif,0,0.1
73.28795272515444,1.8,IL2,il2_menten_prolif,0,0.1
74.68555247742978,1.81,IL2,il2_menten_prolif,0,0.1
76.10531308683753,1.82,IL2,il2_menten_prolif,0,0.1
77.54758235448924,1.83,IL2,il2_menten_prolif,0,0.1
79.01271408142438,1.84,IL2,il2_menten_prolif,0,0.1
80.50106820904992,1.85,IL2,il2_menten_prolif,0,0.1
82.01301093151412,1.86,IL2,il2_menten_prolif,0,0.1
83.54891487292194,1.87,IL2,il2_menten_prolif,0,0.1
85.10915917911964,1.8800000000000001,IL2,il2_menten_prolif,0,0.1
86.6941294599382,1.8900000000000001,IL2,il2_menten_prolif,0,0.1
88.30421797147227,1.9000000000000001,IL2,il2_menten_prolif,0,0.1
89.93982373735764,1.9100000000000001,IL2,il2_menten_prolif,0,0.1
91.60135284277564,1.92,IL2,il2_menten_prolif,0,0.1
93.28921827568841,1.93,IL2,il2_menten_prolif,0,0.1
95.00384008201463,1.94,IL2,il2_menten_prolif,0,0.1
96.74564550170817,1.95,IL2,il2_menten_prolif,0,0.1
98.51506907854188,1.96,IL2,il2_menten_prolif,0,0.1
100.3125527742217,1.97,IL2,il2_menten_prolif,0,0.1
102.13854624461524,1.98,IL2,il2_menten_prolif,0,0.1
103.99350685585424,1.99,IL2,il2_menten_prolif,0,0.1
105.87789973043068,2.0,IL2,il2_menten_prolif,0,0.1
107.79219793939384,2.0100000000000002,IL2,il2_menten_prolif,0,0.1
109.73688263458175,2.02,IL2,il2_menten_prolif,0,0.1
111.71244318359354,2.0300000000000002,IL2,il2_menten_prolif,0,0.1
113.71937722908032,2.04,IL2,il2_menten_prolif,0,0.1
115.75819074105996,2.05,IL2,il2_menten_prolif,0,0.1
117.8293983707862,2.06,IL2,il2_menten_prolif,0,0.1
119.93352349684432,2.07,IL2,il2_menten_prolif,0,0.1
122.07109836103805,2.08,IL2,il2_menten_prolif,0,0.1
124.24266420984479,2.09,IL2,il2_menten_prolif,0,0.1
126.44877143474602,2.1,IL2,il2_menten_prolif,0,0.1
128.68997969579846,2.11,IL2,il2_menten_prolif,0,0.1
130.96685809721652,2.12,IL2,il2_menten_prolif,0,0.1
133.2799853308087,2.13,IL2,il2_menten_prolif,0,0.1
135.6299498237109,2.14,IL2,il2_menten_prolif,0,0.1
138.01734989129244,2.15,IL2,il2_menten_prolif,0,0.1
140.44279389295454,2.16,IL2,il2_menten_prolif,0,0.1
142.90690045236357,2.17,IL2,il2_menten_prolif,0,0.1
145.41029857776613,2.18,IL2,il2_menten_prolif,0,0.1
147.95362779460652,2.19,IL2,il2_menten_prolif,0,0.1
150.53753833679576,2.2,IL2,il2_menten_prolif,0,0.1
153.1626913156976,2.21,IL2,il2_menten_prolif,0,0.1
155.82975889140386,2.22,IL2,il2_menten_prolif,0,0.1
158.5394244766028,2.23,IL2,il2_menten_prolif,0,0.1
161.2923829469022,2.24,IL2,il2_menten_prolif,0,0.1
164.08934073706126,2.25,IL2,il2_menten_prolif,0,0.1
166.9310160601549,2.2600000000000002,IL2,il2_menten_prolif,0,0.1
169.8181390952778,2.27,IL2,il2_menten_prolif,0,0.1
172.7514521764187,2.2800000000000002,IL2,il2_menten_prolif,0,0.1
175.7317099955962,2.29,IL2,il2_menten_prolif,0,0.1
178.759679877447,2.3000000000000003,IL2,il2_menten_prolif,0,0.1
181.8361418746412,2.31,IL2,il2_menten_prolif,0,0.1
184.96188899031574,2.32,IL2,il2_menten_prolif,0,0.1
188.1377273953678,2.33,IL2,il2_menten_prolif,0,0.1
191.36447663707145,2.34,IL2,il2_menten_prolif,0,0.1
194.64296985185968,2.35,IL2,il2_menten_prolif,0,0.1
197.9740540778876,2.36,IL2,il2_menten_prolif,0,0.1
201.3585904000971,2.37,IL2,il2_menten_prolif,0,0.1
204.79745412585208,2.38,IL2,il2_menten_prolif,0,0.1
208.29153505223695,2.39,IL2,il2_menten_prolif,0,0.1
211.84173769532913,2.4,IL2,il2_menten_prolif,0,0.1
215.44898152250718,2.41,IL2,il2_menten_prolif,0,0.1
219.11420118779165,2.42,IL2,il2_menten_prolif,0,0.1
222.83834684070985,2.43,IL2,il2_menten_prolif,0,0.1
226.62238452407246,2.44,IL2,il2_menten_prolif,0,0.1
230.46729610945272,2.45,IL2,il2_menten_prolif,0,0.1
234.37407966753256,2.46,IL2,il2_menten_prolif,0,0.1
238.3437497383149,2.47,IL2,il2_menten_prolif,0,0.1
242.37733759242224,2.48,IL2,il2_menten_prolif,0,0.1
246.47589149586312,2.49,IL2,il2_menten_prolif,0,0.1
250.64047698570374,2.5,IL2,il2_menten_prolif,0,0.1
254.87217736112507,2.5100000000000002,IL2,il2_menten_prolif,0,0.1
259.1720937530399,2.52,IL2,il2_menten_prolif,0,0.1
263.54134536289916,2.5300000000000002,IL2,il2_menten_prolif,0,0.1
267.9810698218747,2.54,IL2,il2_menten_prolif,0,0.1
272.4924234841609,2.5500000000000003,IL2,il2_menten_prolif,0,0.1
277.07658172417445,2.56,IL2,il2_menten_prolif,0,0.1
281.73473923766176,2.57,IL2,il2_menten_prolif,0,0.1
286.46811045455075,2.58,IL2,il2_menten_prolif,0,0.1
291.27792998511376,2.59,IL2,il2_menten_prolif,0,0.1
296.1654525876133,2.6,IL2,il2_menten_prolif,0,0.1
301.13195364094224,2.61,IL2,il2_menten_prolif,0,0.1
306.17872948168065,2.62,IL2,il2_menten_prolif,0,0.1
311.30709773783076,2.63,IL2,il2_menten_prolif,0,0.1
316.5183976669637,2.64,IL2,il2_menten_prolif,0,0.1
321.8139905176386,2.65,IL2,il2_menten_prolif,0,0.1
327.1952601715962,2.66,IL2,il2_menten_prolif,0,0.1
332.66361316793837,2.67,IL2,il2_menten_prolif,0,0.1
338.22047906702835,2.68,IL2,il2_menten_prolif,0,0.1
343.86731089279016,2.69,IL2,il2_menten_prolif,0,0.1
349.60558550746407,2.7,IL2,il2_menten_prolif,0,0.1
355.4368039913405,2.71,IL2,il2_menten_prolif,0,0.1
361.36249202748013,2.72,IL2,il2_menten_prolif,0,0.1
367.38420046290514,2.73,IL2,il2_menten_prolif,0,0.1
373.5035058005633,2.74,IL2,il2_menten_prolif,0,0.1
379.7220102096521,2.75,IL2,il2_menten_prolif,0,0.1
386.04134212829007,2.7600000000000002,IL2,il2_menten_prolif,0,0.1
392.4631566879083,2.77,IL2,il2_menten_prolif,0,0.1
398.9891361395482,2.7800000000000002,IL2,il2_menten_prolif,0,0.1
405.620990285777,2.79,IL2,il2_menten_prolif,0,0.1
412.3604569410806,2.8000000000000003,IL2,il2_menten_prolif,0,0.1
419.2093028242339,2.81,IL2,il2_menten_prolif,0,0.1
426.1693233961197,2.82,IL2,il2_menten_prolif,0,0.1
433.24234350723157,2.83,IL2,il2_menten_prolif,0,0.1
440.43021789994043,2.84,IL2,il2_menten_prolif,0,0.1
447.7348316880681,2.85,IL2,il2_menten_prolif,0,0.1
455.15810084240843,2.86,IL2,il2_menten_prolif,0,0.1
462.7019726823007,2.87,IL2,il2_menten_prolif,0,0.1
470.36842664015063,2.88,IL2,il2_menten_prolif,0,0.1
478.1594747693293,2.89,IL2,il2_menten_prolif,0,0.1
486.07716185388745,2.9,IL2,il2_menten_prolif,0,0.1
494.1235661662156,2.91,IL2,il2_menten_prolif,0,0.1
502.30080000941,2.92,IL2,il2_menten_prolif,0,0.1
510.61101026737117,2.93,IL2,il2_menten_prolif,0,0.1
519.0563789634393,2.94,IL2,il2_menten_prolif,0,0.1
527.6391238277479,2.95,IL2,il2_menten_prolif,0,0.1
536.361498936503,2.96,IL2,il2_menten_prolif,0,0.1
545.2257955453144,2.97,IL2,il2_menten_prolif,0,0.1
554.2343422811168,2.98,IL2,il2_menten_prolif,0,0.1
563.3895058812049,2.99,IL2,il2_menten_prolif,0,0.1
572.6936918476,3.0,IL2,il2_menten_prolif,0,0.1
582.1493450836641,3.0100000000000002,IL2,il2_menten_prolif,0,0.1
591.7589505418371,3.02,IL2,il2_menten_prolif,0,0.1
601.5250338827302,3.0300000000000002,IL2,il2_menten_prolif,0,0.1
611.4501621405627,3.04,IL2,il2_menten_prolif,0,0.1
621.5369442103204,3.0500000000000003,IL2,il2_menten_prolif,0,0.1
631.7880317146745,3.06,IL2,il2_menten_prolif,0,0.1
642.2061197578066,3.0700000000000003,IL2,il2_menten_prolif,0,0.1
652.7939475679162,3.08,IL2,il2_menten_prolif,0,0.1
663.5542992196815,3.09,IL2,il2_menten_prolif,0,0.1
674.4900043687369,3.1,IL2,il2_menten_prolif,0,0.1
685.6039389983489,3.11,IL2,il2_menten_prolif,0,0.1
696.8990261784872,3.12,IL2,il2_menten_prolif,0,0.1
708.3782367928723,3.13,IL2,il2_menten_prolif,0,0.1
720.0445902877346,3.14,IL2,il2_menten_prolif,0,0.1
731.9011555840414,3.15,IL2,il2_menten_prolif,0,0.1
743.951051830304,3.16,IL2,il2_menten_prolif,0,0.1
756.1974492206316,3.17,IL2,il2_menten_prolif,0,0.1
768.643569827507,3.18,IL2,il2_menten_prolif,0,0.1
781.2926884478202,3.19,IL2,il2_menten_prolif,0,0.1
794.1481334623504,3.2,IL2,il2_menten_prolif,0,0.1
807.2132877212565,3.21,IL2,il2_menten_prolif,0,0.1
820.4915895205761,3.22,IL2,il2_menten_prolif,0,0.1
833.9865333808134,3.23,IL2,il2_menten_prolif,0,0.1
847.7016709899403,3.24,IL2,il2_menten_prolif,0,0.1
861.6406121514076,3.25,IL2,il2_menten_prolif,0,0.1
875.807025732054,3.2600000000000002,IL2,il2_menten_prolif,0,0.1
890.2046406250082,3.27,IL2,il2_menten_prolif,0,0.1
904.8372467277918,3.2800000000000002,IL2,il2_menten_prolif,0,0.1
919.7086959363344,3.29,IL2,il2_menten_prolif,0,0.1
934.8229032701961,3.3000000000000003,IL2,il2_menten_prolif,0,0.1
950.1838478319751,3.31,IL2,il2_menten_prolif,0,0.1
965.7955737692901,3.3200000000000003,IL2,il2_menten_prolif,0,0.1
981.6621913972069,3.33,IL2,il2_menten_prolif,0,0.1
997.7878782776027,3.34,IL2,il2_menten_prolif,0,0.1
1014.1768803155873,3.35,IL2,il2_menten_prolif,0,0.1
1030.833512873196,3.36,IL2,il2_menten_prolif,0,0.1
1047.7621619005663,3.37,IL2,il2_menten_prolif,0,0.1
1064.9672851469854,3.38,IL2,il2_menten_prolif,0,0.1
1082.4534134483802,3.39,IL2,il2_menten_prolif,0,0.1
1100.2251516607948,3.4,IL2,il2_menten_prolif,0,0.1
1118.2871799702334,3.41,IL2,il2_menten_prolif,0,0.1
1136.6442551311825,3.42,IL2,il2_menten_prolif,0,0.1
1155.3012117156995,3.43,IL2,il2_menten_prolif,0,0.1
1174.2629633822237,3.44,IL2,il2_menten_prolif,0,0.1
1193.5345041643525,3.45,IL2,il2_menten_prolif,0,0.1
1213.1209099105276,3.46,IL2,il2_menten_prolif,0,0.1
1233.0273392575546,3.47,IL2,il2_menten_prolif,0,0.1
1253.2590357282716,3.48,IL2,il2_menten_prolif,0,0.1
1273.8213283306313,3.49,IL2,il2_menten_prolif,0,0.1
1294.7196332626888,3.5,IL2,il2_menten_prolif,0,0.1
1315.9594553305021,3.5100000000000002,IL2,il2_menten_prolif,0,0.1
1337.5463893898218,3.52,IL2,il2_menten_prolif,0,0.1
1359.486121811607,3.5300000000000002,IL2,il2_menten_prolif,0,0.1
1381.784431971336,3.54,IL2,il2_menten_prolif,0,0.1
1404.4471938657443,3.5500000000000003,IL2,il2_menten_prolif,0,0.1
1427.480377689894,3.56,IL2,il2_menten_prolif,0,0.1
1450.8900512628575,3.5700000000000003,IL2,il2_menten_prolif,0,0.1
1474.6823816973438,3.58,IL2,il2_menten_prolif,0,0.1
1498.8636370262639,3.59,IL2,il2_menten_prolif,0,0.1
1523.4401877916696,3.6,IL2,il2_menten_prolif,0,0.1
1548.418508721475,3.61,IL2,il2_menten_prolif,0,0.1
1573.8051804859779,3.62,IL2,il2_menten_prolif,0,0.1
1599.606891385381,3.63,IL2,il2_menten_prolif,0,0.1
1625.8304390946955,3.64,IL2,il2_menten_prolif,0,0.1
1652.482732622758,3.65,IL2,il2_menten_prolif,0,0.1
1679.5707940534605,3.66,IL2,il2_menten_prolif,0,0.1
1707.1017602580928,3.67,IL2,il2_menten_prolif,0,0.1
1735.0828848338813,3.68,IL2,il2_menten_prolif,0,0.1
1763.5215399998367,3.69,IL2,il2_menten_prolif,0,0.1
1792.42521874117,3.7,IL2,il2_menten_prolif,0,0.1
1821.8015366471127,3.71,IL2,il2_menten_prolif,0,0.1
1851.658233810148,3.72,IL2,il2_menten_prolif,0,0.1
1882.0031769176599,3.73,IL2,il2_menten_prolif,0,0.1
1912.8443613126208,3.74,IL2,il2_menten_prolif,0,0.1
1944.1899133134705,3.75,IL2,il2_menten_prolif,0,0.1
1976.0480921723845,3.7600000000000002,IL2,il2_menten_prolif,0,0.1
2008.4272921801821,3.77,IL2,il2_menten_prolif,0,0.1
2041.3360449161855,3.7800000000000002,IL2,il2_menten_prolif,0,0.1
2074.783021487277,3.79,IL2,il2_menten_prolif,0,0.1
2108.7770350449987,3.8000000000000003,IL2,il2_menten_prolif,0,0.1
2143.3270428695328,3.81,IL2,il2_menten_prolif,0,0.1
2178.44214868759,3.8200000000000003,IL2,il2_menten_prolif,0,0.1
2214.1316050969062,3.83,IL2,il2_menten_prolif,0,0.1
2250.4048155722403,3.84,IL2,il2_menten_prolif,0,0.1
2287.271339376403,3.85,IL2,il2_menten_prolif,0,0.1
2324.7408898038952,3.86,IL2,il2_menten_prolif,0,0.1
2362.823340192962,3.87,IL2,il2_menten_prolif,0,0.1
2401.5287252289468,3.88,IL2,il2_menten_prolif,0,0.1
2440.867243680812,3.89,IL2,il2_menten_prolif,0,0.1
2480.8492614364964,3.9,IL2,il2_menten_prolif,0,0.1
2521.4853138230733,3.91,IL2,il2_menten_prolif,0,0.1
2562.786108366223,3.92,IL2,il2_menten_prolif,0,0.1
2604.7625275406317,3.93,IL2,il2_menten_prolif,0,0.1
2647.4256324064736,3.94,IL2,il2_menten_prolif,0,0.1
2690.786665272698,3.95,IL2,il2_menten_prolif,0,0.1
2734.8570515087654,3.96,IL2,il2_menten_prolif,0,0.1
2779.6484027907277,3.97,IL2,il2_menten_prolif,0,0.1
2825.172520613863,3.98,IL2,il2_menten_prolif,0,0.1
2871.441402369458,3.99,IL2,il2_menten_prolif,0,0.1
2918.467239973232,4.0,IL2,il2_menten_prolif,0,0.1
2966.2624238335757,4.01,IL2,il2_menten_prolif,0,0.1
3014.83954612384,4.0200000000000005,IL2,il2_menten_prolif,0,0.1
3064.211407637768,4.03,IL2,il2_menten_prolif,0,0.1
3114.391019041554,4.04,IL2,il2_menten_prolif,0,0.1
3165.3916018451123,4.05,IL2,il2_menten_prolif,0,0.1
3217.226592933142,4.0600000000000005,IL2,il2_menten_prolif,0,0.1
3269.909649210158,4.07,IL2,il2_menten_prolif,0,0.1
3323.4546546824345,4.08,IL2,il2_menten_prolif,0,0.1
3377.875717809038,4.09,IL2,il2_menten_prolif,0,0.1
3433.1871767782222,4.1,IL2,il2_menten_prolif,0,0.1
3489.4036033017883,4.11,IL2,il2_menten_prolif,0,0.1
3546.5398111009963,4.12,IL2,il2_menten_prolif,0,0.1
3604.610855787504,4.13,IL2,il2_menten_prolif,0,0.1
3663.63203721756,4.14,IL2,il2_menten_prolif,0,0.1
3723.6189044045873,4.15,IL2,il2_menten_prolif,0,0.1
3784.5872618903286,4.16,IL2,il2_menten_prolif,0,0.1
3846.5531768782103,4.17,IL2,il2_menten_prolif,0,0.1
3909.532975337867,4.18,IL2,il2_menten_prolif,0,0.1
3973.543248906529,4.19,IL2,il2_menten_prolif,0,0.1
4038.600858881433,4.2,IL2,il2_menten_prolif,0,0.1
4104.722944185243,4.21,IL2,il2_menten_prolif,0,0.1
4171.926930915204,4.22,IL2,il2_menten_prolif,0,0.1
4240.2305243717565,4.23,IL2,il2_menten_prolif,0,0.1
