cells,time,name,model_name
0.0,0.0,2,timer_il2_menten
0.0,7.90569414795042e-06,2,timer_il2_menten
1.1998924810597229e-17,1.581138829590084e-05,2,timer_il2_menten
1.9964074488838537e-10,0.0011254267571696103,2,timer_il2_menten
1.5746558526907781e-09,0.00223504212604332,2,timer_il2_menten
6.429732659189335e-09,0.0033446574949170292,2,timer_il2_menten
8.481210662797365e-08,0.006618141831756956,2,timer_il2_menten
4.031176086348352e-07,0.009891626168596884,2,timer_il2_menten
1.2368085144151003e-06,0.013165110505436811,2,timer_il2_menten
2.9608372597907085e-06,0.01643859484227674,2,timer_il2_menten
1.1028946139005513e-05,0.022985563515956594,2,timer_il2_menten
2.937838802816738e-05,0.02953253218963645,2,timer_il2_menten
6.404599260370378e-05,0.0360795008633163,2,timer_il2_menten
0.00012212659949078518,0.042626469536996156,2,timer_il2_menten
0.00021168517712135497,0.04917343821067601,2,timer_il2_menten
0.00075023412946055,0.06854391129740403,2,timer_il2_menten
0.0019084058346742804,0.08791438438413206,2,timer_il2_menten
0.003979971463686402,0.10728485747086008,2,timer_il2_menten
0.00727539652263328,0.1266553305575881,2,timer_il2_menten
0.01210742260487158,0.1460258036443161,2,timer_il2_menten
0.018780943935538565,0.16539627673104412,2,timer_il2_menten
0.02612679762999474,0.18187749836711006,2,timer_il2_menten
0.035183946367015495,0.198358720003176,2,timer_il2_menten
0.04610810421623108,0.21483994163924194,2,timer_il2_menten
0.059041923021414436,0.23132116327530788,2,timer_il2_menten
0.07411443133690544,0.24780238491137382,2,timer_il2_menten
0.10565533596943757,0.2763863315154444,2,timer_il2_menten
0.14447021269097882,0.30497027811951494,2,timer_il2_menten
0.19094459693335505,0.3335542247235855,2,timer_il2_menten
0.24535217905764006,0.362138171327656,2,timer_il2_menten
0.37016579470126343,0.4160864911436318,2,timer_il2_menten
0.5242011100617631,0.47003481095960753,2,timer_il2_menten
0.7070666700542931,0.5239831307755833,2,timer_il2_menten
0.9178758659180075,0.5779314505915591,2,timer_il2_menten
1.2800348441699239,0.6580340118120185,2,timer_il2_menten
1.6977698533768342,0.7381365730324778,2,timer_il2_menten
2.1682780466981235,0.8182391342529372,2,timer_il2_menten
2.690328148106614,0.8983416954733965,2,timer_il2_menten
3.264582172704977,0.9784442566938558,2,timer_il2_menten
3.8937141608577215,1.0585468179143152,2,timer_il2_menten
4.582407776035904,1.1386493791347745,2,timer_il2_menten
5.337263251892631,1.2187519403552338,2,timer_il2_menten
6.16673133759628,1.2988545015756932,2,timer_il2_menten
7.081071231720321,1.3789570627961525,2,timer_il2_menten
8.21961376611123,1.4685898894032292,2,timer_il2_menten
9.49918482711561,1.558222716010306,2,timer_il2_menten
10.942355171594205,1.6478555426173827,2,timer_il2_menten
12.574855905204522,1.7374883692244594,2,timer_il2_menten
14.426036916332839,1.827121195831536,2,timer_il2_menten
16.79047589066295,1.9271211958315362,2,timer_il2_menten
19.521715859050992,2.027121195831536,2,timer_il2_menten
22.680688081536076,2.127121195831536,2,timer_il2_menten
26.337836402849966,2.2271211958315362,2,timer_il2_menten
30.574821834724407,2.3271211958315363,2,timer_il2_menten
35.4858492926834,2.4271211958315364,2,timer_il2_menten
41.17928796706232,2.5271211958315365,2,timer_il2_menten
47.780985952000165,2.6271211958315366,2,timer_il2_menten
55.43826851662378,2.7271211958315367,2,timer_il2_menten
