readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peak,,Null model,thres,1.0,,0.06196581196581197,beta_p
Area,,Null model,thres,1.0,,0.06196581196581197,beta_p
Peaktime,,Null model,thres,1.0,,0.06196581196581197,beta_p
Decay,,Null model,thres,1.0,,0.06196581196581197,beta_p
Peak,,Null model,thres,1.1513953993264474,,0.07134715081296363,beta_p
Area,,Null model,thres,1.1513953993264474,,0.07134715081296363,beta_p
Peaktime,,Null model,thres,1.1513953993264474,,0.07134715081296363,beta_p
Decay,,Null model,thres,1.1513953993264474,,0.07134715081296363,beta_p
Peak,,Null model,thres,1.3257113655901092,,0.0821487812010965,beta_p
Area,,Null model,thres,1.3257113655901092,,0.0821487812010965,beta_p
Peaktime,,Null model,thres,1.3257113655901092,,0.0821487812010965,beta_p
Decay,,Null model,thres,1.3257113655901092,,0.0821487812010965,beta_p
Peak,,Null model,thres,1.5264179671752334,,0.09458572873521745,beta_p
Area,,Null model,thres,1.5264179671752334,,0.09458572873521745,beta_p
Peaktime,,Null model,thres,1.5264179671752334,,0.09458572873521745,beta_p
Decay,,Null model,thres,1.5264179671752334,,0.09458572873521745,beta_p
Peak,,Null model,thres,1.7575106248547918,,0.10890557290766872,beta_p
Area,,Null model,thres,1.7575106248547918,,0.10890557290766872,beta_p
Peaktime,,Null model,thres,1.7575106248547918,,0.10890557290766872,beta_p
Decay,,Null model,thres,1.7575106248547918,,0.10890557290766872,beta_p
Peak,,Null model,thres,2.023589647725157,,0.12539337560690075,beta_p
Area,,Null model,thres,2.023589647725157,,0.12539337560690075,beta_p
Peaktime,,Null model,thres,2.023589647725157,,0.12539337560690075,beta_p
Decay,,Null model,thres,2.023589647725157,,0.12539337560690075,beta_p
Peak,,Null model,thres,2.329951810515372,,0.1443773557797987,beta_p
Area,,Null model,thres,2.329951810515372,,0.1443773557797987,beta_p
Peaktime,,Null model,thres,2.329951810515372,,0.1443773557797987,beta_p
Decay,,Null model,thres,2.329951810515372,,0.1443773557797987,beta_p
Peak,,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Area,,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Peaktime,,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Decay,,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Peak,,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
Area,,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
Peaktime,,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
