time,species,value,name,model
1.6237462266827418,CD4_all,2.161512163781394,Null,null_model
1.6390039366365108,CD4_all,2.2103237368243263,Null,null_model
1.6542616465902797,CD4_all,2.2602097849179974,Null,null_model
1.6990914273258375,CD4_all,2.4130789143618,Null,null_model
1.7439212080613953,CD4_all,2.575551027172836,Null,null_model
1.788750988796953,CD4_all,2.747934923782642,Null,null_model
1.8335807695325108,CD4_all,2.930610437915531,Null,null_model
1.890775443449549,CD4_all,3.179346662438201,Null,null_model
1.947970117366587,CD4_all,3.4467357372613336,Null,null_model
2.005164791283625,CD4_all,3.734074080417177,Null,null_model
2.062359465200663,CD4_all,4.042777111053319,Null,null_model
2.076658133679923,CD4_all,4.123506872868774,Null,null_model
2.0909568021591824,CD4_all,4.205762136419474,Null,null_model
2.105255470638442,CD4_all,4.289496463174742,Null,null_model
2.1195541391177017,CD4_all,4.3747597843986314,Null,null_model
2.1338528075969614,CD4_all,4.4615967826185585,Null,null_model
2.150525618342731,CD4_all,4.564866061178363,Null,null_model
2.1671984290885002,CD4_all,4.670356595323266,Null,null_model
2.1838712398342697,CD4_all,4.778126984151316,Null,null_model
2.200544050580039,CD4_all,4.888229247800772,Null,null_model
2.2182871471286707,CD4_all,5.008028848731008,Null,null_model
2.2360302436773023,CD4_all,5.130602064680634,Null,null_model
2.253773340225934,CD4_all,5.256019581882127,Null,null_model
2.3074616233086087,CD4_all,5.65354933848906,Null,null_model
2.3611499063912835,CD4_all,6.079937315028036,Null,null_model
2.4148381894739583,CD4_all,6.537430487297141,Null,null_model
2.468526472556633,CD4_all,7.028458746504777,Null,null_model
2.5380523695389554,CD4_all,7.718423875350543,Null,null_model
2.6075782665212777,CD4_all,8.475170840806438,Null,null_model
2.6771041635036,CD4_all,9.305584523608943,Null,null_model
2.746630060485922,CD4_all,10.217072827047474,Null,null_model
2.7640115347315026,CD4_all,10.458361554324133,Null,null_model
2.781393008977083,CD4_all,10.705101822309626,Null,null_model
2.7987744832226635,CD4_all,10.9578328088988,Null,null_model
2.816155957468244,CD4_all,11.216544873879904,Null,null_model
2.8335374317138244,CD4_all,11.481348278324756,Null,null_model
2.8506238177807317,CD4_all,11.747780319822384,Null,null_model
2.867710203847639,CD4_all,12.020380773240182,Null,null_model
2.8847965899145462,CD4_all,12.299302846266261,Null,null_model
2.9018829759814535,CD4_all,12.584698301056015,Null,null_model
2.9198510545354366,CD4_all,12.891968247230079,Null,null_model
2.9378191330894197,CD4_all,13.206731177928118,Null,null_model
2.9557872116434027,CD4_all,13.529173010626248,Null,null_model
3.0131449809933177,CD4_all,14.611926029914237,Null,null_model
3.0705027503432327,CD4_all,15.781325737497928,Null,null_model
3.1278605196931477,CD4_all,17.044264918283336,Null,null_model
3.1852182890430627,CD4_all,18.4083726542973,Null,null_model
3.258432380769757,CD4_all,20.309581005206393,Null,null_model
3.3316464724964514,CD4_all,22.40665892242048,Null,null_model
3.349949995428125,CD4_all,22.963739377554806,Null,null_model
3.3682535183597984,CD4_all,23.53491639768322,Null,null_model
3.386557041291472,CD4_all,24.12019968462756,Null,null_model
3.4048605642231453,CD4_all,24.71986177569537,Null,null_model
3.423164087154819,CD4_all,25.334714765512068,Null,null_model
3.4403907140632866,CD4_all,25.92732311181258,Null,null_model
3.4576173409717543,CD4_all,26.53367456640935,Null,null_model
3.474843967880222,CD4_all,27.154288537181344,Null,null_model
3.49207059478869,CD4_all,27.789451876620426,Null,null_model
3.5100530264779928,CD4_all,28.468344455894698,Null,null_model
3.5280354581672957,CD4_all,29.16382345967167,Null,null_model
3.5460178898565986,CD4_all,29.876299347317737,Null,null_model
3.5747241421160063,CD4_all,31.049996949804424,Null,null_model
3.603430394375414,CD4_all,32.26980241612351,Null,null_model
3.6321366466348217,CD4_all,33.537527995328325,Null,null_model
3.712850802216389,CD4_all,37.374350533402904,Null,null_model
3.793564957797956,CD4_all,41.65084207877733,Null,null_model
3.874279113379523,CD4_all,46.416528028757405,Null,null_model
3.9549932689610903,CD4_all,51.72676003806115,Null,null_model
4.053515537303187,CD4_all,59.04256769905707,Null,null_model
4.152037805645283,CD4_all,67.3942959585347,Null,null_model
4.250560073987379,CD4_all,76.92726145675425,Null,null_model
4.349082342329475,CD4_all,87.80851948810313,Null,null_model
4.449082342329475,CD4_all,100.42818565120567,Null,null_model
4.549082342329474,CD4_all,114.86160040806627,Null,null_model
4.649082342329474,CD4_all,131.3693695866475,Null,null_model
4.749082342329474,CD4_all,150.24959953494522,Null,null_model
4.849082342329473,CD4_all,171.83655808306094,Null,null_model
4.949082342329473,CD4_all,196.51821274899518,Null,null_model
5.049082342329473,CD4_all,224.74435313463493,Null,null_model
5.149082342329472,CD4_all,257.026996611933,Null,null_model
5.249082342329472,CD4_all,293.9485521153971,Null,null_model
5.3490823423294716,CD4_all,336.17423521940515,Null,null_model
5.449082342329471,CD4_all,384.46535946694735,Null,null_model
5.549082342329471,CD4_all,439.6931961061334,Null,null_model
5.6490823423294705,CD4_all,502.8543647497568,Null,null_model
5.74908234232947,CD4_all,575.0885777326998,Null,null_model
5.84908234232947,CD4_all,657.699164382658,Null,null_model
5.949082342329469,CD4_all,752.1766428406893,Null,null_model
6.049082342329469,CD4_all,860.2254373123845,Null,null_model
6.149082342329469,CD4_all,983.795035553957,Null,null_model
6.249082342329468,CD4_all,1125.1150766070364,Null,null_model
6.349082342329468,CD4_all,1286.7354487686366,Null,null_model
6.421050039974718,CD4_all,1417.2278603173527,Null,null_model
6.479206420778168,CD4_all,1532.2826031442264,Null,null_model
6.537362801581619,CD4_all,1656.677476653073,Null,null_model
6.575586559168601,CD4_all,1743.8871197508215,Null,null_model
6.583231310685997,CD4_all,1761.8723598458516,Null,null_model
6.590876062203394,CD4_all,1780.0430868831656,Null,null_model
6.598520813720791,CD4_all,1798.401215442361,Null,null_model
6.606165565238188,CD4_all,1816.948677861204,Null,null_model
6.62145506827298,CD4_all,1854.6194683406723,Null,null_model
6.636744571307773,CD4_all,1893.0713132720932,Null,null_model
6.652034074342565,CD4_all,1932.320390629572,Null,null_model
6.667323577377358,CD4_all,1972.3832213182968,Null,null_model
6.684757611043381,CD4_all,2019.0798069536245,Null,null_model
6.702191644709403,CD4_all,2066.8818652208697,Null,null_model
6.719625678375426,CD4_all,2115.8156332388585,Null,null_model
6.737059712041448,CD4_all,2165.9079422203467,Null,null_model
6.754493745707471,CD4_all,2217.186216213896,Null,null_model
6.7719277793734935,CD4_all,2269.6785170972494,Null,null_model
6.789361813039516,CD4_all,2323.4135793019996,Null,null_model
6.806795846705539,CD4_all,2378.420825946754,Null,null_model
6.833077967662522,CD4_all,2463.8165201883207,Null,null_model
6.859360088619505,CD4_all,2552.278289518877,Null,null_model
6.879360479622899,CD4_all,2621.7188272861167,Null,null_model
6.8993608706262926,CD4_all,2693.0486529058603,Null,null_model
6.919361261629686,CD4_all,2766.3191701160713,Null,null_model
6.93936165263308,CD4_all,2841.583179151725,Null,null_model
6.959362043636474,CD4_all,2918.894916497209,Null,null_model
6.979362434639867,CD4_all,2998.310095147783,Null,null_model
7.004468887024701,CD4_all,3101.065369938622,Null,null_model
7.029575339409535,CD4_all,3207.342186587513,Null,null_model
7.054681791794368,CD4_all,3317.2612341985405,Null,null_model
7.079788244179202,CD4_all,3430.9473308207334,Null,null_model
7.104894696564036,CD4_all,3548.529572336082,Null,null_model
7.162042479784253,CD4_all,3831.424239772592,Null,null_model
7.21919026300447,CD4_all,4136.8863341967635,Null,null_model
7.276338046224687,CD4_all,4466.710496924502,Null,null_model
7.333485829444904,CD4_all,4822.833822477758,Null,null_model
7.418419518979858,CD4_all,5405.320043868345,Null,null_model
7.503353208514812,CD4_all,6058.2032154780345,Null,null_model
7.588286898049766,CD4_all,6789.959991049924,Null,null_model
7.67322058758472,CD4_all,7610.105352003427,Null,null_model
7.77322058758472,CD4_all,8703.730934095769,Null,null_model
7.873220587584719,CD4_all,9954.596815006047,Null,null_model
7.946929101277922,CD4_all,10990.08362206281,Null,null_model
8.020637614971124,CD4_all,12133.218634846136,Null,null_model
8.094346128664325,CD4_all,13395.239607801039,Null,null_model
8.168054642357527,CD4_all,14788.528243833185,Null,null_model
8.241763156050729,CD4_all,16326.741400966444,Null,null_model
8.31547166974393,CD4_all,18024.952443768492,Null,null_model
8.389180183437132,CD4_all,19899.802254470815,Null,null_model
8.443518046371796,CD4_all,21405.532535933657,Null,null_model
8.483071005744504,CD4_all,22572.6429490885,Null,null_model
8.522623965117212,CD4_all,23803.36673257741,Null,null_model
8.554774428638805,CD4_all,24853.014830642787,Null,null_model
8.586924892160397,CD4_all,25948.94504254371,Null,null_model
8.61907535568199,CD4_all,27093.201556600445,Null,null_model
8.645305745029008,CD4_all,28064.029656530816,Null,null_model
8.671536134376026,CD4_all,29069.643566466377,Null,null_model
8.697766523723045,CD4_all,30111.291077515605,Null,null_model
8.723996913070064,CD4_all,31190.263827984825,Null,null_model
8.74936781545168,CD4_all,32270.643475012723,Null,null_model
8.774738717833298,CD4_all,33388.438847845675,Null,null_model
8.800109620214915,CD4_all,34544.95196103241,Null,null_model
8.825480522596532,CD4_all,35741.52682602955,Null,null_model
8.85085142497815,CD4_all,36979.550508838285,Null,null_model
8.880435016607935,CD4_all,38477.399347043094,Null,null_model
8.91001860823772,CD4_all,40035.91786680336,Null,null_model
8.932626206284496,CD4_all,41269.347456261385,Null,null_model
8.955233804331272,CD4_all,42540.77647102109,Null,null_model
8.977841402378047,CD4_all,43851.375799216505,Null,null_model
9.000449000424823,CD4_all,45202.352230855504,Null,null_model
9.023056598471598,CD4_all,46594.949664772466,Null,null_model
9.044093430523752,CD4_all,47929.29807779031,Null,null_model
9.065130262575906,CD4_all,49301.85831976411,Null,null_model
9.081536295889686,CD4_all,50399.50257024482,Null,null_model
9.097942329203466,CD4_all,51521.58454087374,Null,null_model
9.114348362517246,CD4_all,52668.64827693213,Null,null_model
9.130754395831026,CD4_all,53841.24993968092,Null,null_model
9.147160429144806,CD4_all,55039.95810231826,Null,null_model
9.163566462458586,CD4_all,56265.35400758576,Null,null_model
9.179972495772367,CD4_all,57518.03182888186,Null,null_model
9.196378529086147,CD4_all,58798.5989585806,Null,null_model
9.212784562399927,CD4_all,60107.676312910655,Null,null_model
9.229190595713707,CD4_all,61445.89863724864,Null,null_model
9.242686745933794,CD4_all,62569.07158517454,Null,null_model
9.25618289615388,CD4_all,63712.7750734936,Null,null_model
9.269679046373968,CD4_all,64877.384380517506,Null,null_model
9.283175196594055,CD4_all,66063.28164458805,Null,null_model
9.296671346814142,CD4_all,67270.85598961622,Null,null_model
9.310167497034229,CD4_all,68500.50365236356,Null,null_model
9.325073382203847,CD4_all,69884.7313515902,Null,null_model
9.336214042078323,CD4_all,70937.53809509522,Null,null_model
9.3473547019528,CD4_all,72006.2052739974,Null,null_model
9.358495361827275,CD4_all,73090.97182237472,Null,null_model
9.369636021701751,CD4_all,74192.08027419448,Null,null_model
9.380776681576227,CD4_all,75309.77681835403,Null,null_model
9.391917341450704,CD4_all,76444.31135313468,Null,null_model
9.40305800132518,CD4_all,77595.93754147038,Null,null_model
9.414198661199656,CD4_all,78764.91286750957,Null,null_model
9.425339321074132,CD4_all,79951.49869428619,Null,null_model
9.436479980948608,CD4_all,81155.96032225716,Null,null_model
9.447620640823084,CD4_all,82378.56704864092,Null,null_model
9.45876130069756,CD4_all,83619.59222760746,Null,null_model
9.469901960572036,CD4_all,84879.31333137801,Null,null_model
9.481042620446512,CD4_all,86158.01201225976,Null,null_model
9.492183280320988,CD4_all,87455.97416562236,Null,null_model
9.503323940195465,CD4_all,88773.48999382241,Null,null_model
9.51446460006994,CD4_all,90110.85407108809,Null,null_model
9.525605259944417,CD4_all,91468.36540938039,Null,null_model
9.536745919818893,CD4_all,92846.32752524657,Null,null_model
9.547886579693369,CD4_all,94245.04850768122,Null,null_model
9.559027239567845,CD4_all,95664.8410870099,Null,null_model
9.570167899442321,CD4_all,97106.02270481049,Null,null_model
9.579164928471897,CD4_all,98285.7308283537,Null,null_model
9.580689786326845,CD4_all,98487.08879238993,Null,null_model
9.582214644181793,CD4_all,98688.85927857319,Null,null_model
9.58373950203674,CD4_all,98891.04313204161,Null,null_model
9.585264359891688,CD4_all,99093.64119959838,Null,null_model
9.588314075601582,CD4_all,99500.08451082895,Null,null_model
9.591363791311476,CD4_all,99908.19565108685,Null,null_model
9.59441350702137,CD4_all,100317.98095876648,Null,null_model
9.604576242042672,CD4_all,101695.75053618442,Null,null_model
9.614738977063974,CD4_all,103092.46274406592,Null,null_model
9.624901712085276,CD4_all,104508.36444962352,Null,null_model
9.64191858016491,CD4_all,106922.77956241061,Null,null_model
9.658935448244545,CD4_all,109392.89780557505,Null,null_model
9.67595231632418,CD4_all,111920.08902578529,Null,null_model
9.692969184403815,CD4_all,114505.68247613567,Null,null_model
9.716419213253916,CD4_all,118167.53002594822,Null,null_model
9.739869242104017,CD4_all,121946.89289565675,Null,null_model
9.763319270954119,CD4_all,125847.2670216878,Null,null_model
9.822694790129276,CD4_all,136302.3765953751,Null,null_model
9.882070309304433,CD4_all,147630.685274888,Null,null_model
9.94144582847959,CD4_all,159902.00686626454,Null,null_model
10.033042051718622,CD4_all,180907.38074299623,Null,null_model
10.124638274957654,CD4_all,204684.69913668997,Null,null_model
10.216234498196686,CD4_all,231591.1991411448,Null,null_model
10.316234498196685,CD4_all,264896.2914891525,Null,null_model
10.416234498196685,CD4_all,302941.7961035963,Null,null_model
10.516234498196685,CD4_all,346461.107899193,Null,null_model
10.616234498196684,CD4_all,396247.1330344711,Null,null_model
10.716234498196684,CD4_all,453195.31090501195,Null,null_model
10.816234498196684,CD4_all,518329.3015486917,Null,null_model
10.916234498196683,CD4_all,592823.8928767913,Null,null_model
11.016234498196683,CD4_all,678024.3180109353,Null,null_model
11.116234498196683,CD4_all,775469.4569071997,Null,null_model
11.216234498196682,CD4_all,886919.2741102325,Null,null_model
11.316234498196682,CD4_all,1014386.5704970482,Null,null_model
11.416234498196681,CD4_all,1160173.374223146,Null,null_model
11.516234498196681,CD4_all,1326912.5453467285,Null,null_model
11.61623449819668,CD4_all,1517615.336620849,Null,null_model
11.71623449819668,CD4_all,1735725.7780637057,Null,null_model
11.81623449819668,CD4_all,1985182.8743895038,Null,null_model
11.91623449819668,CD4_all,2270491.7413739194,Null,null_model
12.01623449819668,CD4_all,2596804.9664236093,Null,null_model
12.116234498196679,CD4_all,2970015.6625653408,Null,null_model
12.216234498196679,CD4_all,3396863.8961925944,Null,null_model
12.316234498196678,CD4_all,3885058.4105368783,Null,null_model
12.416234498196678,CD4_all,4443415.843127972,Null,null_model
12.498970633359505,CD4_all,4966553.067976995,Null,null_model
12.581706768522334,CD4_all,5551938.289584251,Null,null_model
12.664442903685163,CD4_all,6206531.238774563,Null,null_model
12.764442903685163,CD4_all,7098978.735684837,Null,null_model
12.864442903685163,CD4_all,8118616.949627037,Null,null_model
12.964442903685162,CD4_all,9284954.456346314,Null,null_model
13.064442903685162,CD4_all,10619198.851859065,Null,null_model
13.164442903685162,CD4_all,12145347.972347468,Null,null_model
13.264442903685161,CD4_all,13890877.833658623,Null,null_model
13.36444290368516,CD4_all,15887275.663189955,Null,null_model
13.46444290368516,CD4_all,18170587.788138837,Null,null_model
13.56444290368516,CD4_all,20782051.393002935,Null,null_model
13.66444290368516,CD4_all,23768830.853338204,Null,null_model
13.76444290368516,CD4_all,27184867.585546423,Null,null_model
13.844984422800307,CD4_all,30289356.0372613,Null,null_model
13.925525941915454,CD4_all,33748246.05877206,Null,null_model
14.006067461030602,CD4_all,37602112.84438864,Null,null_model
14.08660898014575,CD4_all,41896087.067253485,Null,null_model
14.18660898014575,CD4_all,47916895.320506245,Null,null_model
14.286608980145749,CD4_all,54803376.88923938,Null,null_model
14.386608980145748,CD4_all,62679693.60521625,Null,null_model
14.486608980145748,CD4_all,71687996.99103448,Null,null_model
14.586608980145748,CD4_all,81990952.07400131,Null,null_model
14.686608980145747,CD4_all,93774629.04496285,Null,null_model
14.786608980145747,CD4_all,107251842.45085785,Null,null_model
14.886608980145747,CD4_all,122665989.28185232,Null,null_model
14.986608980145746,CD4_all,140295444.99496672,Null,null_model
15.086608980145746,CD4_all,160458592.0096594,Null,null_model
15.186608980145746,CD4_all,183519570.23110443,Null,null_model
15.286608980145745,CD4_all,209894853.50555715,Null,null_model
15.386608980145745,CD4_all,240060771.0229531,Null,null_model
15.486608980145744,CD4_all,274562109.6460406,Null,null_model
15.586608980145744,CD4_all,314021952.5705364,Null,null_model
15.686608980145744,CD4_all,359152932.00135845,Null,null_model
15.786608980145743,CD4_all,410770099.0617738,Null,null_model
15.886608980145743,CD4_all,469805643.3590025,Null,null_model
15.986608980145743,CD4_all,537325728.0323818,Null,null_model
16.086608980145744,CD4_all,614549744.3186923,Null,null_model
16.186608980145746,CD4_all,702872333.3707237,Null,null_model
16.286608980145747,CD4_all,803888573.0327913,Null,null_model
16.38660898014575,CD4_all,919422784.4388072,Null,null_model
16.48660898014575,CD4_all,1051561478.6711788,Null,null_model
16.58660898014575,CD4_all,1202691038.4868033,Null,null_model
16.686608980145753,CD4_all,1375540815.6300063,Null,null_model
16.786608980145754,CD4_all,1573232422.0563076,Null,null_model
16.802983277918994,CD4_all,1608194534.5074258,Null,null_model
16.819357575692234,CD4_all,1643934333.3374462,Null,null_model
16.835731873465473,CD4_all,1680468635.6787114,Null,null_model
16.868480469011956,CD4_all,1756015801.996975,Null,null_model
16.90122906455844,CD4_all,1834967478.0940757,Null,null_model
16.933977660104922,CD4_all,1917471573.922243,Null,null_model
17.033977660104924,CD4_all,2193049493.8875885,Null,null_model
17.133977660104925,CD4_all,2508125763.4500747,Null,null_model
17.233977660104927,CD4_all,2868524921.4815607,Null,null_model
17.333977660104928,CD4_all,3280763904.465705,Null,null_model
17.43397766010493,CD4_all,3752269696.3474083,Null,null_model
17.53397766010493,CD4_all,4291544982.785816,Null,null_model
17.633977660104932,CD4_all,4908324167.336578,Null,null_model
17.733977660104934,CD4_all,5613745294.3257,Null,null_model
17.833977660104935,CD4_all,6420548365.019501,Null,null_model
17.933977660104937,CD4_all,7343304320.97183,Null,null_model
18.033977660104938,CD4_all,8398677994.3790865,Null,null_model
18.13397766010494,CD4_all,9605729135.769617,Null,null_model
18.23397766010494,CD4_all,10986256701.826754,Null,null_model
18.333977660104942,CD4_all,12565192572.761745,Null,null_model
18.433977660104944,CD4_all,14371051823.17974,Null,null_model
18.533977660104945,CD4_all,16436447694.852135,Null,null_model
18.633977660104946,CD4_all,18798680579.66396,Null,null_model
18.733977660104948,CD4_all,21500411651.77352,Null,null_model
18.83397766010495,CD4_all,24590433314.48483,Null,null_model
18.93397766010495,CD4_all,28124550375.4951,Null,null_model
19.033977660104952,CD4_all,32166587863.994537,Null,null_model
19.133977660104954,CD4_all,36789543690.43237,Null,null_model
19.233977660104955,CD4_all,42076906965.46309,Null,null_model
19.333977660104956,CD4_all,48124165786.81744,Null,null_model
19.433977660104958,CD4_all,55040531723.91709,Null,null_model
19.53397766010496,CD4_all,62950912144.051735,Null,null_model
19.63397766010496,CD4_all,71998165999.669,Null,null_model
19.733977660104962,CD4_all,82345683815.57143,Null,null_model
19.833977660104964,CD4_all,94180338469.79951,Null,null_model
19.933977660104965,CD4_all,107715860058.32948,Null,null_model
20.033977660104966,CD4_all,123196695792.57335,Null,null_model
20.133977660104968,CD4_all,140902424638.20282,Null,null_model
20.23397766010497,CD4_all,161152806422.28244,Null,null_model
20.33397766010497,CD4_all,184313556593.94803,Null,null_model
20.433977660104972,CD4_all,210802950929.01678,Null,null_model
20.45032306856062,CD4_all,215479289461.37485,Null,null_model
20.46666847701627,CD4_all,220259460995.03198,Null,null_model
20.48301388547192,CD4_all,225145707038.36072,Null,null_model
20.515704702383214,CD4_all,235249090188.11102,Null,null_model
20.54839551929451,CD4_all,245806955425.01266,Null,null_model
20.581086336205804,CD4_all,256839012106.35226,Null,null_model
20.681086336205805,CD4_all,293751746171.1559,Null,null_model
20.781086336205806,CD4_all,335955188875.4804,Null,null_model
20.881086336205808,CD4_all,384229483127.9609,Null,null_model
20.98108633620581,CD4_all,439447545415.4271,Null,null_model
21.08108633620581,CD4_all,502604198256.4241,Null,null_model
21.181086336205812,CD4_all,574838350949.8405,Null,null_model
21.281086336205814,CD4_all,657453896002.9912,Null,null_model
21.381086336205815,CD4_all,751942738136.8799,Null,null_model
21.481086336205816,CD4_all,860011358641.2937,Null,null_model
21.581086336205818,CD4_all,983611487204.0763,Null,null_model
21.68108633620582,CD4_all,1124975323311.016,Null,null_model
21.78108633620582,CD4_all,1286655857913.5764,Null,null_model
21.881086336205822,CD4_all,1471572989636.945,Null,null_model
21.981086336205824,CD4_all,1683066261922.6235,Null,null_model
22.081086336205825,CD4_all,1924955175328.551,Null,null_model
22.181086336205826,CD4_all,2201608166438.379,Null,null_model
22.281086336205828,CD4_all,2518021500194.087,Null,null_model
22.38108633620583,CD4_all,2879909500709.7056,Null,null_model
22.48108633620583,CD4_all,3293807750099.7993,Null,null_model
22.581086336205832,CD4_all,3767191119007.598,Null,null_model
22.681086336205833,CD4_all,4308608760394.593,Null,null_model
22.781086336205835,CD4_all,4927838504525.663,Null,null_model
22.881086336205836,CD4_all,5636063443472.934,Null,null_model
22.981086336205838,CD4_all,6446073894199.136,Null,null_model
23.08108633620584,CD4_all,7372498387610.612,Null,null_model
23.18108633620584,CD4_all,8432067855169.033,Null,null_model
23.281086336205842,CD4_all,9643917784187.943,Null,null_model
23.381086336205843,CD4_all,11029933798642.586,Null,null_model
23.481086336205845,CD4_all,12615146906572.514,Null,null_model
23.581086336205846,CD4_all,14428185552119.188,Null,null_model
23.681086336205848,CD4_all,16501792636114.498,Null,null_model
23.78108633620585,CD4_all,18873416842447.418,Null,null_model
23.88108633620585,CD4_all,21585888949374.77,Null,null_model
23.981086336205852,CD4_all,24688195339743.117,Null,null_model
24.081086336205853,CD4_all,28236362679470.195,Null,null_model
24.181086336205855,CD4_all,32294469741297.527,Null,null_model
24.281086336205856,CD4_all,36935804647029.37,Null,null_model
24.381086336205858,CD4_all,42244188427684.125,Null,null_model
24.48108633620586,CD4_all,48315488804633.625,Null,null_model
24.58108633620586,CD4_all,55259351530135.47,Null,null_model
24.681086336205862,CD4_all,63201180554717.57,Null,null_model
24.781086336205863,CD4_all,72284402782607.47,Null,null_model
24.881086336205865,CD4_all,82673058315968.66,Null,null_model
24.981086336205866,CD4_all,94554762966930.11,Null,null_model
25.081086336205868,CD4_all,108144096539433.62,Null,null_model
25.18108633620587,CD4_all,123686478072190.19,Null,null_model
25.28108633620587,CD4_all,141462598028399.94,Null,null_model
25.381086336205872,CD4_all,161793487476171.47,Null,null_model
25.481086336205873,CD4_all,185046315807424.56,Null,null_model
25.581086336205875,CD4_all,211641021700235.03,Null,null_model
25.681086336205876,CD4_all,242057897077690.4,Null,null_model
25.781086336205878,CD4_all,276846261027139.56,Null,null_model
