readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Area,,Null,thres,10.857142857142858,,1.5510204081632655,beta_p
Peaktime,,Null,thres,10.857142857142858,,1.5510204081632655,beta_p
Decay,,Null,thres,10.857142857142858,,1.5510204081632655,beta_p
Peak,,Null,thres,11.285714285714285,,1.6122448979591835,beta_p
Area,,Null,thres,11.285714285714285,,1.6122448979591835,beta_p
Peaktime,,Null,thres,11.285714285714285,,1.6122448979591835,beta_p
Decay,,Null,thres,11.285714285714285,,1.6122448979591835,beta_p
Peak,,Null,thres,11.714285714285715,,1.6734693877551021,beta_p
Area,,Null,thres,11.714285714285715,,1.6734693877551021,beta_p
Peaktime,,Null,thres,11.714285714285715,,1.6734693877551021,beta_p
Decay,,Null,thres,11.714285714285715,,1.6734693877551021,beta_p
Peak,,Null,thres,12.142857142857142,,1.7346938775510203,beta_p
Area,,Null,thres,12.142857142857142,,1.7346938775510203,beta_p
Peaktime,,Null,thres,12.142857142857142,,1.7346938775510203,beta_p
Decay,,Null,thres,12.142857142857142,,1.7346938775510203,beta_p
Peak,,Null,thres,12.571428571428571,,1.7959183673469388,beta_p
Area,,Null,thres,12.571428571428571,,1.7959183673469388,beta_p
Peaktime,,Null,thres,12.571428571428571,,1.7959183673469388,beta_p
Decay,,Null,thres,12.571428571428571,,1.7959183673469388,beta_p
Peak,,Null,thres,13.0,,1.8571428571428572,beta_p
Area,,Null,thres,13.0,,1.8571428571428572,beta_p
Peaktime,,Null,thres,13.0,,1.8571428571428572,beta_p
Decay,,Null,thres,13.0,,1.8571428571428572,beta_p
Peak,,Null,thres,13.428571428571427,,1.9183673469387752,beta_p
Area,,Null,thres,13.428571428571427,,1.9183673469387752,beta_p
Peaktime,,Null,thres,13.428571428571427,,1.9183673469387752,beta_p
Decay,,Null,thres,13.428571428571427,,1.9183673469387752,beta_p
Peak,,Null,thres,13.857142857142858,,1.9795918367346939,beta_p
Area,,Null,thres,13.857142857142858,,1.9795918367346939,beta_p
Peaktime,,Null,thres,13.857142857142858,,1.9795918367346939,beta_p
Decay,,Null,thres,13.857142857142858,,1.9795918367346939,beta_p
Peak,,Null,thres,14.285714285714285,,2.0408163265306123,beta_p
Area,,Null,thres,14.285714285714285,,2.0408163265306123,beta_p
Peaktime,,Null,thres,14.285714285714285,,2.0408163265306123,beta_p
Decay,,Null,thres,14.285714285714285,,2.0408163265306123,beta_p
Peak,,Null,thres,14.714285714285714,,2.1020408163265305,beta_p
Area,,Null,thres,14.714285714285714,,2.1020408163265305,beta_p
Peaktime,,Null,thres,14.714285714285714,,2.1020408163265305,beta_p
Decay,,Null,thres,14.714285714285714,,2.1020408163265305,beta_p
Peak,,Null,thres,15.142857142857142,,2.1632653061224487,beta_p
Area,,Null,thres,15.142857142857142,,2.1632653061224487,beta_p
Peaktime,,Null,thres,15.142857142857142,,2.1632653061224487,beta_p
Decay,,Null,thres,15.142857142857142,,2.1632653061224487,beta_p
Peak,,Null,thres,15.571428571428571,,2.2244897959183674,beta_p
Area,,Null,thres,15.571428571428571,,2.2244897959183674,beta_p
Peaktime,,Null,thres,15.571428571428571,,2.2244897959183674,beta_p
Decay,,Null,thres,15.571428571428571,,2.2244897959183674,beta_p
Peak,,Null,thres,16.0,,2.2857142857142856,beta_p
Area,,Null,thres,16.0,,2.2857142857142856,beta_p
Peaktime,,Null,thres,16.0,,2.2857142857142856,beta_p
Decay,,Null,thres,16.0,,2.2857142857142856,beta_p
Peak,,Null,thres,16.42857142857143,,2.3469387755102042,beta_p
Area,,Null,thres,16.42857142857143,,2.3469387755102042,beta_p
Peaktime,,Null,thres,16.42857142857143,,2.3469387755102042,beta_p
Decay,,Null,thres,16.42857142857143,,2.3469387755102042,beta_p
Peak,,Null,thres,16.857142857142854,,2.408163265306122,beta_p
Area,,Null,thres,16.857142857142854,,2.408163265306122,beta_p
Peaktime,,Null,thres,16.857142857142854,,2.408163265306122,beta_p
