readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peak,0.8899461955304664,Null,thres,0.7,0.0,1.0,beta_p
Area,5.094337489271212,Null,thres,0.7,0.0,1.0,beta_p
Peaktime,2.5999669076700265,Null,thres,0.7,0.0,1.0,beta_p
Decay,19.95676738250492,Null,thres,0.7,0.0,1.0,beta_p
Peak,0.9035787692631859,Null,thres,0.8204716082734361,0.021932257074572577,1.1721022975334803,beta_p
Area,5.446179002204387,Null,thres,0.8204716082734361,0.09634986259176555,1.1721022975334803,beta_p
Peaktime,2.6000170107075378,Null,thres,0.8204716082734361,2.7801395114977727e-05,1.1721022975334803,beta_p
Decay,19.957620532124054,Null,thres,0.8204716082734361,6.167373667243519e-05,1.1721022975334803,beta_p
Peak,0.9197027024304644,Null,thres,0.961676657118284,0.04744946350609253,1.3738237958832629,beta_p
Area,5.9295531427208354,Null,thres,0.961676657118284,0.21902884754592128,1.3738237958832629,beta_p
Peaktime,2.6001450433630438,Null,thres,0.961676657118284,9.884228779745599e-05,1.3738237958832629,beta_p
Decay,19.921871150384867,Null,thres,0.961676657118284,-0.0025248923096483494,1.3738237958832629,beta_p
Peak,0.9388168463277666,Null,thres,1.1271834192926575,0.07712561402513186,1.6102620275609394,beta_p
Area,6.61002344166152,Null,thres,1.1271834192926575,0.37576084976209106,1.6102620275609394,beta_p
Peaktime,2.600463428121047,Null,thres,1.1271834192926575,0.00027548781478087725,1.6102620275609394,beta_p
Decay,19.912759642787197,Null,thres,1.1271834192926575,-0.003184877191831786,1.6102620275609394,beta_p
Peak,0.9615542859695262,Null,thres,1.321174275494568,0.11165019325424155,1.8873918221350972,beta_p
Area,7.598055525970505,Null,thres,1.321174275494568,0.5767357168130065,1.8873918221350972,beta_p
Peaktime,2.6012317598528405,Null,thres,1.321174275494568,0.0007016828712849099,1.8873918221350972,beta_p
Decay,19.95627776736231,Null,thres,1.321174275494568,-3.5395211544135666e-05,1.8873918221350972,beta_p
Peak,0.982888332690754,Null,thres,1.5,0.1433094031949592,2.142857142857143,beta_p
Area,8.724194605434302,Null,thres,1.5,0.7761274133539106,2.142857142857143,beta_p
Peaktime,2.6025398656655234,Null,thres,1.5,0.0014270020991358422,2.142857142857143,beta_p
Decay,19.96591585371166,Null,thres,1.5,0.0006612007612118641,2.142857142857143,beta_p
Peak,0.9865813868709811,Null,thres,1.530612244897959,0.14871995319564513,2.186588921282799,beta_p
Area,8.941571672388164,Null,thres,1.530612244897959,0.8116338998690296,2.186588921282799,beta_p
Peaktime,2.6028407922082377,Null,thres,1.530612244897959,0.001593808432760124,2.186588921282799,beta_p
Decay,19.966643585360924,Null,thres,1.530612244897959,0.0007137841596394635,2.186588921282799,beta_p
Peak,0.9887515774417012,Null,thres,1.5485514037493142,0.15188997515186722,2.212216291070449,beta_p
Area,9.072612470988119,Null,thres,1.5485514037493142,0.832623498231627,2.212216291070449,beta_p
Peaktime,2.6030292733951965,Null,thres,1.5485514037493142,0.0016982754557239392,2.212216291070449,beta_p
Decay,19.966862408698727,Null,thres,1.5485514037493142,0.0007295952103561113,2.212216291070449,beta_p
Peak,0.9902874415636186,Null,thres,1.5612244897959184,0.15412922761301626,2.230320699708455,beta_p
Area,9.166857090321283,Null,thres,1.5612244897959184,0.8475326439764138,2.230320699708455,beta_p
Peaktime,2.6031680455328488,Null,thres,1.5612244897959184,0.0017751860538390081,2.230320699708455,beta_p
Decay,19.966926972198554,Null,thres,1.5612244897959184,0.0007342602042105108,2.230320699708455,beta_p
Peak,0.9940069223354716,Null,thres,1.5918367346938775,0.1595377827615112,2.2740524781341107,beta_p
Area,9.400368172288733,Null,thres,1.5918367346938775,0.8838227237761106,2.2740524781341107,beta_p
Peaktime,2.6035232028959685,Null,thres,1.5918367346938775,0.001972003473138494,2.2740524781341107,beta_p
Decay,19.966785722529018,Null,thres,1.5918367346938775,0.0007240542812437133,2.2740524781341107,beta_p
Peak,0.9977402714857558,Null,thres,1.6224489795918366,0.1649461906453876,2.317784256559767,beta_p
Area,9.642438511291306,Null,thres,1.6224489795918366,0.9205035026586964,2.317784256559767,beta_p
Peaktime,2.6039078977278014,Null,thres,1.6224489795918366,0.00218515937147945,2.317784256559767,beta_p
Decay,19.96624409210308,Null,thres,1.6224489795918366,0.0006849183813047039,2.317784256559767,beta_p
Peak,1.0014879482799794,Null,thres,1.653061224489796,0.17035503892545747,2.361516034985423,beta_p
Area,9.893418636198447,Null,thres,1.653061224489796,0.9575745870328539,2.361516034985423,beta_p
Peaktime,2.6043238219374625,Null,thres,1.653061224489796,0.0024155837566593474,2.361516034985423,beta_p
Decay,19.965329335868272,Null,thres,1.653061224489796,0.0006188195942789611,2.361516034985423,beta_p
Peak,1.0052504292040971,Null,thres,1.683673469387755,0.17576493090951686,2.4052478134110786,beta_p
Area,10.151460267903579,Null,thres,1.683673469387755,0.9947208277875207,2.4052478134110786,beta_p
Peaktime,2.6047727285918967,Null,thres,1.683673469387755,0.0026642393150637226,2.4052478134110786,beta_p
Decay,19.95654909127034,Null,thres,1.683673469387755,-1.5780581992527418e-05,2.4052478134110786,beta_p
Peak,1.009028208242783,Null,thres,1.7142857142857142,0.18117648557103705,2.4489795918367347,beta_p
Area,10.42138585864348,Null,thres,1.7142857142857142,1.0325806996714204,2.4489795918367347,beta_p
Peaktime,2.6052564350069387,Null,thres,1.7142857142857142,0.002932122978022015,2.4489795918367347,beta_p
Decay,19.95542875684566,Null,thres,1.7142857142857142,-9.677385800596305e-05,2.4489795918367347,beta_p
