time,species,value,name,model,param_value,run_ID
26.060606060606062,CD4_all,96.82169170076236,IL2,il2_prolif,0.05,0
26.666666666666668,CD4_all,83.71544556629728,IL2,il2_prolif,0.05,0
27.272727272727273,CD4_all,72.38281808896228,IL2,il2_prolif,0.05,0
27.87878787878788,CD4_all,62.58430027453596,IL2,il2_prolif,0.05,0
28.484848484848484,CD4_all,54.112212460408365,IL2,il2_prolif,0.05,0
29.090909090909093,CD4_all,46.786997990994244,IL2,il2_prolif,0.05,0
29.6969696969697,CD4_all,40.45340420682512,IL2,il2_prolif,0.05,0
30.303030303030305,CD4_all,34.9771939022093,IL2,il2_prolif,0.05,0
30.90909090909091,CD4_all,30.242302625436153,IL2,il2_prolif,0.05,0
31.515151515151516,CD4_all,26.14837765770313,IL2,il2_prolif,0.05,0
32.121212121212125,CD4_all,22.608650390658607,IL2,il2_prolif,0.05,0
32.72727272727273,CD4_all,19.54809903947244,IL2,il2_prolif,0.05,0
33.333333333333336,CD4_all,16.901856984170273,IL2,il2_prolif,0.05,0
33.93939393939394,CD4_all,14.613838775998587,IL2,il2_prolif,0.05,0
34.54545454545455,CD4_all,12.635551600622113,IL2,il2_prolif,0.05,0
35.151515151515156,CD4_all,10.925066673114221,IL2,il2_prolif,0.05,0
35.75757575757576,CD4_all,9.446131491349067,IL2,il2_prolif,0.05,0
36.36363636363637,CD4_all,8.16740102503045,IL2,il2_prolif,0.05,0
36.96969696969697,CD4_all,7.061773266820539,IL2,il2_prolif,0.05,0
37.57575757575758,CD4_all,6.105815292968338,IL2,il2_prolif,0.05,0
38.18181818181818,CD4_all,5.279266109195772,IL2,il2_prolif,0.05,0
38.78787878787879,CD4_all,4.5646075383768805,IL2,il2_prolif,0.05,0
39.3939393939394,CD4_all,3.9466929258747774,IL2,il2_prolif,0.05,0
40.0,CD4_all,3.412425882003545,IL2,il2_prolif,0.05,0
40.60606060606061,CD4_all,2.950483013398695,IL2,il2_prolif,0.05,0
41.21212121212121,CD4_all,2.5510737361683,IL2,il2_prolif,0.05,0
41.81818181818182,CD4_all,2.2057327971997682,IL2,il2_prolif,0.05,0
42.42424242424242,CD4_all,1.9071409612706214,IL2,il2_prolif,0.05,0
43.03030303030303,CD4_all,1.6489697364816016,IL2,il2_prolif,0.05,0
43.63636363636364,CD4_all,1.4257473552841191,IL2,il2_prolif,0.05,0
44.24242424242424,CD4_all,1.2327427835113078,IL2,il2_prolif,0.05,0
44.84848484848485,CD4_all,1.0658653857774039,IL2,il2_prolif,0.05,0
45.45454545454545,CD4_all,0.9215783219370584,IL2,il2_prolif,0.05,0
46.06060606060606,CD4_all,0.7968235167273565,IL2,il2_prolif,0.05,0
46.66666666666667,CD4_all,0.6889568652506248,IL2,il2_prolif,0.05,0
47.27272727272727,CD4_all,0.595692216503078,IL2,il2_prolif,0.05,0
47.87878787878788,CD4_all,0.5150528757633096,IL2,il2_prolif,0.05,0
48.484848484848484,CD4_all,0.4453297474350119,IL2,il2_prolif,0.05,0
49.09090909090909,CD4_all,0.3850450994396945,IL2,il2_prolif,0.05,0
49.696969696969695,CD4_all,0.33292122951395364,IL2,il2_prolif,0.05,0
50.303030303030305,CD4_all,0.287853412372455,IL2,il2_prolif,0.05,0
50.909090909090914,CD4_all,0.24888646205639225,IL2,il2_prolif,0.05,0
51.515151515151516,CD4_all,0.21519449801856166,IL2,il2_prolif,0.05,0
52.121212121212125,CD4_all,0.18606344542278264,IL2,il2_prolif,0.05,0
52.72727272727273,CD4_all,0.16087423915581284,IL2,il2_prolif,0.05,0
53.333333333333336,CD4_all,0.13909474746175748,IL2,il2_prolif,0.05,0
53.93939393939394,CD4_all,0.12026547771373992,IL2,il2_prolif,0.05,0
54.54545454545455,CD4_all,0.10398506609488313,IL2,il2_prolif,0.05,0
55.151515151515156,CD4_all,0.08990852237224604,IL2,il2_prolif,0.05,0
55.75757575757576,CD4_all,0.07773753216948134,IL2,il2_prolif,0.05,0
56.36363636363637,CD4_all,0.06721413957728756,IL2,il2_prolif,0.05,0
56.96969696969697,CD4_all,0.058115306653009464,IL2,il2_prolif,0.05,0
57.57575757575758,CD4_all,0.05024819024577486,IL2,il2_prolif,0.05,0
58.18181818181819,CD4_all,0.04344605203534968,IL2,il2_prolif,0.05,0
58.78787878787879,CD4_all,0.0375647244260014,IL2,il2_prolif,0.05,0
59.3939393939394,CD4_all,0.032479557228462894,IL2,il2_prolif,0.05,0
0.0,CD4_all,50.0,IL2,il2_prolif,0.05,1
0.6060606060606061,CD4_all,50.01017287961217,IL2,il2_prolif,0.05,1
1.2121212121212122,CD4_all,62.01636944924999,IL2,il2_prolif,0.05,1
1.8181818181818183,CD4_all,143.33361782811366,IL2,il2_prolif,0.05,1
2.4242424242424243,CD4_all,331.0478500541227,IL2,il2_prolif,0.05,1
3.0303030303030303,CD4_all,747.6244219207617,IL2,il2_prolif,0.05,1
3.6363636363636367,CD4_all,1686.4011492715636,IL2,il2_prolif,0.05,1
4.242424242424242,CD4_all,3803.968934955513,IL2,il2_prolif,0.05,1
4.848484848484849,CD4_all,8587.612987835224,IL2,il2_prolif,0.05,1
5.454545454545455,CD4_all,13599.103172207855,IL2,il2_prolif,0.05,1
6.0606060606060606,CD4_all,11758.525045630706,IL2,il2_prolif,0.05,1
6.666666666666667,CD4_all,10166.764029916163,IL2,il2_prolif,0.05,1
7.272727272727273,CD4_all,8790.480948935854,IL2,il2_prolif,0.05,1
7.878787878787879,CD4_all,7600.5064074519705,IL2,il2_prolif,0.05,1
8.484848484848484,CD4_all,6571.619689643588,IL2,il2_prolif,0.05,1
9.090909090909092,CD4_all,5682.014206419558,IL2,il2_prolif,0.05,1
9.696969696969697,CD4_all,4912.835294433803,IL2,il2_prolif,0.05,1
10.303030303030303,CD4_all,4247.780760911412,IL2,il2_prolif,0.05,1
10.90909090909091,CD4_all,3672.7552037832406,IL2,il2_prolif,0.05,1
11.515151515151516,CD4_all,3175.5713268268137,IL2,il2_prolif,0.05,1
12.121212121212121,CD4_all,2745.6916381061865,IL2,il2_prolif,0.05,1
12.727272727272728,CD4_all,2374.005114591105,IL2,il2_prolif,0.05,1
13.333333333333334,CD4_all,2052.634099893204,IL2,il2_prolif,0.05,1
13.93939393939394,CD4_all,1774.7673424146178,IL2,il2_prolif,0.05,1
14.545454545454547,CD4_all,1534.5156352590493,IL2,il2_prolif,0.05,1
15.151515151515152,CD4_all,1326.7869982861796,IL2,il2_prolif,0.05,1
15.757575757575758,CD4_all,1147.1787568734744,IL2,il2_prolif,0.05,1
16.363636363636363,CD4_all,991.8842299632859,IL2,il2_prolif,0.05,1
16.96969696969697,CD4_all,857.6120501909336,IL2,il2_prolif,0.05,1
17.575757575757578,CD4_all,741.5164052550318,IL2,il2_prolif,0.05,1
18.181818181818183,CD4_all,641.1367227634596,IL2,il2_prolif,0.05,1
18.78787878787879,CD4_all,554.3455200218854,IL2,il2_prolif,0.05,1
19.393939393939394,CD4_all,479.3033134088698,IL2,il2_prolif,0.05,1
20.0,CD4_all,414.4196317057505,IL2,il2_prolif,0.05,1
20.606060606060606,CD4_all,358.3193070839566,IL2,il2_prolif,0.05,1
21.21212121212121,CD4_all,309.8133293089493,IL2,il2_prolif,0.05,1
21.81818181818182,CD4_all,267.8736454344194,IL2,il2_prolif,0.05,1
22.424242424242426,CD4_all,231.6113708824995,IL2,il2_prolif,0.05,1
23.03030303030303,CD4_all,200.2579501078715,IL2,il2_prolif,0.05,1
23.636363636363637,CD4_all,173.1488675581885,IL2,il2_prolif,0.05,1
24.242424242424242,CD4_all,149.70956369510918,IL2,il2_prolif,0.05,1
24.848484848484848,CD4_all,129.4432575750877,IL2,il2_prolif,0.05,1
25.454545454545457,CD4_all,111.9204178973634,IL2,il2_prolif,0.05,1
26.060606060606062,CD4_all,96.76965936169474,IL2,il2_prolif,0.05,1
26.666666666666668,CD4_all,83.66987188057654,IL2,il2_prolif,0.05,1
27.272727272727273,CD4_all,72.34341344256285,IL2,il2_prolif,0.05,1
27.87878787878788,CD4_all,62.55022636046668,IL2,il2_prolif,0.05,1
28.484848484848484,CD4_all,54.082751558218554,IL2,il2_prolif,0.05,1
29.090909090909093,CD4_all,46.76152541349442,IL2,il2_prolif,0.05,1
29.6969696969697,CD4_all,40.431379530785925,IL2,il2_prolif,0.05,1
30.303030303030305,CD4_all,34.958150993131184,IL2,il2_prolif,0.05,1
30.90909090909091,CD4_all,30.225837512367654,IL2,il2_prolif,0.05,1
31.515151515151516,CD4_all,26.13414134343733,IL2,il2_prolif,0.05,1
32.121212121212125,CD4_all,22.596341397819614,IL2,il2_prolif,0.05,1
32.72727272727273,CD4_all,19.53745617302349,IL2,il2_prolif,0.05,1
33.333333333333336,CD4_all,16.8926549232252,IL2,il2_prolif,0.05,1
33.93939393939394,CD4_all,14.605882450216367,IL2,il2_prolif,0.05,1
34.54545454545455,CD4_all,12.628672228779935,IL2,il2_prolif,0.05,1
35.151515151515156,CD4_all,10.919118652120176,IL2,il2_prolif,0.05,1
35.75757575757576,CD4_all,9.440988629064368,IL2,il2_prolif,0.05,1
36.36363636363637,CD4_all,8.162954337002294,IL2,il2_prolif,0.05,1
36.96969696969697,CD4_all,7.057928571384546,IL2,il2_prolif,0.05,1
37.57575757575758,CD4_all,6.102491006170155,IL2,il2_prolif,0.05,1
38.18181818181818,CD4_all,5.276391863568435,IL2,il2_prolif,0.05,1
38.78787878787879,CD4_all,4.562122391243981,IL2,il2_prolif,0.05,1
39.3939393939394,CD4_all,3.944544166805559,IL2,il2_prolif,0.05,1
40.0,CD4_all,3.410568027989981,IL2,il2_prolif,0.05,1
40.60606060606061,CD4_all,2.948876643599103,IL2,il2_prolif,0.05,1
41.21212121212121,CD4_all,2.5496848218568866,IL2,il2_prolif,0.05,1
41.81818181818182,CD4_all,2.2045319122129943,IL2,il2_prolif,0.05,1
42.42424242424242,CD4_all,1.9061026244925963,IL2,il2_prolif,0.05,1
43.03030303030303,CD4_all,1.648071971501459,IL2,il2_prolif,0.05,1
43.63636363636364,CD4_all,1.4249711225144415,IL2,il2_prolif,0.05,1
44.24242424242424,CD4_all,1.2320716224536126,IL2,il2_prolif,0.05,1
44.84848484848485,CD4_all,1.0652850878070088,IL2,il2_prolif,0.05,1
45.45454545454545,CD4_all,0.9210765738378256,IL2,il2_prolif,0.05,1
46.06060606060606,CD4_all,0.7963896917570702,IL2,il2_prolif,0.05,1
46.66666666666667,CD4_all,0.6885817706647099,IL2,il2_prolif,0.05,1
47.27272727272727,CD4_all,0.5953678936624892,IL2,il2_prolif,0.05,1
47.87878787878788,CD4_all,0.514772460648592,IL2,il2_prolif,0.05,1
48.484848484848484,CD4_all,0.44508729194156715,IL2,il2_prolif,0.05,1
49.09090909090909,CD4_all,0.3848354635630163,IL2,il2_prolif,0.05,1
49.696969696969695,CD4_all,0.33273997441338177,IL2,il2_prolif,0.05,1
50.303030303030305,CD4_all,0.2876966917658793,IL2,il2_prolif,0.05,1
50.909090909090914,CD4_all,0.24875095771671468,IL2,il2_prolif,0.05,1
51.515151515151516,CD4_all,0.2150773377848039,IL2,il2_prolif,0.05,1
52.121212121212125,CD4_all,0.18596214303119776,IL2,il2_prolif,0.05,1
52.72727272727273,CD4_all,0.16078829731988675,IL2,il2_prolif,0.05,1
53.333333333333336,CD4_all,0.13902225401962046,IL2,il2_prolif,0.05,1
53.93939393939394,CD4_all,0.12020269865721928,IL2,il2_prolif,0.05,1
54.54545454545455,CD4_all,0.10393076164224616,IL2,il2_prolif,0.05,1
55.151515151515156,CD4_all,0.08986156940273833,IL2,il2_prolif,0.05,1
55.75757575757576,CD4_all,0.07769693606331853,IL2,il2_prolif,0.05,1
56.36363636363637,CD4_all,0.06717903845746756,IL2,il2_prolif,0.05,1
56.96969696969697,CD4_all,0.058084957249979835,IL2,il2_prolif,0.05,1
57.57575757575758,CD4_all,0.05022194957465498,IL2,il2_prolif,0.05,1
58.18181818181819,CD4_all,0.043423363171869,IL2,il2_prolif,0.05,1
58.78787878787879,CD4_all,0.03754510727878672,IL2,il2_prolif,0.05,1
59.3939393939394,CD4_all,0.03246259556195025,IL2,il2_prolif,0.05,1
0.0,CD4_all,50.0,IL2,il2_prolif,0.05,2
0.6060606060606061,CD4_all,50.01017287961217,IL2,il2_prolif,0.05,2
1.2121212121212122,CD4_all,62.01636944924999,IL2,il2_prolif,0.05,2
1.8181818181818183,CD4_all,143.33361782811366,IL2,il2_prolif,0.05,2
2.4242424242424243,CD4_all,331.0478500541227,IL2,il2_prolif,0.05,2
3.0303030303030303,CD4_all,747.6244219207617,IL2,il2_prolif,0.05,2
3.6363636363636367,CD4_all,1686.4011492715636,IL2,il2_prolif,0.05,2
4.242424242424242,CD4_all,3803.9689349555233,IL2,il2_prolif,0.05,2
4.848484848484849,CD4_all,8582.673315325575,IL2,il2_prolif,0.05,2
5.454545454545455,CD4_all,14549.660276732879,IL2,il2_prolif,0.05,2
6.0606060606060606,CD4_all,12579.913057289998,IL2,il2_prolif,0.05,2
6.666666666666667,CD4_all,10876.961523729984,IL2,il2_prolif,0.05,2
7.272727272727273,CD4_all,9404.538423026126,IL2,il2_prolif,0.05,2
7.878787878787879,CD4_all,8131.43843391272,IL2,il2_prolif,0.05,2
8.484848484848484,CD4_all,7030.679030321339,IL2,il2_prolif,0.05,2
9.090909090909092,CD4_all,6078.930290481991,IL2,il2_prolif,0.05,2
9.696969696969697,CD4_all,5256.020560649292,IL2,il2_prolif,0.05,2
10.303030303030303,CD4_all,4544.508805107907,IL2,il2_prolif,0.05,2
10.90909090909091,CD4_all,3929.314969989403,IL2,il2_prolif,0.05,2
11.515151515151516,CD4_all,3397.400414890865,IL2,il2_prolif,0.05,2
12.121212121212121,CD4_all,2937.4915403392115,IL2,il2_prolif,0.05,2
12.727272727272728,CD4_all,2539.840906976093,IL2,il2_prolif,0.05,2
13.333333333333334,CD4_all,2196.0205652872405,IL2,il2_prolif,0.05,2
13.93939393939394,CD4_all,1898.743464570214,IL2,il2_prolif,0.05,2
14.545454545454547,CD4_all,1641.7090586076515,IL2,il2_prolif,0.05,2
15.151515151515152,CD4_all,1419.4793717235743,IL2,il2_prolif,0.05,2
15.757575757575758,CD4_all,1227.323664782425,IL2,il2_prolif,0.05,2
16.363636363636363,CD4_all,1061.179876270011,IL2,il2_prolif,0.05,2
16.96969696969697,CD4_all,917.5270978249392,IL2,il2_prolif,0.05,2
17.575757575757578,CD4_all,793.3207065780936,IL2,il2_prolif,0.05,2
18.181818181818183,CD4_all,685.9282334830812,IL2,il2_prolif,0.05,2
18.78787878787879,CD4_all,593.0735673095094,IL2,il2_prolif,0.05,2
19.393939393939394,CD4_all,512.7887132724281,IL2,il2_prolif,0.05,2
20.0,CD4_all,443.37208561894766,IL2,il2_prolif,0.05,2
20.606060606060606,CD4_all,383.35280607090584,IL2,il2_prolif,0.05,2
21.21212121212121,CD4_all,331.4577633580093,IL2,il2_prolif,0.05,2
21.81818181818182,CD4_all,286.5874989172109,IL2,il2_prolif,0.05,2
22.424242424242426,CD4_all,247.7919147009318,IL2,il2_prolif,0.05,2
23.03030303030303,CD4_all,214.2481204562688,IL2,il2_prolif,0.05,2
23.636363636363637,CD4_all,185.2451771092035,IL2,il2_prolif,0.05,2
24.242424242424242,CD4_all,160.16838593409057,IL2,il2_prolif,0.05,2
24.848484848484848,CD4_all,138.4862604898186,IL2,il2_prolif,0.05,2
25.454545454545457,CD4_all,119.73926209811077,IL2,il2_prolif,0.05,2
26.060606060606062,CD4_all,103.53006021713188,IL2,il2_prolif,0.05,2
26.666666666666668,CD4_all,89.51511125888636,IL2,il2_prolif,0.05,2
27.272727272727273,CD4_all,77.39737815247615,IL2,il2_prolif,0.05,2
27.87878787878788,CD4_all,66.92003200911888,IL2,il2_prolif,0.05,2
28.484848484848484,CD4_all,57.86101262853836,IL2,il2_prolif,0.05,2
29.090909090909093,CD4_all,50.02832056495659,IL2,il2_prolif,0.05,2
29.6969696969697,CD4_all,43.25594590756271,IL2,il2_prolif,0.05,2
30.303030303030305,CD4_all,37.40035338534456,IL2,il2_prolif,0.05,2
30.90909090909091,CD4_all,32.337437161303804,IL2,il2_prolif,0.05,2
31.515151515151516,CD4_all,27.959891829282814,IL2,il2_prolif,0.05,2
32.121212121212125,CD4_all,24.174938649858838,IL2,il2_prolif,0.05,2
32.72727272727273,CD4_all,20.902357490867885,IL2,il2_prolif,0.05,2
33.333333333333336,CD4_all,18.086785435400976,IL2,il2_prolif,0.05,2
33.93939393939394,CD4_all,15.642235470523389,IL2,il2_prolif,0.05,2
34.54545454545455,CD4_all,13.524693951499211,IL2,il2_prolif,0.05,2
35.151515151515156,CD4_all,11.693850523554428,IL2,il2_prolif,0.05,2
35.75757575757576,CD4_all,10.110844697409016,IL2,il2_prolif,0.05,2
36.36363636363637,CD4_all,8.742131410945843,IL2,il2_prolif,0.05,2
36.96969696969697,CD4_all,7.558702681818212,IL2,il2_prolif,0.05,2
37.57575757575758,CD4_all,6.535478417350021,IL2,il2_prolif,0.05,2
38.18181818181818,CD4_all,5.650768344980145,IL2,il2_prolif,0.05,2
38.78787878787879,CD4_all,4.885819660921706,IL2,il2_prolif,0.05,2
39.3939393939394,CD4_all,4.224422284359767,IL2,il2_prolif,0.05,2
40.0,CD4_all,3.6525589850419298,IL2,il2_prolif,0.05,2
40.60606060606061,CD4_all,3.158110386312428,IL2,il2_prolif,0.05,2
41.21212121212121,CD4_all,2.7305298095791253,IL2,il2_prolif,0.05,2
41.81818181818182,CD4_all,2.3608985604346664,IL2,il2_prolif,0.05,2
42.42424242424242,CD4_all,2.0413027593764173,IL2,il2_prolif,0.05,2
43.03030303030303,CD4_all,1.76496988450083,IL2,il2_prolif,0.05,2
43.63636363636364,CD4_all,1.5260444671839724,IL2,il2_prolif,0.05,2
44.24242424242424,CD4_all,1.3194625865791914,IL2,il2_prolif,0.05,2
44.84848484848485,CD4_all,1.1408458660195715,IL2,il2_prolif,0.05,2
45.45454545454545,CD4_all,0.9864085737399773,IL2,il2_prolif,0.05,2
46.06060606060606,CD4_all,0.8528567486583808,IL2,il2_prolif,0.05,2
46.66666666666667,CD4_all,0.7374064683578744,IL2,il2_prolif,0.05,2
47.27272727272727,CD4_all,0.637583452417148,IL2,il2_prolif,0.05,2
47.87878787878788,CD4_all,0.5512732317307664,IL2,il2_prolif,0.05,2
48.484848484848484,CD4_all,0.4766469227190072,IL2,il2_prolif,0.05,2
49.09090909090909,CD4_all,0.4121228416435802,IL2,il2_prolif,0.05,2
49.696969696969695,CD4_all,0.3563334378156255,IL2,il2_prolif,0.05,2
50.303030303030305,CD4_all,0.30809628875882666,IL2,il2_prolif,0.05,2
50.909090909090914,CD4_all,0.26638904483366055,IL2,il2_prolif,0.05,2
51.515151515151516,CD4_all,0.23032774262747877,IL2,il2_prolif,0.05,2
52.121212121212125,CD4_all,0.19914808822206911,IL2,il2_prolif,0.05,2
52.72727272727273,CD4_all,0.17218925040981914,IL2,il2_prolif,0.05,2
53.333333333333336,CD4_all,0.14887985075687254,IL2,il2_prolif,0.05,2
53.93939393939394,CD4_all,0.12872586454659318,IL2,il2_prolif,0.05,2
54.54545454545455,CD4_all,0.11130013962144247,IL2,il2_prolif,0.05,2
55.151515151515156,CD4_all,0.09623334865347868,IL2,il2_prolif,0.05,2
55.75757575757576,CD4_all,0.08320616241509779,IL2,il2_prolif,0.05,2
56.36363636363637,CD4_all,0.07194247631541795,IL2,il2_prolif,0.05,2
56.96969696969697,CD4_all,0.06220356467032939,IL2,il2_prolif,0.05,2
57.57575757575758,CD4_all,0.0537830177501961,IL2,il2_prolif,0.05,2
58.18181818181819,CD4_all,0.04650236663507612,IL2,il2_prolif,0.05,2
58.78787878787879,CD4_all,0.04020730356034742,IL2,il2_prolif,0.05,2
59.3939393939394,CD4_all,0.034764408156769566,IL2,il2_prolif,0.05,2
0.0,CD4_all,50.0,IL2,il2_prolif,0.05,3
0.6060606060606061,CD4_all,50.01017287961217,IL2,il2_prolif,0.05,3
1.2121212121212122,CD4_all,62.01636944924999,IL2,il2_prolif,0.05,3
1.8181818181818183,CD4_all,143.33361782811366,IL2,il2_prolif,0.05,3
2.4242424242424243,CD4_all,331.0478500541227,IL2,il2_prolif,0.05,3
3.0303030303030303,CD4_all,747.6244219207617,IL2,il2_prolif,0.05,3
3.6363636363636367,CD4_all,1686.4011492715636,IL2,il2_prolif,0.05,3
4.242424242424242,CD4_all,3803.968934955513,IL2,il2_prolif,0.05,3
4.848484848484849,CD4_all,8587.612987835224,IL2,il2_prolif,0.05,3
5.454545454545455,CD4_all,13599.103172207855,IL2,il2_prolif,0.05,3
6.0606060606060606,CD4_all,11758.525045630706,IL2,il2_prolif,0.05,3
6.666666666666667,CD4_all,10166.764029916163,IL2,il2_prolif,0.05,3
7.272727272727273,CD4_all,8790.480948935854,IL2,il2_prolif,0.05,3
7.878787878787879,CD4_all,7600.5064074519705,IL2,il2_prolif,0.05,3
8.484848484848484,CD4_all,6571.619689643588,IL2,il2_prolif,0.05,3
9.090909090909092,CD4_all,5682.014206419558,IL2,il2_prolif,0.05,3
9.696969696969697,CD4_all,4912.835294433803,IL2,il2_prolif,0.05,3
10.303030303030303,CD4_all,4247.780760911412,IL2,il2_prolif,0.05,3
10.90909090909091,CD4_all,3672.7552037832406,IL2,il2_prolif,0.05,3
11.515151515151516,CD4_all,3175.5713268268137,IL2,il2_prolif,0.05,3
12.121212121212121,CD4_all,2745.6916381061865,IL2,il2_prolif,0.05,3
12.727272727272728,CD4_all,2374.005114591105,IL2,il2_prolif,0.05,3
13.333333333333334,CD4_all,2052.634099893204,IL2,il2_prolif,0.05,3
13.93939393939394,CD4_all,1774.7673424146178,IL2,il2_prolif,0.05,3
14.545454545454547,CD4_all,1534.5156352590493,IL2,il2_prolif,0.05,3
15.151515151515152,CD4_all,1326.7869982861796,IL2,il2_prolif,0.05,3
15.757575757575758,CD4_all,1147.1787568734744,IL2,il2_prolif,0.05,3
16.363636363636363,CD4_all,991.8842299632859,IL2,il2_prolif,0.05,3
16.96969696969697,CD4_all,857.6120501909336,IL2,il2_prolif,0.05,3
17.575757575757578,CD4_all,741.5164052550318,IL2,il2_prolif,0.05,3
18.181818181818183,CD4_all,641.1367227634596,IL2,il2_prolif,0.05,3
18.78787878787879,CD4_all,554.3455200218854,IL2,il2_prolif,0.05,3
19.393939393939394,CD4_all,479.3033134088698,IL2,il2_prolif,0.05,3
20.0,CD4_all,414.4196317057505,IL2,il2_prolif,0.05,3
20.606060606060606,CD4_all,358.3193070839566,IL2,il2_prolif,0.05,3
21.21212121212121,CD4_all,309.8133293089493,IL2,il2_prolif,0.05,3
21.81818181818182,CD4_all,267.8736454344194,IL2,il2_prolif,0.05,3
22.424242424242426,CD4_all,231.6113708824995,IL2,il2_prolif,0.05,3
23.03030303030303,CD4_all,200.2579501078715,IL2,il2_prolif,0.05,3
23.636363636363637,CD4_all,173.1488675581885,IL2,il2_prolif,0.05,3
24.242424242424242,CD4_all,149.70956369510918,IL2,il2_prolif,0.05,3
24.848484848484848,CD4_all,129.4432575750877,IL2,il2_prolif,0.05,3
25.454545454545457,CD4_all,111.9204178973634,IL2,il2_prolif,0.05,3
26.060606060606062,CD4_all,96.76965936169474,IL2,il2_prolif,0.05,3
26.666666666666668,CD4_all,83.66987188057654,IL2,il2_prolif,0.05,3
27.272727272727273,CD4_all,72.34341344256285,IL2,il2_prolif,0.05,3
27.87878787878788,CD4_all,62.55022636046668,IL2,il2_prolif,0.05,3
28.484848484848484,CD4_all,54.082751558218554,IL2,il2_prolif,0.05,3
29.090909090909093,CD4_all,46.76152541349442,IL2,il2_prolif,0.05,3
29.6969696969697,CD4_all,40.431379530785925,IL2,il2_prolif,0.05,3
30.303030303030305,CD4_all,34.958150993131184,IL2,il2_prolif,0.05,3
30.90909090909091,CD4_all,30.225837512367654,IL2,il2_prolif,0.05,3
31.515151515151516,CD4_all,26.13414134343733,IL2,il2_prolif,0.05,3
32.121212121212125,CD4_all,22.596341397819614,IL2,il2_prolif,0.05,3
32.72727272727273,CD4_all,19.53745617302349,IL2,il2_prolif,0.05,3
33.333333333333336,CD4_all,16.8926549232252,IL2,il2_prolif,0.05,3
33.93939393939394,CD4_all,14.605882450216367,IL2,il2_prolif,0.05,3
34.54545454545455,CD4_all,12.628672228779935,IL2,il2_prolif,0.05,3
