readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peak,2.2914865534883693,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Area,4.18377760891821,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Peaktime,1.3446316654156483,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Decay,10.950000000000001,Null model,thres,2.6826957952797255,,0.16623542321177787,beta_p
Peak,2.2915420480662796,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
Area,4.275454827717178,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
Peaktime,1.3446946791053098,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
Decay,11.32,Null model,thres,3.088843596477481,,0.19140270149112595,beta_p
Peak,2.2917004715294746,Null model,thres,3.5564803062231287,,0.22038018991553576,beta_p
Area,4.403429703554325,Null model,thres,3.5564803062231287,,0.22038018991553576,beta_p
Peaktime,1.3448684334957768,Null model,thres,3.5564803062231287,,0.22038018991553576,beta_p
Decay,11.78,Null model,thres,3.5564803062231287,,0.22038018991553576,beta_p
Peak,2.2921312876221864,Null model,thres,4.094915062380426,,0.25374473677143666,beta_p
Area,4.580512848048871,Null model,thres,4.094915062380426,,0.25374473677143666,beta_p
Peaktime,1.345322572711304,Null model,thres,4.094915062380426,,0.25374473677143666,beta_p
Decay,12.36,Null model,thres,4.094915062380426,,0.25374473677143666,beta_p
Peak,2.293242641807006,Null model,thres,4.714866363457394,,0.29216052252193253,beta_p
Area,4.825595068955315,Null model,thres,4.714866363457394,,0.29216052252193253,beta_p
Peaktime,1.346444037785184,Null model,thres,4.714866363457394,,0.29216052252193253,beta_p
Decay,13.120000000000001,Null model,thres,4.714866363457394,,0.29216052252193253,beta_p
Peak,2.2959547439403956,Null model,thres,5.428675439323859,,0.3363922814965639,beta_p
Area,5.1683639398973025,Null model,thres,5.428675439323859,,0.3363922814965639,beta_p
Peaktime,1.349058834987277,Null model,thres,5.428675439323859,,0.3363922814965639,beta_p
Decay,14.14,Null model,thres,5.428675439323859,,0.3363922814965639,beta_p
Peak,2.30221511995275,Null model,thres,6.250551925273973,,0.38732052528407096,beta_p
Area,5.658977875336945,Null model,thres,6.250551925273973,,0.38732052528407096,beta_p
Peaktime,1.3548422334033037,Null model,thres,6.250551925273973,,0.38732052528407096,beta_p
Decay,15.540000000000001,Null model,thres,6.250551925273973,,0.38732052528407096,beta_p
Peak,2.315935962463298,Null model,thres,7.196856730011519,,0.44595907087678216,beta_p
Area,6.389982287681628,Null model,thres,7.196856730011519,,0.44595907087678216,beta_p
Peaktime,1.3671339661494932,Null model,thres,7.196856730011519,,0.44595907087678216,beta_p
Decay,17.57,Null model,thres,7.196856730011519,,0.44595907087678216,beta_p
Peak,2.344757405741201,Null model,thres,8.286427728546844,,0.5134752224954241,beta_p
Area,7.553012332059003,Null model,thres,8.286427728546844,,0.5134752224954241,beta_p
Peaktime,1.3928910254440736,Null model,thres,8.286427728546844,,0.5134752224954241,beta_p
Decay,19.990000000000002,Null model,thres,8.286427728546844,,0.5134752224954241,beta_p
Peak,2.4037339640514843,Null model,thres,9.54095476349994,,0.5912130088493552,beta_p
Area,9.614231646205928,Null model,thres,9.54095476349994,,0.5912130088493552,beta_p
Peaktime,1.4485513098322482,Null model,thres,9.54095476349994,,0.5912130088493552,beta_p
Decay,19.990000000000002,Null model,thres,9.54095476349994,,0.5912130088493552,beta_p
Peak,2.522708876144854,Null model,thres,10.985411419875584,,0.6807199384110939,beta_p
Area,14.006231107734791,Null model,thres,10.985411419875584,,0.6807199384110939,beta_p
Peaktime,1.5735686053956541,Null model,thres,10.985411419875584,,0.6807199384110939,beta_p
Decay,19.990000000000002,Null model,thres,10.985411419875584,,0.6807199384110939,beta_p
Peak,,Null model,thres,12.0,,0.7435897435897436,beta_p
Area,,Null model,thres,12.0,,0.7435897435897436,beta_p
Peaktime,,Null model,thres,12.0,,0.7435897435897436,beta_p
Decay,,Null model,thres,12.0,,0.7435897435897436,beta_p
Peak,,Null model,thres,12.206896551724139,,0.7564102564102565,beta_p
Area,,Null model,thres,12.206896551724139,,0.7564102564102565,beta_p
Peaktime,,Null model,thres,12.206896551724139,,0.7564102564102565,beta_p
Decay,,Null model,thres,12.206896551724139,,0.7564102564102565,beta_p
Peak,,Null model,thres,12.413793103448276,,0.7692307692307693,beta_p
Area,,Null model,thres,12.413793103448276,,0.7692307692307693,beta_p
Peaktime,,Null model,thres,12.413793103448276,,0.7692307692307693,beta_p
Decay,,Null model,thres,12.413793103448276,,0.7692307692307693,beta_p
Peak,,Null model,thres,12.620689655172415,,0.7820512820512822,beta_p
Area,,Null model,thres,12.620689655172415,,0.7820512820512822,beta_p
Peaktime,,Null model,thres,12.620689655172415,,0.7820512820512822,beta_p
Decay,,Null model,thres,12.620689655172415,,0.7820512820512822,beta_p
